"congress","start_date","chamber","state_abbrev","party_code","bioname","bioguide_id","birthday","cmltv_cong","cmltv_chamber","age_days","age_years","generation"
110,2007-01-03,"House","IL",200,"BIGGERT, Judy Borg","B001232",1937-08-15,5,5,25343,69.3853524982888,"Silent"
111,2009-01-03,"House","IL",200,"BIGGERT, Judy Borg","B001232",1937-08-15,6,6,26074,71.3867214236824,"Silent"
112,2011-01-03,"House","IL",200,"BIGGERT, Judy Borg","B001232",1937-08-15,7,7,26804,73.3853524982888,"Silent"
106,1999-01-03,"Senate","IN",100,"BAYH, Evan","B001233",1955-12-26,1,1,15714,43.0225872689938,"Boomers"
107,2001-01-03,"Senate","IN",100,"BAYH, Evan","B001233",1955-12-26,2,2,16445,45.0239561943874,"Boomers"
108,2003-01-03,"Senate","IN",100,"BAYH, Evan","B001233",1955-12-26,3,3,17175,47.0225872689938,"Boomers"
109,2005-01-03,"Senate","IN",100,"BAYH, Evan","B001233",1955-12-26,4,4,17906,49.0239561943874,"Boomers"
110,2007-01-03,"Senate","IN",100,"BAYH, Evan","B001233",1955-12-26,5,5,18636,51.0225872689938,"Boomers"
111,2009-01-03,"Senate","IN",100,"BAYH, Evan","B001233",1955-12-26,6,6,19367,53.0239561943874,"Boomers"
106,1999-01-03,"House","CA",100,"BACA, Joe","B001234",1947-01-23,1,1,18973,51.9452429842574,"Boomers"
107,2001-01-03,"House","CA",100,"BACA, Joe","B001234",1947-01-23,2,2,19704,53.9466119096509,"Boomers"
108,2003-01-03,"House","CA",100,"BACA, Joe","B001234",1947-01-23,3,3,20434,55.9452429842574,"Boomers"
109,2005-01-03,"House","CA",100,"BACA, Joe","B001234",1947-01-23,4,4,21165,57.9466119096509,"Boomers"
110,2007-01-03,"House","CA",100,"BACA, Joe","B001234",1947-01-23,5,5,21895,59.9452429842574,"Boomers"
111,2009-01-03,"House","CA",100,"BACA, Joe","B001234",1947-01-23,6,6,22626,61.9466119096509,"Boomers"
112,2011-01-03,"House","CA",100,"BACA, Joe","B001234",1947-01-23,7,7,23356,63.9452429842574,"Boomers"
107,2001-01-03,"House","SC",200,"BROWN, Henry Edward, Jr.","B001235",1935-12-20,1,1,23756,65.0403832991102,"Silent"
108,2003-01-03,"House","SC",200,"BROWN, Henry Edward, Jr.","B001235",1935-12-20,2,2,24486,67.0390143737166,"Silent"
109,2005-01-03,"House","SC",200,"BROWN, Henry Edward, Jr.","B001235",1935-12-20,3,3,25217,69.0403832991102,"Silent"
110,2007-01-03,"House","SC",200,"BROWN, Henry Edward, Jr.","B001235",1935-12-20,4,4,25947,71.0390143737166,"Silent"
111,2009-01-03,"House","SC",200,"BROWN, Henry Edward, Jr.","B001235",1935-12-20,5,5,26678,73.0403832991102,"Silent"
107,2001-01-03,"House","AR",200,"BOOZMAN, John","B001236",1950-12-10,1,1,18287,50.0670773442847,"Boomers"
108,2003-01-03,"House","AR",200,"BOOZMAN, John","B001236",1950-12-10,2,2,19017,52.0657084188912,"Boomers"
109,2005-01-03,"House","AR",200,"BOOZMAN, John","B001236",1950-12-10,3,3,19748,54.0670773442847,"Boomers"
110,2007-01-03,"House","AR",200,"BOOZMAN, John","B001236",1950-12-10,4,4,20478,56.0657084188912,"Boomers"
111,2009-01-03,"House","AR",200,"BOOZMAN, John","B001236",1950-12-10,5,5,21209,58.0670773442847,"Boomers"
112,2011-01-03,"Senate","AR",200,"BOOZMAN, John","B001236",1950-12-10,6,1,21939,60.0657084188912,"Boomers"
113,2013-01-03,"Senate","AR",200,"BOOZMAN, John","B001236",1950-12-10,7,2,22670,62.0670773442847,"Boomers"
114,2015-01-03,"Senate","AR",200,"BOOZMAN, John","B001236",1950-12-10,8,3,23400,64.0657084188912,"Boomers"
115,2017-01-03,"Senate","AR",200,"BOOZMAN, John","B001236",1950-12-10,9,4,24131,66.0670773442847,"Boomers"
116,2019-01-03,"Senate","AR",200,"BOOZMAN, John","B001236",1950-12-10,10,5,24861,68.0657084188912,"Boomers"
117,2021-01-03,"Senate","AR",200,"BOOZMAN, John","B001236",1950-12-10,11,6,25592,70.0670773442847,"Boomers"
118,2023-01-03,"Senate","AR",200,"BOOZMAN, John","B001236",1950-12-10,12,7,26322,72.0657084188912,"Boomers"
107,2001-01-03,"Senate","MN",328,"BARKLEY, Dean","B001237",1950-08-31,1,1,18388,50.3436002737851,"Boomers"
108,2003-01-03,"House","NC",100,"BALLANCE, Frank W., Jr.","B001238",1942-02-15,1,1,22237,60.8815879534565,"Silent"
108,2003-01-03,"House","SC",200,"BARRETT, James Gresham","B001239",1961-02-14,1,1,15298,41.8836413415469,"Boomers"
109,2005-01-03,"House","SC",200,"BARRETT, James Gresham","B001239",1961-02-14,2,2,16029,43.8850102669405,"Boomers"
110,2007-01-03,"House","SC",200,"BARRETT, James Gresham","B001239",1961-02-14,3,3,16759,45.8836413415469,"Boomers"
111,2009-01-03,"House","SC",200,"BARRETT, James Gresham","B001239",1961-02-14,4,4,17490,47.8850102669405,"Boomers"
108,2003-01-03,"House","CO",200,"BEAUPREZ, Bob","B001240",1948-09-22,1,1,19826,54.280629705681,"Boomers"
109,2005-01-03,"House","CO",200,"BEAUPREZ, Bob","B001240",1948-09-22,2,2,20557,56.2819986310746,"Boomers"
108,2003-01-03,"House","TX",100,"BELL, Chris","B001241",1959-11-23,1,1,15747,43.1129363449692,"Boomers"
108,2003-01-03,"House","NY",100,"BISHOP, Timothy H.","B001242",1950-06-01,1,1,19209,52.5913757700205,"Boomers"
109,2005-01-03,"House","NY",100,"BISHOP, Timothy H.","B001242",1950-06-01,2,2,19940,54.5927446954141,"Boomers"
110,2007-01-03,"House","NY",100,"BISHOP, Timothy H.","B001242",1950-06-01,3,3,20670,56.5913757700205,"Boomers"
111,2009-01-03,"House","NY",100,"BISHOP, Timothy H.","B001242",1950-06-01,4,4,21401,58.5927446954141,"Boomers"
112,2011-01-03,"House","NY",100,"BISHOP, Timothy H.","B001242",1950-06-01,5,5,22131,60.5913757700205,"Boomers"
113,2013-01-03,"House","NY",100,"BISHOP, Timothy H.","B001242",1950-06-01,6,6,22862,62.5927446954141,"Boomers"
108,2003-01-03,"House","TN",200,"BLACKBURN, Marsha","B001243",1952-06-06,1,1,18473,50.5763175906913,"Boomers"
109,2005-01-03,"House","TN",200,"BLACKBURN, Marsha","B001243",1952-06-06,2,2,19204,52.5776865160849,"Boomers"
110,2007-01-03,"House","TN",200,"BLACKBURN, Marsha","B001243",1952-06-06,3,3,19934,54.5763175906913,"Boomers"
111,2009-01-03,"House","TN",200,"BLACKBURN, Marsha","B001243",1952-06-06,4,4,20665,56.5776865160849,"Boomers"
112,2011-01-03,"House","TN",200,"BLACKBURN, Marsha","B001243",1952-06-06,5,5,21395,58.5763175906913,"Boomers"
113,2013-01-03,"House","TN",200,"BLACKBURN, Marsha","B001243",1952-06-06,6,6,22126,60.5776865160849,"Boomers"
114,2015-01-03,"House","TN",200,"BLACKBURN, Marsha","B001243",1952-06-06,7,7,22856,62.5763175906913,"Boomers"
115,2017-01-03,"House","TN",200,"BLACKBURN, Marsha","B001243",1952-06-06,8,8,23587,64.5776865160849,"Boomers"
116,2019-01-03,"Senate","TN",200,"BLACKBURN, Marsha","B001243",1952-06-06,9,1,24317,66.5763175906913,"Boomers"
117,2021-01-03,"Senate","TN",200,"BLACKBURN, Marsha","B001243",1952-06-06,10,2,25048,68.5776865160849,"Boomers"
118,2023-01-03,"Senate","TN",200,"BLACKBURN, Marsha","B001243",1952-06-06,11,3,25778,70.5763175906913,"Boomers"
108,2003-01-03,"House","AL",200,"BONNER, Jr., Josiah Robins (Jo)","B001244",1959-11-19,1,1,15751,43.1238877481177,"Boomers"
109,2005-01-03,"House","AL",200,"BONNER, Jr., Josiah Robins (Jo)","B001244",1959-11-19,2,2,16482,45.1252566735113,"Boomers"
110,2007-01-03,"House","AL",200,"BONNER, Jr., Josiah Robins (Jo)","B001244",1959-11-19,3,3,17212,47.1238877481177,"Boomers"
111,2009-01-03,"House","AL",200,"BONNER, Jr., Josiah Robins (Jo)","B001244",1959-11-19,4,4,17943,49.1252566735113,"Boomers"
112,2011-01-03,"House","AL",200,"BONNER, Jr., Josiah Robins (Jo)","B001244",1959-11-19,5,5,18673,51.1238877481177,"Boomers"
113,2013-01-03,"House","AL",200,"BONNER, Jr., Josiah Robins (Jo)","B001244",1959-11-19,6,6,19404,53.1252566735113,"Boomers"
108,2003-01-03,"House","NH",200,"BRADLEY, Jeb","B001246",1952-10-20,1,1,18337,50.2039698836413,"Boomers"
109,2005-01-03,"House","NH",200,"BRADLEY, Jeb","B001246",1952-10-20,2,2,19068,52.2053388090349,"Boomers"
108,2003-01-03,"House","FL",200,"BROWN-WAITE, Virginia (Ginny)","B001247",1943-10-05,1,1,21640,59.2470910335387,"Silent"
109,2005-01-03,"House","FL",200,"BROWN-WAITE, Virginia (Ginny)","B001247",1943-10-05,2,2,22371,61.2484599589322,"Silent"
110,2007-01-03,"House","FL",200,"BROWN-WAITE, Virginia (Ginny)","B001247",1943-10-05,3,3,23101,63.2470910335387,"Silent"
111,2009-01-03,"House","FL",200,"BROWN-WAITE, Virginia (Ginny)","B001247",1943-10-05,4,4,23832,65.2484599589322,"Silent"
108,2003-01-03,"House","TX",200,"BURGESS, Michael C.","B001248",1950-12-23,1,1,19004,52.0301163586585,"Boomers"
109,2005-01-03,"House","TX",200,"BURGESS, Michael C.","B001248",1950-12-23,2,2,19735,54.031485284052,"Boomers"
110,2007-01-03,"House","TX",200,"BURGESS, Michael C.","B001248",1950-12-23,3,3,20465,56.0301163586585,"Boomers"
111,2009-01-03,"House","TX",200,"BURGESS, Michael C.","B001248",1950-12-23,4,4,21196,58.031485284052,"Boomers"
112,2011-01-03,"House","TX",200,"BURGESS, Michael C.","B001248",1950-12-23,5,5,21926,60.0301163586585,"Boomers"
113,2013-01-03,"House","TX",200,"BURGESS, Michael C.","B001248",1950-12-23,6,6,22657,62.031485284052,"Boomers"
114,2015-01-03,"House","TX",200,"BURGESS, Michael C.","B001248",1950-12-23,7,7,23387,64.0301163586584,"Boomers"
115,2017-01-03,"House","TX",200,"BURGESS, Michael C.","B001248",1950-12-23,8,8,24118,66.031485284052,"Boomers"
116,2019-01-03,"House","TX",200,"BURGESS, Michael C.","B001248",1950-12-23,9,9,24848,68.0301163586584,"Boomers"
117,2021-01-03,"House","TX",200,"BURGESS, Michael C.","B001248",1950-12-23,10,10,25579,70.031485284052,"Boomers"
118,2023-01-03,"House","TX",200,"BURGESS, Michael C.","B001248",1950-12-23,11,11,26309,72.0301163586584,"Boomers"
108,2003-01-03,"House","GA",200,"BURNS, Max","B001249",1948-11-08,1,1,19779,54.1519507186858,"Boomers"
108,2003-01-03,"House","UT",200,"BISHOP, Robert (Rob)","B001250",1951-07-13,1,1,18802,51.4770704996578,"Boomers"
109,2005-01-03,"House","UT",200,"BISHOP, Robert (Rob)","B001250",1951-07-13,2,2,19533,53.4784394250513,"Boomers"
110,2007-01-03,"House","UT",200,"BISHOP, Robert (Rob)","B001250",1951-07-13,3,3,20263,55.4770704996578,"Boomers"
111,2009-01-03,"House","UT",200,"BISHOP, Robert (Rob)","B001250",1951-07-13,4,4,20994,57.4784394250513,"Boomers"
112,2011-01-03,"House","UT",200,"BISHOP, Robert (Rob)","B001250",1951-07-13,5,5,21724,59.4770704996578,"Boomers"
113,2013-01-03,"House","UT",200,"BISHOP, Robert (Rob)","B001250",1951-07-13,6,6,22455,61.4784394250513,"Boomers"
114,2015-01-03,"House","UT",200,"BISHOP, Robert (Rob)","B001250",1951-07-13,7,7,23185,63.4770704996578,"Boomers"
115,2017-01-03,"House","UT",200,"BISHOP, Robert (Rob)","B001250",1951-07-13,8,8,23916,65.4784394250513,"Boomers"
116,2019-01-03,"House","UT",200,"BISHOP, Robert (Rob)","B001250",1951-07-13,9,9,24646,67.4770704996578,"Boomers"
108,2003-01-03,"House","NC",100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","B001251",1947-04-27,1,1,20340,55.6878850102669,"Boomers"
109,2005-01-03,"House","NC",100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","B001251",1947-04-27,2,2,21071,57.6892539356605,"Boomers"
110,2007-01-03,"House","NC",100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","B001251",1947-04-27,3,3,21801,59.6878850102669,"Boomers"
111,2009-01-03,"House","NC",100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","B001251",1947-04-27,4,4,22532,61.6892539356605,"Boomers"
112,2011-01-03,"House","NC",100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","B001251",1947-04-27,5,5,23262,63.6878850102669,"Boomers"
113,2013-01-03,"House","NC",100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","B001251",1947-04-27,6,6,23993,65.6892539356605,"Boomers"
114,2015-01-03,"House","NC",100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","B001251",1947-04-27,7,7,24723,67.6878850102669,"Boomers"
115,2017-01-03,"House","NC",100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","B001251",1947-04-27,8,8,25454,69.6892539356605,"Boomers"
116,2019-01-03,"House","NC",100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","B001251",1947-04-27,9,9,26184,71.6878850102669,"Boomers"
117,2021-01-03,"House","NC",100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","B001251",1947-04-27,10,10,26915,73.6892539356605,"Boomers"
109,2005-01-03,"House","GA",100,"BARROW, John","B001252",1955-10-31,1,1,17962,49.1772758384668,"Boomers"
110,2007-01-03,"House","GA",100,"BARROW, John","B001252",1955-10-31,2,2,18692,51.1759069130732,"Boomers"
111,2009-01-03,"House","GA",100,"BARROW, John","B001252",1955-10-31,3,3,19423,53.1772758384668,"Boomers"
112,2011-01-03,"House","GA",100,"BARROW, John","B001252",1955-10-31,4,4,20153,55.1759069130732,"Boomers"
113,2013-01-03,"House","GA",100,"BARROW, John","B001252",1955-10-31,5,5,20884,57.1772758384668,"Boomers"
109,2005-01-03,"House","IL",100,"BEAN, Melissa L.","B001253",1962-01-22,1,1,15687,42.9486652977413,"Boomers"
110,2007-01-03,"House","IL",100,"BEAN, Melissa L.","B001253",1962-01-22,2,2,16417,44.9472963723477,"Boomers"
111,2009-01-03,"House","IL",100,"BEAN, Melissa L.","B001253",1962-01-22,3,3,17148,46.9486652977413,"Boomers"
109,2005-01-03,"House","OK",100,"BOREN, Daniel David","B001254",1973-08-02,1,1,11477,31.4223134839151,"Gen X"
110,2007-01-03,"House","OK",100,"BOREN, Daniel David","B001254",1973-08-02,2,2,12207,33.4209445585216,"Gen X"
111,2009-01-03,"House","OK",100,"BOREN, Daniel David","B001254",1973-08-02,3,3,12938,35.4223134839151,"Gen X"
112,2011-01-03,"House","OK",100,"BOREN, Daniel David","B001254",1973-08-02,4,4,13668,37.4209445585216,"Gen X"
109,2005-01-03,"House","LA",200,"BOUSTANY, Charles W.","B001255",1956-02-21,1,1,17849,48.8678986995209,"Boomers"
110,2007-01-03,"House","LA",200,"BOUSTANY, Charles W.","B001255",1956-02-21,2,2,18579,50.8665297741273,"Boomers"
111,2009-01-03,"House","LA",200,"BOUSTANY, Charles W.","B001255",1956-02-21,3,3,19310,52.8678986995209,"Boomers"
112,2011-01-03,"House","LA",200,"BOUSTANY, Charles W.","B001255",1956-02-21,4,4,20040,54.8665297741273,"Boomers"
113,2013-01-03,"House","LA",200,"BOUSTANY, Charles W.","B001255",1956-02-21,5,5,20771,56.8678986995209,"Boomers"
114,2015-01-03,"House","LA",200,"BOUSTANY, Charles W.","B001255",1956-02-21,6,6,21501,58.8665297741273,"Boomers"
110,2007-01-03,"House","MN",200,"BACHMANN, Michele","B001256",1956-04-06,1,1,18534,50.7433264887064,"Boomers"
111,2009-01-03,"House","MN",200,"BACHMANN, Michele","B001256",1956-04-06,2,2,19265,52.7446954140999,"Boomers"
112,2011-01-03,"House","MN",200,"BACHMANN, Michele","B001256",1956-04-06,3,3,19995,54.7433264887064,"Boomers"
113,2013-01-03,"House","MN",200,"BACHMANN, Michele","B001256",1956-04-06,4,4,20726,56.7446954140999,"Boomers"
110,2007-01-03,"House","FL",200,"BILIRAKIS, Gus","B001257",1963-02-08,1,1,16035,43.9014373716632,"Boomers"
111,2009-01-03,"House","FL",200,"BILIRAKIS, Gus","B001257",1963-02-08,2,2,16766,45.9028062970568,"Boomers"
112,2011-01-03,"House","FL",200,"BILIRAKIS, Gus","B001257",1963-02-08,3,3,17496,47.9014373716632,"Boomers"
113,2013-01-03,"House","FL",200,"BILIRAKIS, Gus","B001257",1963-02-08,4,4,18227,49.9028062970568,"Boomers"
114,2015-01-03,"House","FL",200,"BILIRAKIS, Gus","B001257",1963-02-08,5,5,18957,51.9014373716632,"Boomers"
115,2017-01-03,"House","FL",200,"BILIRAKIS, Gus","B001257",1963-02-08,6,6,19688,53.9028062970568,"Boomers"
116,2019-01-03,"House","FL",200,"BILIRAKIS, Gus","B001257",1963-02-08,7,7,20418,55.9014373716632,"Boomers"
117,2021-01-03,"House","FL",200,"BILIRAKIS, Gus","B001257",1963-02-08,8,8,21149,57.9028062970568,"Boomers"
118,2023-01-03,"House","FL",200,"BILIRAKIS, Gus","B001257",1963-02-08,9,9,21879,59.9014373716632,"Boomers"
110,2007-01-03,"House","KS",100,"BOYDA, Nancy","B001258",1955-08-02,1,1,18782,51.4223134839151,"Boomers"
110,2007-01-03,"House","IA",100,"BRALEY, Bruce","B001259",1957-10-30,1,1,17962,49.1772758384668,"Boomers"
111,2009-01-03,"House","IA",100,"BRALEY, Bruce","B001259",1957-10-30,2,2,18693,51.1786447638604,"Boomers"
112,2011-01-03,"House","IA",100,"BRALEY, Bruce","B001259",1957-10-30,3,3,19423,53.1772758384668,"Boomers"
113,2013-01-03,"House","IA",100,"BRALEY, Bruce","B001259",1957-10-30,4,4,20154,55.1786447638604,"Boomers"
110,2007-01-03,"House","FL",200,"BUCHANAN, Vernon G.","B001260",1951-05-08,1,1,20329,55.6577686516085,"Boomers"
111,2009-01-03,"House","FL",200,"BUCHANAN, Vernon G.","B001260",1951-05-08,2,2,21060,57.659137577002,"Boomers"
112,2011-01-03,"House","FL",200,"BUCHANAN, Vernon G.","B001260",1951-05-08,3,3,21790,59.6577686516085,"Boomers"
113,2013-01-03,"House","FL",200,"BUCHANAN, Vernon G.","B001260",1951-05-08,4,4,22521,61.659137577002,"Boomers"
114,2015-01-03,"House","FL",200,"BUCHANAN, Vernon G.","B001260",1951-05-08,5,5,23251,63.6577686516085,"Boomers"
115,2017-01-03,"House","FL",200,"BUCHANAN, Vernon G.","B001260",1951-05-08,6,6,23982,65.659137577002,"Boomers"
116,2019-01-03,"House","FL",200,"BUCHANAN, Vernon G.","B001260",1951-05-08,7,7,24712,67.6577686516085,"Boomers"
117,2021-01-03,"House","FL",200,"BUCHANAN, Vernon G.","B001260",1951-05-08,8,8,25443,69.659137577002,"Boomers"
118,2023-01-03,"House","FL",200,"BUCHANAN, Vernon G.","B001260",1951-05-08,9,9,26173,71.6577686516085,"Boomers"
110,2007-01-03,"Senate","WY",200,"BARRASSO, John A.","B001261",1952-07-21,1,1,19889,54.4531143052704,"Boomers"
111,2009-01-03,"Senate","WY",200,"BARRASSO, John A.","B001261",1952-07-21,2,2,20620,56.4544832306639,"Boomers"
112,2011-01-03,"Senate","WY",200,"BARRASSO, John A.","B001261",1952-07-21,3,3,21350,58.4531143052704,"Boomers"
113,2013-01-03,"Senate","WY",200,"BARRASSO, John A.","B001261",1952-07-21,4,4,22081,60.4544832306639,"Boomers"
114,2015-01-03,"Senate","WY",200,"BARRASSO, John A.","B001261",1952-07-21,5,5,22811,62.4531143052704,"Boomers"
115,2017-01-03,"Senate","WY",200,"BARRASSO, John A.","B001261",1952-07-21,6,6,23542,64.4544832306639,"Boomers"
116,2019-01-03,"Senate","WY",200,"BARRASSO, John A.","B001261",1952-07-21,7,7,24272,66.4531143052704,"Boomers"
117,2021-01-03,"Senate","WY",200,"BARRASSO, John A.","B001261",1952-07-21,8,8,25003,68.4544832306639,"Boomers"
118,2023-01-03,"Senate","WY",200,"BARRASSO, John A.","B001261",1952-07-21,9,9,25733,70.4531143052704,"Boomers"
110,2007-01-03,"House","GA",200,"BROUN, Paul C., Jr.","B001262",1946-05-14,1,1,22149,60.6406570841889,"Boomers"
111,2009-01-03,"House","GA",200,"BROUN, Paul C., Jr.","B001262",1946-05-14,2,2,22880,62.6420260095825,"Boomers"
112,2011-01-03,"House","GA",200,"BROUN, Paul C., Jr.","B001262",1946-05-14,3,3,23610,64.6406570841889,"Boomers"
113,2013-01-03,"House","GA",200,"BROUN, Paul C., Jr.","B001262",1946-05-14,4,4,24341,66.6420260095825,"Boomers"
111,2009-01-03,"House","OH",100,"BOCCIERI, John A.","B001263",1969-10-05,1,1,14335,39.2470910335387,"Gen X"
111,2009-01-03,"House","AL",100,"BRIGHT, Bobby Neal, Sr.","B001264",1952-07-21,1,1,20620,56.4544832306639,"Boomers"
111,2009-01-03,"Senate","AK",100,"BEGICH, Mark","B001265",1962-03-30,1,1,17081,46.7652292950034,"Boomers"
112,2011-01-03,"Senate","AK",100,"BEGICH, Mark","B001265",1962-03-30,2,2,17811,48.7638603696099,"Boomers"
113,2013-01-03,"Senate","AK",100,"BEGICH, Mark","B001265",1962-03-30,3,3,18542,50.7652292950034,"Boomers"
111,2009-01-03,"Senate","IL",100,"BURRIS, Roland","B001266",1937-08-03,1,1,26086,71.419575633128,"Silent"
111,2009-01-03,"Senate","CO",100,"BENNET, Michael F.","B001267",1964-11-28,1,1,16107,44.0985626283368,"Boomers"
112,2011-01-03,"Senate","CO",100,"BENNET, Michael F.","B001267",1964-11-28,2,2,16837,46.0971937029432,"Boomers"
113,2013-01-03,"Senate","CO",100,"BENNET, Michael F.","B001267",1964-11-28,3,3,17568,48.0985626283368,"Boomers"
114,2015-01-03,"Senate","CO",100,"BENNET, Michael F.","B001267",1964-11-28,4,4,18298,50.0971937029432,"Boomers"
115,2017-01-03,"Senate","CO",100,"BENNET, Michael F.","B001267",1964-11-28,5,5,19029,52.0985626283368,"Boomers"
116,2019-01-03,"Senate","CO",100,"BENNET, Michael F.","B001267",1964-11-28,6,6,19759,54.0971937029432,"Boomers"
117,2021-01-03,"Senate","CO",100,"BENNET, Michael F.","B001267",1964-11-28,7,7,20490,56.0985626283368,"Boomers"
118,2023-01-03,"Senate","CO",100,"BENNET, Michael F.","B001267",1964-11-28,8,8,21220,58.0971937029432,"Boomers"
111,2009-01-03,"Senate","MA",200,"BROWN, Scott P.","B001268",1959-09-12,1,1,18011,49.3114305270363,"Boomers"
112,2011-01-03,"Senate","MA",200,"BROWN, Scott P.","B001268",1959-09-12,2,2,18741,51.3100616016427,"Boomers"
112,2011-01-03,"House","PA",200,"BARLETTA, Lou","B001269",1956-01-28,1,1,20064,54.9322381930185,"Boomers"
113,2013-01-03,"House","PA",200,"BARLETTA, Lou","B001269",1956-01-28,2,2,20795,56.933607118412,"Boomers"
114,2015-01-03,"House","PA",200,"BARLETTA, Lou","B001269",1956-01-28,3,3,21525,58.9322381930185,"Boomers"
115,2017-01-03,"House","PA",200,"BARLETTA, Lou","B001269",1956-01-28,4,4,22256,60.933607118412,"Boomers"
112,2011-01-03,"House","CA",100,"BASS, Karen","B001270",1953-10-03,1,1,20911,57.2511978097194,"Boomers"
113,2013-01-03,"House","CA",100,"BASS, Karen","B001270",1953-10-03,2,2,21642,59.2525667351129,"Boomers"
114,2015-01-03,"House","CA",100,"BASS, Karen","B001270",1953-10-03,3,3,22372,61.2511978097194,"Boomers"
115,2017-01-03,"House","CA",100,"BASS, Karen","B001270",1953-10-03,4,4,23103,63.2525667351129,"Boomers"
116,2019-01-03,"House","CA",100,"BASS, Karen","B001270",1953-10-03,5,5,23833,65.2511978097194,"Boomers"
117,2021-01-03,"House","CA",100,"BASS, Karen","B001270",1953-10-03,6,6,24564,67.2525667351129,"Boomers"
