candidate,date,pct_trend_adjusted,state,cycle,party,pct_estimate,hi,lo
Donald Trump,2020-03-05,52.31516,Kansas,2020,,,,
Joseph R. Biden Jr.,2020-03-04,44.12157,Kansas,2020,,,,
Donald Trump,2020-03-04,52.28569,Kansas,2020,,,,
Joseph R. Biden Jr.,2020-03-03,44.12083,Kansas,2020,,,,
Donald Trump,2020-03-03,52.28708,Kansas,2020,,,,
Joseph R. Biden Jr.,2020-03-02,44.11774,Kansas,2020,,,,
Donald Trump,2020-03-02,52.28725,Kansas,2020,,,,
Joseph R. Biden Jr.,2020-03-01,44.10463,Kansas,2020,,,,
Donald Trump,2020-03-01,52.28951,Kansas,2020,,,,
Joseph R. Biden Jr.,2020-02-29,44.10463,Kansas,2020,,,,
Donald Trump,2020-02-29,52.28951,Kansas,2020,,,,
Joseph R. Biden Jr.,2020-02-28,44.11435,Kansas,2020,,,,
Donald Trump,2020-02-28,52.2003,Kansas,2020,,,,
Joseph R. Biden Jr.,2020-02-27,43.85426,Kansas,2020,,,,
Donald Trump,2020-02-27,52.15142,Kansas,2020,,,,
Joseph R. Biden Jr.,2020-11-03,39.86309,Kentucky,2020,,,,
Donald Trump,2020-11-03,55.59515,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-11-02,39.86309,Kentucky,2020,,,,
Donald Trump,2020-11-02,55.59515,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-11-01,39.58163,Kentucky,2020,,,,
Donald Trump,2020-11-01,55.50681,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-31,39.49342,Kentucky,2020,,,,
Donald Trump,2020-10-31,55.55343,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-30,39.44516,Kentucky,2020,,,,
Donald Trump,2020-10-30,55.60969,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-29,39.62922,Kentucky,2020,,,,
Donald Trump,2020-10-29,55.22084,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-28,39.05497,Kentucky,2020,,,,
Donald Trump,2020-10-28,56.49706,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-27,39.06822,Kentucky,2020,,,,
Donald Trump,2020-10-27,56.70962,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-26,39.03825,Kentucky,2020,,,,
Donald Trump,2020-10-26,56.64092,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-25,39.03201,Kentucky,2020,,,,
Donald Trump,2020-10-25,56.35394,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-24,38.94965,Kentucky,2020,,,,
Donald Trump,2020-10-24,56.56589,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-23,38.99947,Kentucky,2020,,,,
Donald Trump,2020-10-23,56.50278,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-22,39.0103,Kentucky,2020,,,,
Donald Trump,2020-10-22,56.48696,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-21,38.91125,Kentucky,2020,,,,
Donald Trump,2020-10-21,56.48918,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-20,39.03333,Kentucky,2020,,,,
Donald Trump,2020-10-20,56.4469,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-19,38.99884,Kentucky,2020,,,,
Donald Trump,2020-10-19,56.56023,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-18,39.02392,Kentucky,2020,,,,
Donald Trump,2020-10-18,56.61609,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-17,38.92636,Kentucky,2020,,,,
Donald Trump,2020-10-17,56.55366,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-16,38.88061,Kentucky,2020,,,,
Donald Trump,2020-10-16,56.64812,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-15,38.91778,Kentucky,2020,,,,
Donald Trump,2020-10-15,56.69496,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-14,38.77591,Kentucky,2020,,,,
Donald Trump,2020-10-14,56.66452,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-13,38.89434,Kentucky,2020,,,,
Donald Trump,2020-10-13,56.74884,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-12,38.90294,Kentucky,2020,,,,
Donald Trump,2020-10-12,56.86131,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-11,38.8546,Kentucky,2020,,,,
Donald Trump,2020-10-11,56.87156,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-10,38.74148,Kentucky,2020,,,,
Donald Trump,2020-10-10,56.87814,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-09,38.75775,Kentucky,2020,,,,
Donald Trump,2020-10-09,56.87861,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-08,38.7224,Kentucky,2020,,,,
Donald Trump,2020-10-08,56.89193,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-07,38.63319,Kentucky,2020,,,,
Donald Trump,2020-10-07,56.91264,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-06,38.56392,Kentucky,2020,,,,
Donald Trump,2020-10-06,57.07509,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-05,38.35541,Kentucky,2020,,,,
Donald Trump,2020-10-05,57.14747,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-04,38.33488,Kentucky,2020,,,,
Donald Trump,2020-10-04,57.17368,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-03,38.2849,Kentucky,2020,,,,
Donald Trump,2020-10-03,57.2639,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-02,38.32538,Kentucky,2020,,,,
Donald Trump,2020-10-02,57.01702,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-10-01,38.38359,Kentucky,2020,,,,
Donald Trump,2020-10-01,56.85174,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-30,38.27998,Kentucky,2020,,,,
Donald Trump,2020-09-30,56.92755,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-29,38.22477,Kentucky,2020,,,,
Donald Trump,2020-09-29,57.01802,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-28,38.17132,Kentucky,2020,,,,
Donald Trump,2020-09-28,57.0066,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-27,38.20643,Kentucky,2020,,,,
Donald Trump,2020-09-27,56.97881,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-26,38.17021,Kentucky,2020,,,,
Donald Trump,2020-09-26,57.02561,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-25,38.16167,Kentucky,2020,,,,
Donald Trump,2020-09-25,57.01847,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-24,38.14904,Kentucky,2020,,,,
Donald Trump,2020-09-24,57.02208,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-23,38.48089,Kentucky,2020,,,,
Donald Trump,2020-09-23,57.09249,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-22,38.51101,Kentucky,2020,,,,
Donald Trump,2020-09-22,57.20398,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-21,38.4972,Kentucky,2020,,,,
Donald Trump,2020-09-21,57.18771,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-20,38.45579,Kentucky,2020,,,,
Donald Trump,2020-09-20,57.19701,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-19,38.45314,Kentucky,2020,,,,
Donald Trump,2020-09-19,57.08643,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-18,38.45982,Kentucky,2020,,,,
Donald Trump,2020-09-18,57.07889,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-17,38.46629,Kentucky,2020,,,,
Donald Trump,2020-09-17,57.17765,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-16,38.52374,Kentucky,2020,,,,
Donald Trump,2020-09-16,57.16388,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-15,39.66687,Kentucky,2020,,,,
Donald Trump,2020-09-15,55.96619,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-14,39.67199,Kentucky,2020,,,,
Donald Trump,2020-09-14,55.98663,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-13,39.74493,Kentucky,2020,,,,
Donald Trump,2020-09-13,55.95773,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-12,39.71674,Kentucky,2020,,,,
Donald Trump,2020-09-12,55.86107,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-11,39.76267,Kentucky,2020,,,,
Donald Trump,2020-09-11,55.89726,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-10,39.73782,Kentucky,2020,,,,
Donald Trump,2020-09-10,55.8511,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-09,39.67859,Kentucky,2020,,,,
Donald Trump,2020-09-09,55.7064,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-08,39.70226,Kentucky,2020,,,,
Donald Trump,2020-09-08,55.83159,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-07,39.76532,Kentucky,2020,,,,
Donald Trump,2020-09-07,55.94357,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-06,39.73983,Kentucky,2020,,,,
Donald Trump,2020-09-06,55.87994,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-05,39.73386,Kentucky,2020,,,,
Donald Trump,2020-09-05,55.84771,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-04,39.73336,Kentucky,2020,,,,
Donald Trump,2020-09-04,55.82287,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-03,39.63478,Kentucky,2020,,,,
Donald Trump,2020-09-03,55.8046,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-02,39.63675,Kentucky,2020,,,,
Donald Trump,2020-09-02,55.76745,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-09-01,39.56384,Kentucky,2020,,,,
Donald Trump,2020-09-01,55.89485,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-31,39.62753,Kentucky,2020,,,,
Donald Trump,2020-08-31,55.79195,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-30,39.51788,Kentucky,2020,,,,
Donald Trump,2020-08-30,55.30043,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-29,39.57208,Kentucky,2020,,,,
Donald Trump,2020-08-29,55.27399,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-28,39.6284,Kentucky,2020,,,,
Donald Trump,2020-08-28,55.19795,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-27,39.53838,Kentucky,2020,,,,
Donald Trump,2020-08-27,55.3821,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-26,39.53103,Kentucky,2020,,,,
Donald Trump,2020-08-26,55.37189,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-25,39.87297,Kentucky,2020,,,,
Donald Trump,2020-08-25,55.31507,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-24,39.92239,Kentucky,2020,,,,
Donald Trump,2020-08-24,55.28395,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-23,39.82803,Kentucky,2020,,,,
Donald Trump,2020-08-23,55.31076,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-22,39.77505,Kentucky,2020,,,,
Donald Trump,2020-08-22,55.31498,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-21,39.83264,Kentucky,2020,,,,
Donald Trump,2020-08-21,55.48778,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-20,39.72802,Kentucky,2020,,,,
Donald Trump,2020-08-20,55.72953,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-19,39.70584,Kentucky,2020,,,,
Donald Trump,2020-08-19,55.79364,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-18,39.74313,Kentucky,2020,,,,
Donald Trump,2020-08-18,55.79522,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-17,39.77002,Kentucky,2020,,,,
Donald Trump,2020-08-17,55.80368,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-16,39.68301,Kentucky,2020,,,,
Donald Trump,2020-08-16,55.79904,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-15,39.71661,Kentucky,2020,,,,
Donald Trump,2020-08-15,55.54168,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-14,39.71799,Kentucky,2020,,,,
Donald Trump,2020-08-14,55.54165,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-13,39.62053,Kentucky,2020,,,,
Donald Trump,2020-08-13,55.52402,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-12,39.43868,Kentucky,2020,,,,
Donald Trump,2020-08-12,55.4955,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-11,39.45196,Kentucky,2020,,,,
Donald Trump,2020-08-11,55.4771,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-10,39.41108,Kentucky,2020,,,,
Donald Trump,2020-08-10,55.32275,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-09,39.35889,Kentucky,2020,,,,
Donald Trump,2020-08-09,55.31585,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-08,39.35899,Kentucky,2020,,,,
Donald Trump,2020-08-08,55.30994,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-07,39.35899,Kentucky,2020,,,,
Donald Trump,2020-08-07,55.30994,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-06,39.39125,Kentucky,2020,,,,
Donald Trump,2020-08-06,55.33121,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-05,38.28971,Kentucky,2020,,,,
Donald Trump,2020-08-05,57.07771,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-04,37.47756,Kentucky,2020,,,,
Donald Trump,2020-08-04,57.08946,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-03,38.36382,Kentucky,2020,,,,
Donald Trump,2020-08-03,56.29477,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-02,38.18532,Kentucky,2020,,,,
Donald Trump,2020-08-02,56.16573,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-08-01,38.18389,Kentucky,2020,,,,
Donald Trump,2020-08-01,56.2028,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-31,38.18389,Kentucky,2020,,,,
Donald Trump,2020-07-31,56.2028,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-30,38.03215,Kentucky,2020,,,,
Donald Trump,2020-07-30,55.99661,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-29,38.08943,Kentucky,2020,,,,
Donald Trump,2020-07-29,56.02644,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-28,38.2018,Kentucky,2020,,,,
Donald Trump,2020-07-28,56.01808,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-27,38.12826,Kentucky,2020,,,,
Donald Trump,2020-07-27,56.01857,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-26,38.1438,Kentucky,2020,,,,
Donald Trump,2020-07-26,56.09455,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-25,38.13166,Kentucky,2020,,,,
Donald Trump,2020-07-25,56.0846,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-24,38.13014,Kentucky,2020,,,,
Donald Trump,2020-07-24,56.07555,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-23,38.085,Kentucky,2020,,,,
Donald Trump,2020-07-23,56.10784,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-22,37.92648,Kentucky,2020,,,,
Donald Trump,2020-07-22,56.08452,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-21,39.66855,Kentucky,2020,,,,
Donald Trump,2020-07-21,54.66273,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-20,39.67219,Kentucky,2020,,,,
Donald Trump,2020-07-20,54.66821,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-19,39.70047,Kentucky,2020,,,,
Donald Trump,2020-07-19,54.61975,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-18,39.6609,Kentucky,2020,,,,
Donald Trump,2020-07-18,54.51553,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-17,39.6211,Kentucky,2020,,,,
Donald Trump,2020-07-17,54.51305,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-16,39.62274,Kentucky,2020,,,,
Donald Trump,2020-07-16,54.49593,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-15,38.50798,Kentucky,2020,,,,
Donald Trump,2020-07-15,55.76987,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-14,38.57162,Kentucky,2020,,,,
Donald Trump,2020-07-14,55.73405,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-13,38.53214,Kentucky,2020,,,,
Donald Trump,2020-07-13,55.74625,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-12,38.78703,Kentucky,2020,,,,
Donald Trump,2020-07-12,55.78771,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-11,38.83811,Kentucky,2020,,,,
Donald Trump,2020-07-11,55.76805,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-10,38.81826,Kentucky,2020,,,,
Donald Trump,2020-07-10,55.78235,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-09,38.7929,Kentucky,2020,,,,
Donald Trump,2020-07-09,55.76009,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-08,38.68443,Kentucky,2020,,,,
Donald Trump,2020-07-08,55.72968,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-07,38.88221,Kentucky,2020,,,,
Donald Trump,2020-07-07,55.89124,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-06,38.84898,Kentucky,2020,,,,
Donald Trump,2020-07-06,55.87326,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-05,38.86013,Kentucky,2020,,,,
Donald Trump,2020-07-05,55.87002,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-04,38.85753,Kentucky,2020,,,,
Donald Trump,2020-07-04,55.87015,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-03,38.85753,Kentucky,2020,,,,
Donald Trump,2020-07-03,55.87005,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-02,38.86058,Kentucky,2020,,,,
Donald Trump,2020-07-02,55.86319,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-07-01,38.83431,Kentucky,2020,,,,
Donald Trump,2020-07-01,55.83165,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-30,38.85713,Kentucky,2020,,,,
Donald Trump,2020-06-30,55.79787,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-29,38.71497,Kentucky,2020,,,,
Donald Trump,2020-06-29,55.72603,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-28,38.8113,Kentucky,2020,,,,
Donald Trump,2020-06-28,55.78868,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-27,38.8113,Kentucky,2020,,,,
Donald Trump,2020-06-27,55.78868,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-26,38.85516,Kentucky,2020,,,,
Donald Trump,2020-06-26,55.76035,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-25,38.75712,Kentucky,2020,,,,
Donald Trump,2020-06-25,55.60122,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-24,38.78069,Kentucky,2020,,,,
Donald Trump,2020-06-24,55.86052,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-23,38.76606,Kentucky,2020,,,,
Donald Trump,2020-06-23,56.03408,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-22,38.57702,Kentucky,2020,,,,
Donald Trump,2020-06-22,56.0482,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-21,38.45394,Kentucky,2020,,,,
Donald Trump,2020-06-21,56.03389,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-20,38.48396,Kentucky,2020,,,,
Donald Trump,2020-06-20,56.00797,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-19,38.45448,Kentucky,2020,,,,
Donald Trump,2020-06-19,55.9718,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-18,38.51322,Kentucky,2020,,,,
Donald Trump,2020-06-18,55.95567,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-17,39.38192,Kentucky,2020,,,,
Donald Trump,2020-06-17,54.5093,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-16,39.35936,Kentucky,2020,,,,
Donald Trump,2020-06-16,54.60199,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-15,39.16982,Kentucky,2020,,,,
Donald Trump,2020-06-15,54.73526,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-14,39.16792,Kentucky,2020,,,,
Donald Trump,2020-06-14,54.7334,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-13,39.13448,Kentucky,2020,,,,
Donald Trump,2020-06-13,54.76509,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-12,39.03328,Kentucky,2020,,,,
Donald Trump,2020-06-12,55.05801,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-11,39.03817,Kentucky,2020,,,,
Donald Trump,2020-06-11,55.05701,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-10,39.03724,Kentucky,2020,,,,
Donald Trump,2020-06-10,55.0577,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-09,39.02039,Kentucky,2020,,,,
Donald Trump,2020-06-09,55.08593,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-08,38.93752,Kentucky,2020,,,,
Donald Trump,2020-06-08,55.16888,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-07,38.93334,Kentucky,2020,,,,
Donald Trump,2020-06-07,55.17111,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-06,38.99369,Kentucky,2020,,,,
Donald Trump,2020-06-06,55.31764,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-05,38.88776,Kentucky,2020,,,,
Donald Trump,2020-06-05,55.40799,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-04,38.72705,Kentucky,2020,,,,
Donald Trump,2020-06-04,55.41837,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-03,38.72208,Kentucky,2020,,,,
Donald Trump,2020-06-03,55.50694,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-02,38.48433,Kentucky,2020,,,,
Donald Trump,2020-06-02,55.23462,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-06-01,38.42733,Kentucky,2020,,,,
Donald Trump,2020-06-01,55.23178,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-31,38.37149,Kentucky,2020,,,,
Donald Trump,2020-05-31,55.24332,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-30,38.4511,Kentucky,2020,,,,
Donald Trump,2020-05-30,55.21933,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-29,38.49382,Kentucky,2020,,,,
Donald Trump,2020-05-29,55.25656,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-28,38.49382,Kentucky,2020,,,,
Donald Trump,2020-05-28,55.25656,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-27,38.51984,Kentucky,2020,,,,
Donald Trump,2020-05-27,55.12767,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-26,38.65358,Kentucky,2020,,,,
Donald Trump,2020-05-26,55.19268,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-25,38.52236,Kentucky,2020,,,,
Donald Trump,2020-05-25,55.18214,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-24,38.52236,Kentucky,2020,,,,
Donald Trump,2020-05-24,55.18214,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-23,39.14164,Kentucky,2020,,,,
Donald Trump,2020-05-23,55.47206,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-22,39.17174,Kentucky,2020,,,,
Donald Trump,2020-05-22,55.53956,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-21,39.16656,Kentucky,2020,,,,
Donald Trump,2020-05-21,55.53783,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-20,39.22484,Kentucky,2020,,,,
Donald Trump,2020-05-20,55.55054,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-19,39.26213,Kentucky,2020,,,,
Donald Trump,2020-05-19,55.62174,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-18,39.188,Kentucky,2020,,,,
Donald Trump,2020-05-18,55.60365,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-17,39.1998,Kentucky,2020,,,,
Donald Trump,2020-05-17,55.61556,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-16,39.13393,Kentucky,2020,,,,
Donald Trump,2020-05-16,55.56915,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-05-15,39.13676,Kentucky,2020,,,,
Donald Trump,2020-05-15,55.56443,Kentucky,2020,,,,
Joseph R. Biden Jr.,2020-11-03,37.07661,Louisiana,2020,,,,
Donald Trump,2020-11-03,57.63751,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-11-02,37.07661,Louisiana,2020,,,,
Donald Trump,2020-11-02,57.63751,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-11-01,36.73506,Louisiana,2020,,,,
Donald Trump,2020-11-01,57.7911,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-10-31,36.99223,Louisiana,2020,,,,
Donald Trump,2020-10-31,57.40021,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-10-30,37.19559,Louisiana,2020,,,,
Donald Trump,2020-10-30,56.96326,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-10-29,37.26712,Louisiana,2020,,,,
Donald Trump,2020-10-29,56.62418,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-10-28,37.38633,Louisiana,2020,,,,
Donald Trump,2020-10-28,56.22953,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-10-27,37.52465,Louisiana,2020,,,,
Donald Trump,2020-10-27,56.1287,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-10-26,38.18459,Louisiana,2020,,,,
Donald Trump,2020-10-26,54.64485,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-10-25,38.21711,Louisiana,2020,,,,
Donald Trump,2020-10-25,54.59246,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-10-24,38.26244,Louisiana,2020,,,,
Donald Trump,2020-10-24,54.43228,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-10-23,38.77785,Louisiana,2020,,,,
Donald Trump,2020-10-23,54.10828,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-10-22,38.83551,Louisiana,2020,,,,
Donald Trump,2020-10-22,54.02324,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-10-21,38.84525,Louisiana,2020,,,,
Donald Trump,2020-10-21,53.94841,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-10-20,39.01693,Louisiana,2020,,,,
Donald Trump,2020-10-20,53.74807,Louisiana,2020,,,,
Joseph R. Biden Jr.,2020-10-19,39.1081,Louisiana,2020,,,,
Donald Trump,2020-10-19,53.74432,Louisiana,2020,,,,
