"MOVIE","ACTOR","CHARACTER_NAME","TYPE","BILLING","GENDER"
"Miss Peregrine’s Home for Peculiar Children","James Daniel Wilson","Additional Voice","Supporting","53","Male"
"Independence Day: Resurgence","Liam Hemsworth","Jake Morrison","Leading","1","Male"
"Independence Day: Resurgence","Jeff Goldblum","David Levinson","Leading","2","Male"
"Independence Day: Resurgence","Bill Pullman","Thomas J. Whitmore","Leading","3","Male"
"Independence Day: Resurgence","Maika Monroe","Patricia Whitmore","Supporting","4","Female"
"Independence Day: Resurgence","Travis Tope","Charlie","Supporting","5","Male"
"Independence Day: Resurgence","William Fichtner","General Adams","Supporting","6","Male"
"Independence Day: Resurgence","Charlotte Gainsbourg","Dr. Catherine Marceaux","Supporting","7","Female"
"Independence Day: Resurgence","Judd Hirsch","Julius Levinson","Supporting","8","Male"
"Independence Day: Resurgence","Jessie Usher","Dylan Hiller","Supporting","9","Male"
"Independence Day: Resurgence","Brent Spiner","Dr. Brakish Okun","Supporting","10","Male"
"Independence Day: Resurgence","Vivica Fox","Jasmine","Supporting","11","Female"
"Independence Day: Resurgence","Angelababy","Rain","Supporting","12","Female"
"Independence Day: Resurgence","Sela Ward","President Lanford","Supporting","13","Female"
"Independence Day: Resurgence","Grace Huang","Lin Tang","Supporting","14","Female"
"Independence Day: Resurgence","McKenna Grace","Daisy","Supporting","15","Female"
"Independence Day: Resurgence","Deobia Oparei","Dikembe","Supporting","16","Unknown"
"Independence Day: Resurgence","Patrick St. Esprit","Secretary of Defense Tanner","Supporting","17","Unknown"
"Independence Day: Resurgence","Garrett Wareing","Bobby","Supporting","18","Male"
"Independence Day: Resurgence","James A. Woods","Lt. Ritter","Supporting","19","Male"
"Independence Day: Resurgence","Ron Yuan","Weapons Engineer","Supporting","20","Unknown"
"Independence Day: Resurgence","Nicolas Wright","Floyd Rosenberg","Supporting","21","Male"
"Independence Day: Resurgence","Hays Welford","Felix","Supporting","22","Male"
"Independence Day: Resurgence","Zeb Sanders","Henry","Supporting","23","Male"
"Independence Day: Resurgence","Lance Lim","Kevin","Supporting","24","Male"
"Independence Day: Resurgence","Cory Kapahulehua","Moon Base Tug Pilot","Supporting","25","Male"
"Independence Day: Resurgence","Donovan Tyee Smith","Marcus","Supporting","26","Male"
"Independence Day: Resurgence","Ava Del Cielo","Young Mother","Supporting","27","Female"
"Independence Day: Resurgence","Nathaniel Augustson","Gas Station Attendant","Supporting","28","Male"
"The Angry Birds Movie","Jason Sudeikis","Red","Leading","1","Male"
"The Angry Birds Movie","Josh Gad","Speedy Chuck","Leading","2","Male"
"The Angry Birds Movie","Danny McBride","Bomb","Leading","3","Male"
"The Angry Birds Movie","Maya Rudolph","Matilda","Supporting","4","Female"
"The Angry Birds Movie","Kate McKinnon","Stella, Eva the Birthday Mom","Supporting","5","Female"
"The Angry Birds Movie","Sean Penn","Terence","Supporting","6","Male"
"The Angry Birds Movie","Tony Hale","Ross, Cyrus, Mime","Supporting","7","Unknown"
"The Angry Birds Movie","Keegan-Michael Key","Judge Peckinpah","Supporting","8","Male"
"The Angry Birds Movie","Bill Hader","Hog","Supporting","9","Male"
"The Angry Birds Movie","Peter Dinklage","Mighty Eagle","Supporting","10","Male"
"The Angry Birds Movie","Hannibal Buress","Edward the Birthday Dad","Supporting","11","Male"
"The Angry Birds Movie","Ike Barinholtz","Tiny","Supporting","12","Unknown"
"The Angry Birds Movie","Tituss Burgess","Photog","Supporting","13","Male"
"The Angry Birds Movie","Ian Hecox","Bubbles","Supporting","14","Male"
"The Angry Birds Movie","Anthony Padilla","Hal","Supporting","15","Male"
"The Angry Birds Movie","Jillian Bell","Helene the Lunch Mom, Yoga Instructor","Supporting","16","Female"
"The Angry Birds Movie","Billy Eichner","Chef Pig, Phillip","Supporting","17","Male"
"The Angry Birds Movie","Danielle Brooks","Olive Blue, Monica the Crossing Guard","Supporting","18","Female"
"The Angry Birds Movie","Blake Shelton","Earl Pig","Supporting","19","Male"
"The Angry Birds Movie","Charlotte Emma Aitchison","Willow","Supporting","20","Female"
"The Angry Birds Movie","Romeo Santos","Early Bird","Supporting","21","Male"
"The Angry Birds Movie","Cristela Alonzo","Shirley the Old Lady Bird","Supporting","22","Female"
"The Angry Birds Movie","Adam Brown","Hug Trader","Supporting","23","Male"
"The Angry Birds Movie","Ava Acres","Timothy the Birthday Boy","Supporting","24","Female"
"The Angry Birds Movie","Geoffrey Arend","Day Care Teacher","Supporting","25","Unknown"
"The Angry Birds Movie","Malena Brewer","Arianna Bird","Supporting","26","Female"
"The Angry Birds Movie","Catherine Winder","Billy the Sign","Supporting","27","Female"
"The Angry Birds Movie","Alex Borstein","Sophie Bird, Peggy Bird","Supporting","28","Female"
"The Angry Birds Movie","John Cohen","Johnny Bird","Supporting","29","Male"
"The Angry Birds Movie","Max Charles","Bobby Bird","Supporting","30","Male"
"The Angry Birds Movie","Clay Kaytis","Clayton the Waiter Bird","Supporting","31","Male"
"The Angry Birds Movie","Matt McCarthy","Rodney Bird, Acrobat Pig","Supporting","32","Male"
"The Angry Birds Movie","Vincent Oswald","Dylan Hatchling","Supporting","33","Male"
"The Angry Birds Movie","Fergal Reilly","Foreman Pig","Supporting","34","Unknown"
"The Angry Birds Movie","Samantha Cohen","Samantha Hatchling","Supporting","35","Female"
"The Angry Birds Movie","Kevin Bigley","Greg Blue","Supporting","36","Male"
"The Angry Birds Movie","Matt Taylor","Hamilton Pig, Acrobat Pig","Supporting","37","Male"
"The Angry Birds Movie","Josh Robert Thompson","Brad Bird, Dane the Saxophone Bird","Supporting","38","Male"
"The Angry Birds Movie","Ali Wong","Betty Bird","Supporting","39","Female"
"The Angry Birds Movie","McKenna Grace","Ella Bird","Supporting","40","Female"
"The Angry Birds Movie","Bella Laudiero","Maya Bird","Supporting","41","Female"
"The Angry Birds Movie","Aiden McGraw","Young Red","Supporting","42","Male"
"The Angry Birds Movie","Fred Tatasciore","Monty Pig","Supporting","43","Male"
"The Angry Birds Movie","Eileen Marra","Hatchling Singer","Supporting","44","Female"
"The Angry Birds Movie","Indra Raval","Hatchling Singer","Supporting","45","Female"
"The Angry Birds Movie","Joaquin Raval","Hatchling Singer","Supporting","46","Male"
"The Angry Birds Movie","Sofie Wolfe","Hatchling Singer","Supporting","47","Female"
"The Secret Life of Pets","Louis C.K.","Max","Lead Ensemble Member","1","Unknown"
"The Secret Life of Pets","Eric Stonestreet","Duke","Lead Ensemble Member","2","Male"
"The Secret Life of Pets","Kevin Hart","Snowball","Lead Ensemble Member","3","Male"
"The Secret Life of Pets","Jenny Slate","Gidget","Lead Ensemble Member","4","Female"
"The Secret Life of Pets","Ellie Kemper","Katie","Lead Ensemble Member","5","Unknown"
"The Secret Life of Pets","Albert Brooks","Tiberius","Lead Ensemble Member","6","Male"
"The Secret Life of Pets","Lake Bell","Chloe","Lead Ensemble Member","7","Female"
"The Secret Life of Pets","Dana Carvey","Pops","Lead Ensemble Member","8","Male"
"The Secret Life of Pets","Hannibal Buress","Buddy","Lead Ensemble Member","9","Male"
"The Secret Life of Pets","Bobby Moynihan","Mel","Lead Ensemble Member","10","Unknown"
"The Secret Life of Pets","Chris Renaud","Norman","Supporting","11","Male"
"The Secret Life of Pets","Steve Coogan","Ozone/Reginald","Supporting","12","Male"
"The Secret Life of Pets","Michael Beattie","Tattoo","Supporting","13","Male"
"The Secret Life of Pets","Sandra Echeverria","Maria","Supporting","14","Female"
"The Secret Life of Pets","Jaime Camil","Fernando","Supporting","15","Unknown"
"The Secret Life of Pets","Kiely Renaud","Molly","Supporting","16","Female"
"The Secret Life of Pets","Bob Bergen","Additional Voice","Supporting","17","Male"
"The Secret Life of Pets","Jason Marsden","Additional Voice","Supporting","18","Male"
"The Secret Life of Pets","Jim Cummings","Additional Voice","Supporting","19","Male"
"The Secret Life of Pets","Mona Marshall","Additional Voice","Unknown","20","Unknown"
"The Secret Life of Pets","Brian T. Delaney","Additional Voice","Supporting","21","Male"
"The Secret Life of Pets","Laraine Newman","Additional Voice","Supporting","22","Female"
"The Secret Life of Pets","Bill Farmer","Additional Voice","23","Male","Unknown"
"The Secret Life of Pets","Jan Rabson","Additional Voice","Supporting","24","Unknown"
"The Secret Life of Pets","Jess Harnell","Additional Voice","Supporting","25","Female"
"The Secret Life of Pets","Ken Schretzmann","Additional Voice","Supporting","26","Unknown"
"The Secret Life of Pets","John Kassir","Additional Voice","Supporting","27","Male"
"The Secret Life of Pets","Tara Strong","Additional Voice","Supporting","28","Unknown"
"The Secret Life of Pets","Danny Mann","Additional Voice","Supporting","29","Unknown"
"The Secret Life of Pets","James Kevin Ward","Additional Voice","Supporting","30","Male"
"The Secret Life of Pets","Tyler Werrin","Additional Voice","Supporting","31","Male"
"Finding Dory","Ellen DeGeneres","Dory","Leading","1","Female"
"Finding Dory","Albert Brooks","Marlin","Supporting","2","Male"
"Finding Dory","Ed O'Neill","Hank","Supporting","3","Male"
"Finding Dory","Hayden Rolence","Nemo","Supporting","4","Male"
"Finding Dory","Kaitlin Olson","Destiny","Supporting","5","Unknown"
"Finding Dory","Ty Burrell","Bailey","Supporting","6","Unknown"
"Finding Dory","Eugene Levy","Charlie","Supporting","7","Male"
"Finding Dory","Diane Keaton","Jenny","Supporting","8","Female"
"Finding Dory","Idris Elba","Fluke","Supporting","9","Male"
"Finding Dory","Dominic West","Rudder","Supporting","10","Male"
"Finding Dory","Andrew Stanton","Crush","Supporting","11","Male"
"Finding Dory","Bob Peterson","Mr. Ray","Supporting","12","Male"
"Finding Dory","Torbin Xan Bullock","Becky","Supporting","13","Female"
"Finding Dory","Bennett Dammann","Squirt","Supporting","14","Male"
"Finding Dory","Bill Hader","Ned","Supporting","15","Male"
"Finding Dory","Kate McKinnon","Inez","Supporting","16","Female"
"Finding Dory","Sigourney Weaver","Herself","Cameo","17","Female"
"Finding Dory","John Ratzenberger","Bill","Cameo","18","Male"
"Finding Dory","Jerome Ranft","Jacques","Supporting","19","Male"
"Finding Dory","Brad Garrett","Bloat","Supporting","20","Male"
"Finding Dory","Allison Janney","Peach","Supporting","21","Female"
"Finding Dory","Stephen Root","Bubbles","Supporting","22","Male"
"Finding Dory","Alexander Gould","Carl","Supporting","23","Unknown"
"Finding Dory","Angus Maclane","Sunfish","Supporting","24","Male"
"Finding Dory","Vicki Lewis","Deb","Supporting","25","Female"
"Finding Dory","Austin Pendleton","Gurgle","Supporting","26","Male"
"Finding Dory","Katherine Ringgold","Chickenfish","Supporting","27","Female"
"Finding Dory","Willem Dafoe","Gill","Supporting","28","Male"
"Kung Fu Panda 3","Jack Black","Po","Leading","1","Male"
"Kung Fu Panda 3","Bryan Cranston","Li","Supporting","2","Male"
"Kung Fu Panda 3","Dustin Hoffman","Shifu","Supporting","3","Male"
"Kung Fu Panda 3","Angelina Jolie","Tigress","Supporting","4","Female"
"Kung Fu Panda 3","J.K. Simmons","Kai","Supporting","5","Male"
"Kung Fu Panda 3","Jackie Chan","Monkey","Supporting","6","Male"
"Kung Fu Panda 3","Seth Rogen","Mantis","Supporting","7","Male"
"Kung Fu Panda 3","Lucy Alexis Liu","Viper","Supporting","8","Female"
"Kung Fu Panda 3","David Cross","Crane","Supporting","9","Male"
"Kung Fu Panda 3","Kate Hudson","Mei Mei","Supporting","10","Female"
"Kung Fu Panda 3","James Hong","Mr. Ping/Mr. Pink","Supporting","11","Male"
"Kung Fu Panda 3","Randall Duk Kim","Mr. Ping/Oogway","Supporting","12","Unknown"
"Kung Fu Panda 3","Al Roker","Sum","Supporting","13","Unknown"
"Kung Fu Panda 3","Barbara Dirickson","Grandma Panda","Supporting","14","Female"
"Kung Fu Panda 3","Willie Geist","Dim","Supporting","15","Male"
"Kung Fu Panda 3","Fred Tatasciore","Master Bear","Supporting","16","Male"
"Kung Fu Panda 3","Mike Mitchell","Male Palace Goose/Smart Panda Villager","Supporting","17","Male"
"Kung Fu Panda 3","Kelly Cooney","Female Palace Goose","Supporting","18","Female"
"Kung Fu Panda 3","Stephen Kearin","Master Chicken","Supporting","19","Male"
"Kung Fu Panda 3","Mick Wingert","Farmer Goose/Farmer Rabbit","Supporting","20","Male"
"Kung Fu Panda 3","April Hong","Mrs. Chow","Supporting","21","Female"
"Kung Fu Panda 3","Jean-Claude Van Damme","Master Croc","Supporting","22","Male"
"Kung Fu Panda 3","Joseph Izzo","Dumpling Record Pig","Supporting","23","Male"
"Kung Fu Panda 3","Wayne Knight","Big Fun/Hom-Lee","Supporting","24","Male"
"Kung Fu Panda 3","Steele Gagnon","Bao","Supporting","25","Unknown"
"Kung Fu Panda 3","Liam Knight","Lei Lei","Supporting","26","Male"
"Kung Fu Panda 3","Pax Jolie Pitt","Yoo","Supporting","27","Unknown"
"Kung Fu Panda 3","Ming Tsai","Ming","Supporting","28","Unknown"
"Kung Fu Panda 3","Knox Jolie Pitt","Ku Ku","Supporting","29","Male"
"Kung Fu Panda 3","Zahara Jolie Pitt","Meng Meng","Supporting","30","Female"
"Kung Fu Panda 3","Shiloh Jolie Pitt","Shuai Shuai","Supporting","31","Unknown"
"Kung Fu Panda 3","Radzi Chinyanganya","Mi","Supporting","32","Unknown"
"Kung Fu Panda 3","Lindsey Russell","Peony","Supporting","33","Female"
"Kung Fu Panda 3","Samuel Black","Rabbit Villager","Supporting","34","Male"
"Kung Fu Panda 3","Lena Golia","Cheering Bunny","Supporting","35","Female"
"Kung Fu Panda 3","Gus Culligan","Panda Villager Kid","Supporting","36","Male"
"Trolls","Anna Kendrick","Poppy","Lead Ensemble Member","1","Female"
"Trolls","Justin Timberlake","Branch","Lead Ensemble Member","2","Male"
"Trolls","Gwen Stefani","DJ Suki","Lead Ensemble Member","3","Female"
"Trolls","James Corden","Biggie","Lead Ensemble Member","4","Male"
"Trolls","Russell Brand","Creek","Lead Ensemble Member","5","Male"
"Trolls","Zooey Deschanel","Bridget","Supporting","6","Female"
"Trolls","Christopher Mintz-Plasse","King Gristle","Supporting","7","Male"
"Trolls","Christine Baranski","Chef","Supporting","8","Female"
"Trolls","John Cleese","King Gristle Sr.","Supporting","9","Male"
"Trolls","Jeffrey Tambor","King Peppy","Supporting","10","Male"
"Trolls","Ron Funches","Cooper","Supporting","11","Male"
"Trolls","Aino Jawo","Satin","Supporting","12","Female"
"Trolls","Caroline Hjelt","Chenille","Supporting","13","Female"
"Trolls","Kunal Nayyar","Guy Diamond","Supporting","14","Unknown"
"Trolls","Quvenzhané Wallis","Harper","Supporting","15","Female"
"Trolls","Walt Dohrn","Smidge,  Fuzzbert,  Cloud Guy,  Mr. Dinkles,  Tunnel Troll,  Wedgie Bergen #2","Supporting","16","Male"
"Trolls","Rhys Darby","Bibbly","Supporting","17","Unknown"
"Trolls","Ricky Dillon","Aspen Heitz","Supporting","18","Male"
"Trolls","Meg DeAngelis","Moxie Dewdrop","Supporting","19","Female"
"Trolls","Glozell Green","Grandma Rosiepuff","Supporting","20","Female"
"Trolls","Kandee Johnson","Mandy Sparkledust","Supporting","21","Female"
"Trolls","Grace Helbig","Cookie Sugarloaf","Supporting","22","Female"
"Trolls","Curtis Stone","Bergen Guard - Todd","Supporting","23","Male"
"Trolls","Mike Mitchell","Darius,  Vinny the Phone,  Capt. Starfunkle,  Spider, Wedgie, Bergen #1,  Chad,  Card","Supporting","24","Male"
"Trolls","Iris Dohrn","Baby Poppy","Supporting","25","Female"
"Trolls","Liam Henry","Young Branch","Supporting","26","Male"
"Trolls","Nina Bakshi","Bini Troll, Nora troll","Supporting","27","Female"
"Trolls","Zoë Crawford","Mackenzie Troll","Supporting","28","Female"
"Trolls","Riley Crawford","Sean Troll","Supporting","29","Unknown"
"Trolls","Ollie Mitchell","Olley Troll","Supporting","30","Male"
"Trolls","Emmett Mitchell","Anxious Troll Child, Keith","Supporting","31","Male"
"Trolls","Phoebe Dohrn","Bergen Girl","Supporting","32","Female"
"Passengers","Jennifer Lawrence","Aurora Lane","Leading","1","Female"
"Passengers","Chris Pratt","Jim Preston","Leading","2","Male"
"Passengers","Michael Sheen","Arthur","Supporting","3","Male"
"Passengers","Laurence Fishburne","Gus Mancuso","Supporting","4","Male"
"Passengers","Andy Garcia","Captain Norris","Supporting","5","Male"
"Passengers","Vince Foster","Executive Officer","Supporting","6","Male"
"Passengers","Kara Flowers","Communications Officer","Supporting","7","Female"
"Passengers","Conor Brophy","Crew Member","Supporting","8","Male"
"Passengers","Julee Cerda","Instructor (Hologram)","Supporting","9","Female"
"Passengers","Aurora Perrineau","Best Friend","Supporting","10","Female"
"Passengers","Lauren Farmer","Party Friend","Supporting","11","Female"
"Passengers","Emerald Mayne","Party Friend","Supporting","12","Female"
"Passengers","Kristin Brock","Party Friend","Supporting","13","Female"
"Passengers","Tom Ferrari","Party Friend","Supporting","14","Male"
"Passengers","Quansae Rutledge","Party Friend","Supporting","15","Female"
"Passengers","Desmond Reid","Party Friend","Supporting","16","Male"
"Passengers","Emma Clarke","Avalon","Supporting","17","Female"
"Passengers","Chris Edgerly","InfoMat/Deejay","Supporting","18","Male"
"Passengers","Fred Melamed","Observatory Voice","Supporting","19","Male"
"Passengers","Matt Corboy","Video Game Voice","Supporting","20","Male"
"Passengers","Jesus Mendoza","Hector,  the Robot Waiter","Supporting","21","Male"
"Passengers","Alpha Takahashi","Sushi Robot Waitress","Supporting","22","Female"
"Passengers","Matthew Wolf","French Restaurant Robot Waiter","Supporting","23","Male"
"Passengers","Jean-Michel Richaud","French Restaurant Robot Waiter","Supporting","24","Male"
"Passengers","Jon Spaihts","Autodoc","Supporting","25","Male"
"Passengers","Curtis Grecco","Dancer","Supporting","26","Male"
"Passengers","Joy Spears","Dancer","Supporting","27","Female"
"Ghostbusters","Melissa McCarthy","Abby Yates","Lead Ensemble Member","1","Female"
"Ghostbusters","Kristen Wiig","Erin Gilbert","Lead Ensemble Member","2","Female"
"Ghostbusters","Leslie Jones","Patty Tolan","Lead Ensemble Member","3","Female"
"Ghostbusters","Kate McKinnon","Jillian Holtzmann","Lead Ensemble Member","4","Female"
"Ghostbusters","Charles Dance","Harold Filmore","Supporting","5","Male"
"Ghostbusters","Michael Kenneth Williams","Agent Hawkins","Supporting","6","Male"
"Ghostbusters","Chris Hemsworth","Kevin","Lead Ensemble Member","7","Male"
"Ghostbusters","Neil Casey","Rowan North","Supporting","8","Male"
"Ghostbusters","Cecily Strong","Jennifer Lynch","Supporting","9","Female"
"Ghostbusters","Matt Walsh","Agent Rorke","Supporting","10","Unknown"
"Ghostbusters","Ed Begley, Jr.","Ed Mulgrave","Supporting","11","Male"
"Ghostbusters","Ernie Hudson","Uncle Bill","Supporting","12","Male"
"Ghostbusters","Sigourney Weaver","Rebecca Gorin","Supporting","13","Female"
"Ghostbusters","Bill Murray","Martin Heiss","Supporting","14","Male"
"Ghostbusters","Dan Aykroyd","Cabbie","Supporting","15","Male"
"Ghostbusters","John Milhiser","Higgins Student","Supporting","16","Male"
"Ghostbusters","Ben Harris","Higgins Student","Supporting","17","Male"
"Ghostbusters","Karan Soni","Bennie","Supporting","18","Female"
"Ghostbusters","Bess Rous","Gertrude Aldridge Ghost","Supporting","19","Female"
"Ghostbusters","Steve Higgins","Dean","Supporting","20","Male"
"Ghostbusters","Dave Gruber Allen","Electrocuted Ghost","Supporting","21","Male"
"Ghostbusters","Katie Dippold","Rental Agent","Supporting","22","Female"
"Ghostbusters","Nate Corddry","Grafiti Artist","Supporting","23","Unknown"
"Ghostbusters","Daniel Ramis","Metal Head","Supporting","24","Male"
"Ghostbusters","Pat Kiernan","NY1 News Anchor #1","Supporting","25","Male"
"Ghostbusters","Michael McDonald","Jonathan The Theater Manager","Supporting","26","Male"
"Ghostbusters","Jaime Pacheco","Fernando the Janitor","Supporting","27","Unknown"
"Ghostbusters","Adam Ray","Lead Singer/Voice of Slimer","Supporting","28","Male"
"Ghostbusters","Eugene Cordero","Bass Guitarist","Supporting","29","Male"
"Ghostbusters","Davey Jones","Ely the Drummer","Supporting","30","Male"
"Ghostbusters","Ryan Levine","Rock Guitarist","Supporting","31","Male"
"Ghostbusters","Dan Teicher","Rock Guitarist","Supporting","32","Male"
"Ghostbusters","Theodore Shapiro","Keyboardist","Supporting","33","Unknown"
"Ghostbusters","Matteo Borghese","Lightboard Operator","Supporting","34","Male"
"Ghostbusters","Ozzy Osbourne","Famous Rock Star","Cameo","35","Unknown"
"Ghostbusters","Jeanine Ramirez","Reporter Outside Theater","Supporting","36","Female"
"Ghostbusters","Jessica Chaffin","Waitress","Supporting","37","Female"
"Ghostbusters","Jamie Denbo","Waitress","Supporting","38","Male"
"Ghostbusters","Toby Huss","Officer Stevenson","Supporting","39","Unknown"
"Ghostbusters","Andy Garcia","Mayor Bradley","Supporting","40","Male"
"Ghostbusters","Annie Potts","Desk Clerk","Supporting","41","Female"
"Ghostbusters","Cheryl Wills","NY1 News Anchor #2","Supporting","42","Female"
"Ghostbusters","Sam Richardson","Basement Cop","Supporting","43","Male"
"Ghostbusters","Steve Bannos","Flasher Ghost","Supporting","44","Male"
"Ghostbusters","Tom Yi","Flashed Man","Supporting","45","Male"
"Ghostbusters","Susan Park","Flashed Woman","Supporting","46","Female"
"Ghostbusters","Milana Vayntrub","Subway Rat Woman","Supporting","47","Female"
"Ghostbusters","Tony Viveiros","Police Officer","Supporting","48","Male"
"Ghostbusters","Stephen 'Twitch' Boss","Police Officer","Supporting","49","Male"
"Ghostbusters","Robin Shelby","Voice of Lady Slimer","Supporting","50","Female"
"Ghostbusters","Rosanna Scotto","Fox 5 News Anchor","Supporting","51","Unknown"
"Ghostbusters","Greg Kelly","Fox 5 News Anchor","Supporting","52","Male"
"Ghostbusters","Johnny Higgins","Baba Booey Shouter","Supporting","53","Male"
"Ghostbusters","Al Roker","Himself","Cameo","54","Unknown"
"Deadpool","Ryan Reynolds","Wade/Deadpool","Leading","1","Male"
"Deadpool","Morena Baccarin","Vanessa","Supporting","2","Female"
"Deadpool","Ed Skrein","Ajax","Supporting","3","Male"
"Deadpool","T.J. Miller","Weasel","Supporting","4","Male"
"Deadpool","Gina Carano","Angel Dust","Supporting","5","Female"
"Deadpool","Leslie Uggams","Blind Al","Supporting","6","Unknown"
"Deadpool","Brianna Hildebrand","Negasonic Teenage Warhead","Supporting","7","Female"
"Deadpool","Karan Soni","Dopinder","Supporting","8","Female"
"Deadpool","Jed Rees","Recruiter","Supporting","9","Unknown"
"Deadpool","Stefan Kapicic","Colossus","Supporting","10","Male"
"Deadpool","Randal Reeder","Buck","Supporting","11","Unknown"
"Deadpool","Isaac C. Singleton, Jr.","Boothe","Supporting","12","Unknown"
"Deadpool","Michael Benyaer","Warlord","Supporting","13","Male"
"Deadpool","Style Dayne","Jeremy (Pizza Guy)","Supporting","14","Male"
"Deadpool","Kyle Cassie","Gavin Merchant","Supporting","15","Male"
"Deadpool","Taylor Hickson","Meghan Orlovsky","Supporting","16","Female"
"Deadpool","Ayzee","Teen Girl #1","Supporting","17","Female"
"Deadpool","Naika Toussaint","Teen Girl #2","Supporting","18","Female"
"Deadpool","Justyn Shippelt","Arcade Ticket Taker","Supporting","19","Male"
"Deadpool","Donna Yamamoto","Oncologist","Supporting","20","Female"
"Deadpool","Hugh Scott","David Cunningham","Supporting","21","Male"
"Deadpool","Cindy Piper","Chinatown Merchant","Supporting","22","Female"
"Deadpool","Emily Haine","Whisper Girlfriend","Supporting","23","Female"
"Deadpool","Aatash Amir","Whisper Boyfriend","Supporting","24","Male"
"Deadpool","Chad Riley","Pool Hall Goon","Supporting","25","Male"
"Deadpool","Paul Belsito","Fight Club Boss","Supporting","26","Male"
"Deadpool","Darcey Johnson","Garbage Truck Driver","Supporting","27","Unknown"
"Deadpool","Kyle Rideout","Super Soldier #1","Supporting","28","Male"
"Deadpool","Jason Day","Super Soldier #2","Supporting","29","Male"
"Deadpool","Stan Lee","Strip Club DJ","Cameo","30","Male"
"Deadpool","Benjamin Wilkinson","No5 Orange Manager","Supporting","31","Male"
"Deadpool","Rachel Shaw","Strip Club Worker","Supporting","32","Female"
"Deadpool","Paul Lazenby","Flight Deck Guard","Supporting","33","Male"
"Deadpool","Rob Hayter","Bob","Supporting","34","Male"
"Central Intelligence","Dwayne Johnson","Bob Stone","Leading","1","Male"
"Central Intelligence","Kevin Hart","Calvin Joyner","Leading","2","Male"
"Central Intelligence","Amy Ryan","Agent Pamela Harris","Supporting","3","Female"
"Central Intelligence","Danielle Nicolet","Maggie","Supporting","4","Female"
"Central Intelligence","Jason Bateman","Trevor","Supporting","5","Male"
"Central Intelligence","Aaron Paul","Phil","Supporting","6","Male"
"Central Intelligence","Ryan Hansen","Steve","Supporting","7","Unknown"
"Central Intelligence","Tim Griffin","Agent Stan Mitchell","Supporting","8","Male"
"Central Intelligence","Timothy John Smith","Agent Nick Cooper","Supporting","9","Male"
"Central Intelligence","Sione Kelepi","Young Robbie","Supporting","10","Unknown"
"Central Intelligence","Dylan Boyack","Trevor - 17 Years Old","Supporting","11","Male"
"Central Intelligence","Thomas Kretschmann","The Buyer","Supporting","12","Male"
"Central Intelligence","Megan Park","Waitress","Supporting","13","Unknown"
"Central Intelligence","Slaine","Thugged Out","Supporting","14","Male"
"Central Intelligence","Annie Kerins","Lady MC","Supporting","15","Female"
"Central Intelligence","Nate Richman","Big Bro","Supporting","16","Male"
"Central Intelligence","Robert Woo","Ethan","Supporting","17","Male"
"Central Intelligence","Kumail Nanjiani","Jared The Airport Security Guard","Supporting","18","Male"
"Central Intelligence","Phil Reeves","Principal Kent","Supporting","19","Unknown"
"Central Intelligence","David Stassen","Randy's Husband","Supporting","20","Male"
"Central Intelligence","Ricky Eugene Brown","Flunkie","Supporting","21","Male"
"Central Intelligence","Kyle Washburn","Flunkie #2","Supporting","22","Male"
"Central Intelligence","Sarah K. Thurber","Beautiful Restaurant Woman","Supporting","23","Female"
"Central Intelligence","Lawrence Koplin","Dashing Restaurant Man","Supporting","24","Male"
"Central Intelligence","Rawson Marshall Thurber","Handsome Pants Catcher","Supporting","25","Male"
