congress,chamber,bioguide,firstname,lastname,birthday,state,party,incumbent,termstart,age
85,house,R000401,Paul,Rogers,1921-06-04,FL,D,Yes,1957-01-03,35.6
85,house,B000890,William,Broomfield,1922-04-28,MI,R,No,1957-01-03,34.7
85,house,M000452,George,McGovern,1922-07-19,SD,D,No,1957-01-03,34.5
85,house,C000869,William,Cramer,1922-08-04,FL,R,Yes,1957-01-03,34.4
85,house,L000024,Melvin,Laird,1922-09-01,WI,R,Yes,1957-01-03,34.3
85,house,M000483,Robert,McIntosh,1922-09-16,MI,R,No,1957-01-03,34.3
85,house,D000344,Charles,Diggs,1922-12-02,MI,D,Yes,1957-01-03,34.1
85,house,B000880,Jack,Brooks,1922-12-18,TX,D,Yes,1957-01-03,34.0
85,house,W000763,James,Wright,1922-12-22,TX,D,Yes,1957-01-03,34.0
85,house,A000222,Thomas,Ashley,1923-01-11,OH,D,Yes,1957-01-03,34.0
85,house,H000623,Patrick,Hillings,1923-02-19,CA,R,Yes,1957-01-03,33.9
85,house,M000692,Robert,Michel,1923-03-02,IL,R,No,1957-01-03,33.8
85,house,M000892,Arch,Moore,1923-04-16,WV,R,No,1957-01-03,33.7
85,house,Q000010,Albert,Quie,1923-09-18,MN,R,No,1957-01-03,33.3
85,house,P000401,Richard,Poff,1923-10-19,VA,R,Yes,1957-01-03,33.2
85,house,G000465,Robert,Griffin,1923-11-06,MI,R,No,1957-01-03,33.2
85,house,M000274,Edwin,May,1924-05-28,CT,R,No,1957-01-03,32.6
85,house,H000746,Joseph,Holt,1924-07-06,CA,R,Yes,1957-01-03,32.5
85,house,M000812,Harlan,Mitchell,1924-08-17,GA,D,No,1957-01-03,32.4
85,house,C000540,Merwin,Coad,1924-09-28,IA,D,No,1957-01-03,32.3
85,house,G000400,Kenneth,Gray,1924-11-14,IL,D,Yes,1957-01-03,32.1
85,house,D000355,John,Dingell,1926-07-08,MI,D,Yes,1957-01-03,30.5
85,senate,G000418,Theodore,Green,1867-10-02,RI,D,Yes,1957-01-03,89.3
85,senate,N000023,Matthew,Neely,1874-11-09,WV,D,Yes,1957-01-03,82.1
85,senate,M001108,James,Murray,1876-05-03,MT,D,Yes,1957-01-03,80.7
85,senate,H000385,Carl,Hayden,1877-10-02,AZ,D,Yes,1957-01-03,79.3
85,senate,M000177,Edward,Martin,1879-09-18,PA,R,Yes,1957-01-03,77.3
85,senate,S000553,Howard,Smith,1880-01-30,NJ,R,Yes,1957-01-03,76.9
85,senate,F000190,Ralph,Flanders,1880-09-28,VT,R,Yes,1957-01-03,76.3
85,senate,W000465,Alexander,Wiley,1884-05-26,WI,R,Yes,1957-01-03,72.6
85,senate,O000088,Joseph,O'Mahoney,1884-11-05,WY,D,Yes,1957-01-03,72.2
85,senate,L000070,William,Langer,1886-09-30,ND,R,Yes,1957-01-03,70.3
85,senate,W000190,Arthur,Watkins,1886-12-18,UT,R,Yes,1957-01-03,70.0
85,senate,R000317,Absalom,Robertson,1887-05-27,VA,D,Yes,1957-01-03,69.6
85,senate,B001208,Harry,Byrd,1887-06-10,VA,D,Yes,1957-01-03,69.6
85,senate,C000338,Dennis,Chavez,1888-04-08,NM,D,Yes,1957-01-03,68.7
85,senate,M000086,George,Malone,1890-08-07,NV,R,Yes,1957-01-03,66.4
85,senate,E000112,Allen,Ellender,1890-09-24,LA,D,Yes,1957-01-03,66.3
85,senate,D000456,Paul,Douglas,1892-03-26,IL,D,Yes,1957-01-03,64.8
85,senate,H000720,Spessard,Holland,1892-07-10,FL,D,Yes,1957-01-03,64.5
85,senate,A000062,George,Aiken,1892-08-20,VT,R,Yes,1957-01-03,64.4
85,senate,S000021,Leverett,Saltonstall,1892-09-01,MA,R,Yes,1957-01-03,64.3
85,senate,B000176,Frank,Barrett,1892-11-10,WY,R,Yes,1957-01-03,64.1
85,senate,M000199,Thomas,Martin,1893-01-18,IA,R,Yes,1957-01-03,64.0
85,senate,C000154,Frank,Carlson,1893-01-23,KS,R,Yes,1957-01-03,63.9
85,senate,B000820,John,Bricker,1893-09-06,OH,R,Yes,1957-01-03,63.3
85,senate,B000271,James,Beall,1894-06-05,MD,R,Yes,1957-01-03,62.6
85,senate,D000585,Henry,Dworshak,1894-08-29,ID,R,Yes,1957-01-03,62.3
85,senate,M000582,Patrick,McNamara,1894-10-04,MI,D,Yes,1957-01-03,62.2
85,senate,S000138,Andrew,Schoeppel,1894-11-23,KS,R,Yes,1957-01-03,62.1
85,senate,H000598,Joseph,Hill,1894-12-29,AL,D,Yes,1957-01-03,62.0
85,senate,B001167,Prescott,Bush,1895-05-15,CT,R,Yes,1957-01-03,61.6
85,senate,R000167,William,Revercomb,1895-07-20,WV,R,Yes,1957-01-03,61.5
85,senate,A000186,Clinton,Anderson,1895-10-23,NM,D,Yes,1957-01-03,61.2
85,senate,L000122,Frank,Lausche,1895-11-14,OH,D,No,1957-01-03,61.1
85,senate,D000360,Everett,Dirksen,1896-01-04,IL,R,Yes,1957-01-03,61.0
85,senate,I000050,Irving,Ives,1896-01-24,NY,R,Yes,1957-01-03,60.9
85,senate,M000332,John,McClellan,1896-02-25,AR,D,Yes,1957-01-03,60.9
85,senate,S000187,William,Scott,1896-04-17,NC,D,Yes,1957-01-03,60.7
85,senate,T000259,Edward,Thye,1896-04-26,MN,R,Yes,1957-01-03,60.7
85,senate,H000559,Bourke,Hickenlooper,1896-07-21,IA,R,Yes,1957-01-03,60.5
85,senate,J000267,Benjamin,Jordan,1896-09-08,NC,D,No,1957-01-03,60.3
85,senate,K000144,Robert,Kerr,1896-09-11,OK,D,Yes,1957-01-03,60.3
85,senate,J000195,Olin,Johnston,1896-11-18,SC,D,Yes,1957-01-03,60.1
85,senate,C000221,Francis,Case,1896-12-09,SD,R,Yes,1957-01-03,60.1
85,senate,P000575,William,Purtell,1897-05-06,CT,R,Yes,1957-01-03,59.7
85,senate,C000128,Homer,Capehart,1897-06-06,IN,R,Yes,1957-01-03,59.6
85,senate,B001180,John,Butler,1897-07-21,MD,R,Yes,1957-01-03,59.5
85,senate,R000536,Richard,Russell,1897-11-02,GA,D,Yes,1957-01-03,59.2
85,senate,Y000047,Milton,Young,1897-12-06,ND,R,Yes,1957-01-03,59.1
85,senate,S000590,Margaret,Smith,1897-12-14,ME,R,Yes,1957-01-03,59.1
85,senate,B000823,Henry,Bridges,1898-09-09,NH,R,Yes,1957-01-03,58.3
85,senate,B000384,Wallace,Bennett,1898-11-13,UT,R,Yes,1957-01-03,58.1
85,senate,B000536,William,Blakley,1898-11-17,TX,D,No,1957-01-03,58.1
85,senate,S000701,John,Sparkman,1899-12-20,AL,D,Yes,1957-01-03,57.0
85,senate,C000802,Norris,Cotton,1900-05-11,NH,R,Yes,1957-01-03,56.6
85,senate,M001078,Karl,Mundt,1900-06-03,SD,R,Yes,1957-01-03,56.6
85,senate,M001014,Wayne,Morse,1900-10-20,OR,D,Yes,1957-01-03,56.2
85,senate,E000210,Joseph,Ervin,1901-03-03,NC,D,Yes,1957-01-03,55.8
85,senate,S001136,William,Symington,1901-06-26,MO,D,Yes,1957-01-03,55.5
85,senate,C000189,John,Carroll,1901-07-30,CO,D,No,1957-01-03,55.4
85,senate,S000852,John,Stennis,1901-08-03,MS,D,Yes,1957-01-03,55.4
85,senate,C000758,John,Cooper,1901-08-23,KY,R,Yes,1957-01-03,55.4
85,senate,C000444,Joseph,Clark,1901-10-21,PA,D,No,1957-01-03,55.2
85,senate,M000859,Almer,Monroney,1902-03-02,OK,D,Yes,1957-01-03,54.8
85,senate,R000046,Jennings,Randolph,1902-03-08,WV,D,No,1957-01-03,54.8
85,senate,T000254,Strom,Thurmond,1902-12-05,SC,D,Yes,1957-01-03,54.1
85,senate,F000356,Joseph,Frear,1903-03-07,DE,D,Yes,1957-01-03,53.8
85,senate,M000113,Michael,Mansfield,1903-03-16,MT,D,Yes,1957-01-03,53.8
85,senate,Y000006,Ralph,Yarborough,1903-06-08,TX,D,No,1957-01-03,53.6
85,senate,H000502,Thomas,Hennings,1903-06-25,MO,D,Yes,1957-01-03,53.5
85,senate,K000044,Carey,Kefauver,1903-07-26,TN,D,Yes,1957-01-03,53.4
85,senate,C000220,Clifford,Case,1904-04-16,NJ,R,Yes,1957-01-03,52.7
85,senate,W000518,John,Williams,1904-05-17,DE,R,Yes,1957-01-03,52.6
85,senate,J000064,Jacob,Javits,1904-05-18,NY,R,No,1957-01-03,52.6
85,senate,P000150,Frederick,Payne,1904-07-24,ME,R,Yes,1957-01-03,52.4
85,senate,H000875,Roman,Hruska,1904-08-16,NE,R,Yes,1957-01-03,52.4
85,senate,E000018,James,Eastland,1904-11-28,MS,D,Yes,1957-01-03,52.1
85,senate,C001006,Carl,Curtis,1905-03-15,NE,R,Yes,1957-01-03,51.8
85,senate,F000401,James,Fulbright,1905-04-09,AR,D,Yes,1957-01-03,51.7
85,senate,M000053,Warren,Magnuson,1905-04-12,WA,D,Yes,1957-01-03,51.7
85,senate,A000161,Gordon,Allott,1907-01-02,CO,R,Yes,1957-01-03,50.0
85,senate,P000100,John,Pastore,1907-03-17,RI,D,Yes,1957-01-03,49.8
85,senate,M001022,Thruston,Morton,1907-08-19,KY,R,No,1957-01-03,49.4
85,senate,G000320,Albert,Gore,1907-12-26,TN,D,Yes,1957-01-03,49.0
85,senate,K000292,William,Knowland,1908-06-26,CA,R,Yes,1957-01-03,48.5
85,senate,J000093,William,Jenner,1908-07-21,IN,R,Yes,1957-01-03,48.5
85,senate,J000160,Lyndon,Johnson,1908-08-27,TX,D,Yes,1957-01-03,48.4
85,senate,M000315,Joseph,McCarthy,1908-11-14,WI,R,Yes,1957-01-03,48.1
85,senate,G000267,Barry,Goldwater,1909-01-01,AZ,R,Yes,1957-01-03,48.0
85,senate,B000436,Alan,Bible,1909-11-20,NV,D,Yes,1957-01-03,47.1
85,senate,K000335,Thomas,Kuchel,1910-08-15,CA,R,Yes,1957-01-03,46.4
85,senate,D000036,Marion,Daniel,1910-10-10,TX,D,Yes,1957-01-03,46.2
85,senate,H000953,Hubert,Humphrey,1911-05-27,MN,I,Yes,1957-01-03,45.6
85,senate,J000013,Henry,Jackson,1912-05-31,WA,D,Yes,1957-01-03,44.6
85,senate,N000053,Richard,Neuberger,1912-12-26,OR,D,Yes,1957-01-03,44.0
85,senate,H000665,John,Hoblitzell,1912-12-30,WV,R,No,1957-01-03,44.0
85,senate,T000035,Herman,Talmadge,1913-08-09,GA,D,No,1957-01-03,43.4
85,senate,S000505,George,Smathers,1913-11-14,FL,D,Yes,1957-01-03,43.1
85,senate,P000553,William,Proxmire,1915-11-11,WI,D,No,1957-01-03,41.1
85,senate,P000460,Charles,Potter,1916-10-30,MI,R,Yes,1957-01-03,40.2
85,senate,K000107,John,Kennedy,1917-05-29,MA,D,Yes,1957-01-03,39.6
85,senate,L000428,Russell,Long,1918-11-03,LA,D,Yes,1957-01-03,38.2
85,senate,C000388,Frank,Church,1924-07-25,ID,D,No,1957-01-03,32.4
86,house,S000717,Brent,Spence,1874-12-24,KY,D,Yes,1959-01-07,84.0
86,house,H000683,Clare,Hoffman,1875-09-10,MI,R,Yes,1959-01-07,83.3
86,house,R000113,Daniel,Reed,1875-09-15,NY,R,Yes,1959-01-07,83.3
86,house,O000016,Thomas,O'Brien,1878-04-30,IL,D,Yes,1959-01-07,80.7
86,house,C000117,Clarence,Cannon,1879-04-11,MO,D,Yes,1959-01-07,79.7
86,house,B000940,Paul,Brown,1880-03-31,GA,D,Yes,1959-01-07,78.8
86,house,T000001,John,Taber,1880-05-05,NY,R,Yes,1959-01-07,78.7
86,house,R000392,Edith,Rogers,1881-03-19,MA,R,Yes,1959-01-07,77.8
86,house,R000082,Samuel,Rayburn,1882-01-06,TX,D,Yes,1959-01-07,77.0
86,house,O000053,Barratt,O'Hara,1882-04-28,IL,D,Yes,1959-01-07,76.7
86,house,M000224,Noah,Mason,1882-07-19,IL,R,Yes,1959-01-07,76.5
86,house,S000554,Howard,Smith,1883-02-02,VA,D,Yes,1959-01-07,75.9
86,house,V000105,Carl,Vinson,1883-11-18,GA,D,Yes,1959-01-07,75.1
86,house,M000191,Joseph,Martin,1884-11-03,MA,R,Yes,1959-01-07,74.2
86,house,S000335,Harry,Sheppard,1885-01-10,CA,D,Yes,1959-01-07,74.0
86,house,A000227,James,Auchincloss,1885-01-19,NJ,R,Yes,1959-01-07,74.0
86,house,B000725,Frank,Boykin,1885-02-21,AL,D,Yes,1959-01-07,73.9
86,house,B000607,Frances,Bolton,1885-03-29,OH,R,Yes,1959-01-07,73.8
86,house,D000158,William,Dawson,1886-04-26,IL,D,Yes,1959-01-07,72.7
86,house,R000132,Edward,Rees,1886-06-03,KS,R,Yes,1959-01-07,72.6
86,house,B000035,Cleveland,Bailey,1886-07-15,WV,D,Yes,1959-01-07,72.5
86,house,R000077,John,Ray,1886-09-27,NY,R,Yes,1959-01-07,72.3
86,house,K000244,Michael,Kirwan,1886-12-02,OH,D,Yes,1959-01-07,72.1
86,house,R000001,Louis,Rabaut,1886-12-05,MI,D,Yes,1959-01-07,72.1
86,house,D000481,Clyde,Doyle,1887-07-11,CA,D,Yes,1959-01-07,71.5
86,house,W000446,Roy,Wier,1888-02-25,MN,D,Yes,1959-01-07,70.9
86,house,C000264,Emanuel,Celler,1888-05-06,NY,D,Yes,1959-01-07,70.7
86,house,H000568,Edgar,Hiestand,1888-12-03,CA,R,Yes,1959-01-07,70.1
86,house,C000383,George,Christopher,1888-12-09,MO,D,Yes,1959-01-07,70.1
86,house,F000075,Ivor,Fenton,1889-08-03,PA,R,Yes,1959-01-07,69.4
86,house,R000108,Brazilla,Reece,1889-12-22,TN,R,Yes,1959-01-07,69.0
86,house,C000645,William,Colmer,1890-02-11,MS,D,Yes,1959-01-07,68.9
86,house,B001024,Charles,Buckley,1890-06-23,NY,D,Yes,1959-01-07,68.5
86,house,F000353,James,Frazier,1890-06-23,TN,D,Yes,1959-01-07,68.5
86,house,D000368,Henry,Dixon,1890-06-29,UT,R,Yes,1959-01-07,68.5
86,house,M001077,Walter,Mumma,1890-11-20,PA,R,Yes,1959-01-07,68.1
86,house,M000727,George,Miller,1891-01-15,CA,D,Yes,1959-01-07,68.0
86,house,B000621,Herbert,Bonner,1891-05-16,NC,D,Yes,1959-01-07,67.6
86,house,M000021,Russell,Mack,1891-06-13,WA,R,Yes,1959-01-07,67.6
86,house,S000430,Edna,Simpson,1891-10-26,IL,R,No,1959-01-07,67.2
86,house,M000364,John,McCormack,1891-12-21,MA,D,Yes,1959-01-07,67.0
86,house,M000039,Ray,Madden,1892-02-25,IN,D,Yes,1959-01-07,66.9
86,house,G000091,Julian,Gary,1892-02-25,VA,D,Yes,1959-01-07,66.9
86,house,D000571,Carl,Durham,1892-08-28,NC,D,Yes,1959-01-07,66.4
86,house,C000389,Marguerite,Church,1892-09-13,IL,R,Yes,1959-01-07,66.3
86,house,L000446,Joseph,Loser,1892-10-01,TN,D,Yes,1959-01-07,66.3
86,house,W000663,Gardner,Withrow,1892-10-05,WI,R,Yes,1959-01-07,66.3
86,house,S000640,Wint,Smith,1892-10-07,KS,R,Yes,1959-01-07,66.2
86,house,J000100,Benton,Jensen,1892-12-16,IA,R,Yes,1959-01-07,66.1
86,house,G000102,Leon,Gavin,1893-02-25,PA,R,Yes,1959-01-07,65.9
86,house,Y000060,Jesse,Younger,1893-04-11,CA,R,Yes,1959-01-07,65.7
86,house,K000170,Clarence,Kilburn,1893-04-13,NY,R,Yes,1959-01-07,65.7
86,house,B001165,Alvin,Bush,1893-06-04,PA,R,Yes,1959-01-07,65.6
86,house,B000909,Clarence,Brown,1893-07-14,OH,R,Yes,1959-01-07,65.5
86,house,P000103,John,Patman,1893-08-06,TX,D,Yes,1959-01-07,65.4
86,house,C001011,Laurence,Curtis,1893-09-03,MA,R,Yes,1959-01-07,65.3
86,house,H000717,Elmer,Holland,1894-01-08,PA,D,Yes,1959-01-07,65.0
86,house,T000373,James,Trimble,1894-02-03,AR,D,Yes,1959-01-07,64.9
86,house,W000108,Francis,Walter,1894-05-26,PA,D,Yes,1959-01-07,64.6
86,house,S000764,Katharine,St. George,1894-07-12,NY,R,Yes,1959-01-07,64.5
86,house,M001114,Thomas,Murray,1894-08-01,TN,D,Yes,1959-01-07,64.4
86,house,G000368,Kathryn,Granahan,1894-12-07,PA,D,Yes,1959-01-07,64.1
86,house,M000414,Gordon,McDonough,1895-01-02,CA,R,Yes,1959-01-07,64.0
86,house,R000260,John,Riley,1895-02-01,SC,D,Yes,1959-01-07,63.9
86,house,H000678,Charles,Hoeven,1895-03-30,IA,R,Yes,1959-01-07,63.8
86,house,D000109,James,Davis,1895-05-17,GA,D,Yes,1959-01-07,63.6
86,house,F000255,Aime,Forand,1895-05-23,RI,D,Yes,1959-01-07,63.6
86,house,K000040,Maude,Kee,1895-06-07,WV,D,Yes,1959-01-07,63.6
86,house,O000074,James,Oliver,1895-08-06,ME,D,No,1959-01-07,63.4
86,house,A000216,Leslie,Arends,1895-09-27,IL,R,Yes,1959-01-07,63.3
86,house,K000273,John,Kluczynski,1896-02-15,IL,D,Yes,1959-01-07,62.9
86,house,A000225,Wayne,Aspinall,1896-04-03,CO,D,Yes,1959-01-07,62.8
86,house,O000121,Harold,Ostertag,1896-06-22,NY,R,Yes,1959-01-07,62.5
86,house,T000198,Clark,Thompson,1896-08-06,TX,D,Yes,1959-01-07,62.4
86,house,B000178,William,Barrett,1896-08-14,PA,D,Yes,1959-01-07,62.4
86,house,F000283,Elijah,Forrester,1896-08-16,GA,D,Yes,1959-01-07,62.4
86,house,N000137,William,Norrell,1896-08-29,AR,D,Yes,1959-01-07,62.4
86,house,B000139,Graham,Barden,1896-09-25,NC,D,Yes,1959-01-07,62.3
86,house,T000395,William,Tuck,1896-09-28,VA,D,Yes,1959-01-07,62.3
86,house,P000408,James,Polk,1896-10-06,OH,D,Yes,1959-01-07,62.3
86,house,D000260,Winfield,Denton,1896-10-28,IN,D,Yes,1959-01-07,62.2
86,house,C000162,Albert,Carnahan,1897-01-09,MO,D,Yes,1959-01-07,62.0
86,house,A000179,Herman,Andersen,1897-01-27,MN,R,Yes,1959-01-07,61.9
86,house,G000381,George,Grant,1897-07-11,AL,D,Yes,1959-01-07,61.5
86,house,C000736,Harold,Cooley,1897-07-26,NC,D,Yes,1959-01-07,61.4
86,house,C000346,John,Chenoweth,1897-08-17,CO,R,Yes,1959-01-07,61.4
86,house,M000770,William,Milliken,1897-08-19,PA,R,No,1959-01-07,61.4
86,house,D000094,Clifford,Davis,1897-11-18,TN,D,Yes,1959-01-07,61.1
86,house,B000884,Overton,Brooks,1897-12-21,LA,D,Yes,1959-01-07,61.0
86,house,K000196,Cecil,King,1898-01-13,CA,D,Yes,1959-01-07,61.0
86,house,H000550,William,Hess,1898-02-13,OH,R,Yes,1959-01-07,60.9
86,house,R000187,George,Rhodes,1898-02-24,PA,D,Yes,1959-01-07,60.9
86,house,M000568,John,McMillan,1898-04-12,SC,D,Yes,1959-01-07,60.7
86,house,T000156,Albert,Thomas,1898-04-12,TX,D,Yes,1959-01-07,60.7
86,house,C000113,Gordon,Canfield,1898-04-15,NJ,R,Yes,1959-01-07,60.7
86,house,F000384,Samuel,Friedel,1898-04-18,MD,D,Yes,1959-01-07,60.7
86,house,D000004,Paul,Dague,1898-05-19,PA,R,Yes,1959-01-07,60.6
86,house,P000303,Philip,Philbin,1898-05-29,MA,D,Yes,1959-01-07,60.6
86,house,L000065,Thomas,Lane,1898-07-06,MA,D,Yes,1959-01-07,60.5
86,house,N000113,Robert,Nix,1898-08-09,PA,D,Yes,1959-01-07,60.4
86,house,P000349,John,Pilcher,1898-08-27,GA,D,Yes,1959-01-07,60.4
86,house,J000278,Walter,Judd,1898-09-25,MN,R,Yes,1959-01-07,60.3
86,house,A000138,Leo,Allen,1898-10-05,IL,R,Yes,1959-01-07,60.3
86,house,H000786,Walter,Horan,1898-10-15,WA,R,Yes,1959-01-07,60.2
86,house,V000069,James,Van Zandt,1898-12-18,PA,R,Yes,1959-01-07,60.1
86,house,H000041,James,Haley,1899-01-04,FL,D,Yes,1959-01-07,60.0
86,house,K000298,Victor,Knox,1899-01-13,MI,R,Yes,1959-01-07,60.0
86,house,M000991,Toby,Morris,1899-02-28,OK,D,Yes,1959-01-07,59.9
86,house,U000034,James,Utt,1899-03-11,CA,R,Yes,1959-01-07,59.8
86,house,S000117,Paul,Schenck,1899-04-19,OH,R,Yes,1959-01-07,59.7
86,house,B000323,Page,Belcher,1899-04-21,OK,R,Yes,1959-01-07,59.7
86,house,G000495,Harold,Gross,1899-06-30,IA,R,Yes,1959-01-07,59.5
86,house,H000684,Elmer,Hoffman,1899-07-07,IL,R,No,1959-01-07,59.5
86,house,M001104,William,Murphy,1899-08-07,IL,D,No,1959-01-07,59.4
86,house,M000014,Thaddeus,Machrowicz,1899-08-21,MI,D,Yes,1959-01-07,59.4
86,house,R000250,Roy,Riehlman,1899-08-26,NY,R,Yes,1959-01-07,59.4
86,house,B000292,Frank,Becker,1899-08-27,NY,R,Yes,1959-01-07,59.4
86,house,S000075,Dalip,Saund,1899-09-20,CA,D,Yes,1959-01-07,59.3
86,house,W000323,James,Wharton,1899-10-04,NY,R,Yes,1959-01-07,59.3
86,house,C000365,Robert,Chiperfield,1899-11-20,IL,R,Yes,1959-01-07,59.1
86,house,P000398,William,Poage,1899-12-28,TX,D,Yes,1959-01-07,59.0
86,house,W000089,George,Wallhauser,1900-02-10,NJ,R,No,1959-01-07,58.9
86,house,K000171,Paul,Kilday,1900-03-29,TX,D,Yes,1959-01-07,58.8
86,house,K000032,Carroll,Kearns,1900-05-07,PA,R,Yes,1959-01-07,58.7
86,house,S000408,Eugene,Siler,1900-06-26,KY,R,Yes,1959-01-07,58.5
86,house,P000098,Otto,Passman,1900-06-27,LA,D,Yes,1959-01-07,58.5
86,house,R000389,Byron,Rogers,1900-08-01,CO,D,Yes,1959-01-07,58.4
86,house,H000081,Charles,Halleck,1900-08-22,IN,R,Yes,1959-01-07,58.4
86,house,S000436,Richard,Simpson,1900-08-30,PA,R,Yes,1959-01-07,58.4
86,house,O000015,Leo,O'Brien,1900-09-21,NY,D,Yes,1959-01-07,58.3
86,house,M000065,George,Mahon,1900-09-22,TX,D,Yes,1959-01-07,58.3
86,house,M001074,Abraham,Multer,1900-12-24,NY,D,Yes,1959-01-07,58.0
86,house,L000299,Roland,Libonati,1900-12-29,IL,D,Yes,1959-01-07,58.0
86,house,B000676,Frank,Bow,1901-02-20,OH,R,Yes,1959-01-07,57.9
86,house,J000246,Paul,Jones,1901-03-12,MO,D,Yes,1959-01-07,57.8
86,house,D000211,James,Delaney,1901-03-19,NY,D,Yes,1959-01-07,57.8
86,house,B000699,Chester,Bowles,1901-04-05,CT,D,No,1959-01-07,57.8
86,house,T000298,Thor,Tollefson,1901-05-02,WA,R,Yes,1959-01-07,57.7
86,house,J000158,Lester,Johnson,1901-06-16,WI,D,Yes,1959-01-07,57.6
86,house,D000419,Harold,Donohue,1901-06-18,MA,D,Yes,1959-01-07,57.6
86,house,W000256,Jessica,Weis,1901-07-08,NY,R,No,1959-01-07,57.5
86,house,B000791,James,Breeding,1901-09-28,KS,D,Yes,1959-01-07,57.3
86,house,H000437,Felix,HŽbert,1901-10-12,LA,D,Yes,1959-01-07,57.2
86,house,M000393,William,McCulloch,1901-11-24,OH,R,Yes,1959-01-07,57.1
86,house,T000070,Dean,Taylor,1902-01-01,NY,R,Yes,1959-01-07,57.0
86,house,B000062,Howard,Baker,1902-01-12,TN,R,Yes,1959-01-07,57.0
86,house,R000018,Albert,Rains,1902-03-11,AL,D,Yes,1959-01-07,56.8
86,house,D000587,Florence,Dwyer,1902-07-04,NJ,R,Yes,1959-01-07,56.5
86,house,W000212,John,Watts,1902-07-09,KY,D,Yes,1959-01-07,56.5
86,house,F000012,George,Fallon,1902-07-24,MD,D,Yes,1959-01-07,56.5
86,house,S001057,Leonor,Sullivan,1902-08-21,MO,D,Yes,1959-01-07,56.4
86,house,P000196,Thomas,Pelly,1902-08-22,WA,R,Yes,1959-01-07,56.4
86,house,W000320,John,Whalley,1902-09-14,PA,R,No,1959-01-07,56.3
86,house,B000416,Ellis,Berry,1902-10-06,SD,R,Yes,1959-01-07,56.3
86,house,F000015,Leonard,Farbstein,1902-10-12,NY,D,Yes,1959-01-07,56.2
86,house,M000759,Ward,Miller,1902-11-29,OH,R,No,1959-01-07,56.1
86,house,G000071,Edward,Garmatz,1903-02-07,MD,D,Yes,1959-01-07,55.9
86,house,F000422,James,Fulton,1903-03-01,PA,R,Yes,1959-01-07,55.9
86,house,P000366,Alexander,Pirnie,1903-04-16,NY,R,No,1959-01-07,55.7
86,house,A000016,Thomas,Abernethy,1903-05-16,MS,D,Yes,1959-01-07,55.6
86,house,R000282,Ralph,Rivers,1903-05-23,AK,D,No,1959-01-07,55.6
86,house,H000197,Porter,Hardy,1903-06-01,VA,D,Yes,1959-01-07,55.6
86,house,B000778,William,Bray,1903-06-17,IN,R,Yes,1959-01-07,55.6
86,house,G000237,Milton,Glenn,1903-06-18,NJ,R,Yes,1959-01-07,55.6
86,house,S000378,Don,Short,1903-06-22,ND,R,No,1959-01-07,55.5
86,house,H000216,Randall,Harmon,1903-07-19,IN,D,No,1959-01-07,55.5
86,house,G000098,Ezekiel,Gathings,1903-11-10,AR,D,Yes,1959-01-07,55.2
86,house,D000402,Isidore,Dollinger,1903-11-13,NY,D,Yes,1959-01-07,55.2
86,house,F000152,Ovie,Fisher,1903-11-22,TX,D,Yes,1959-01-07,55.1
86,house,F000209,Daniel,Flood,1903-11-26,PA,D,Yes,1959-01-07,55.1
86,house,R000424,John,Rooney,1903-11-29,NY,D,Yes,1959-01-07,55.1
86,house,H000713,Chester,Holifield,1903-12-03,CA,D,Yes,1959-01-07,55.1
86,house,H000249,Oren,Harris,1903-12-20,AR,D,Yes,1959-01-07,55.0
86,house,W000641,William,Winstead,1904-01-06,MS,D,Yes,1959-01-07,55.0
86,house,B000377,John,Bennett,1904-01-10,MI,R,Yes,1959-01-07,55.0
86,house,A000223,Robert,Ashmore,1904-02-22,SC,D,Yes,1959-01-07,54.9
86,house,S000829,Thomas,Steed,1904-03-02,OK,D,Yes,1959-01-07,54.9
86,house,B000426,Jackson,Betts,1904-05-26,OH,R,Yes,1959-01-07,54.6
86,house,O000058,Alvin,O'Konski,1904-05-26,WI,R,Yes,1959-01-07,54.6
86,house,H000264,Burr,Harrison,1904-07-02,VA,D,Yes,1959-01-07,54.5
86,house,P000352,John,Pillion,1904-08-10,NY,R,Yes,1959-01-07,54.4
86,house,M001045,Morgan,Moulder,1904-08-31,MO,D,Yes,1959-01-07,54.4
86,house,G000130,Newell,George,1904-09-24,KS,D,No,1959-01-07,54.3
86,house,W000559,Edwin,Willis,1904-10-02,LA,D,Yes,1959-01-07,54.3
86,house,N000028,Ancher,Nelsen,1904-10-11,MN,R,No,1959-01-07,54.2
86,house,J000206,Charles,Jonas,1904-12-09,NC,R,Yes,1959-01-07,54.1
86,house,W000310,Alfred,Westland,1904-12-14,WA,R,Yes,1959-01-07,54.1
86,house,P000522,Charles,Price,1905-01-01,IL,D,Yes,1959-01-07,54.0
86,house,F000060,Michael,Feighan,1905-02-16,OH,D,Yes,1959-01-07,53.9
86,house,A000255,Victor,Anfuso,1905-03-10,NY,D,Yes,1959-01-07,53.8
86,house,V000051,William,Van Pelt,1905-03-10,WI,R,Yes,1959-01-07,53.8
86,house,D000425,Edwin,Dooley,1905-04-13,NY,R,Yes,1959-01-07,53.7
86,house,L000018,John,Lafore,1905-05-25,PA,R,Yes,1959-01-07,53.6
86,house,J000109,August,Johansen,1905-07-21,MI,R,Yes,1959-01-07,53.5
