congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
83,house,W000123,Herbert,Birchby,Warburton,,1916-09-21,DE,R,No,1953-01-03,36.3
83,house,M000020,Peter,Francis,Mack,Jr.,1916-11-01,IL,D,Yes,1953-01-03,36.2
83,house,C000960,Shepard,J.,Crumpacker,Jr.,1917-02-13,IN,R,Yes,1953-01-03,35.9
83,house,B000608,Oliver,Payne,Bolton,,1917-02-22,OH,R,No,1953-01-03,35.9
83,house,B000239,William,Henry,Bates,,1917-04-26,MA,R,Yes,1953-01-03,35.7
83,house,M000070,William,Somers,Mailliard,,1917-06-10,CA,R,No,1953-01-03,35.6
83,house,B001210,Robert,C.,Byrd,,1917-11-20,WV,D,No,1953-01-03,35.1
83,house,S000533,Frank,Ellis,Smith,,1918-02-21,MS,D,Yes,1953-01-03,34.9
83,house,C000263,Elford,Albin,Cederberg,,1918-03-06,MI,R,No,1953-01-03,34.8
83,house,D000266,Steven,Boghos,Derounian,,1918-04-06,NY,R,No,1953-01-03,34.7
83,house,B000391,Alvin,Morell,Bentley,,1918-08-30,MI,R,No,1953-01-03,34.3
83,house,W000517,John,Bell,Williams,,1918-12-04,MS,D,Yes,1953-01-03,34.1
83,house,H000616,Jeffrey,Paul,Hillelson,,1919-03-09,MO,R,No,1953-01-03,33.8
83,house,E000054,Edmond,Augustus,Edmondson,,1919-04-07,OK,D,No,1953-01-03,33.7
83,house,B000967,Joel,Thomas,Broyhill,,1919-11-04,VA,R,No,1953-01-03,33.2
83,house,W000502,Harrison,Arlington,Williams,Jr.,1919-12-10,NJ,D,No,1953-01-03,33.1
83,house,B000401,Lloyd,Millard,Bentsen,Jr.,1921-02-11,TX,D,Yes,1953-01-03,31.9
83,house,S000232,Armistead,Inge,Selden,Jr.,1921-02-20,AL,D,No,1953-01-03,31.9
83,house,W000024,Stuyvesant,II,Wainwright,,1921-03-16,NY,R,No,1953-01-03,31.8
83,house,L000024,Melvin,Robert,Laird,,1922-09-01,WI,R,No,1953-01-03,30.3
83,house,S001006,Douglas,R.,Stringfellow,,1922-09-24,UT,R,No,1953-01-03,30.3
83,house,Y000032,Clarence,Clifton,Young,,1922-11-07,NV,R,No,1953-01-03,30.2
83,house,B000880,Jack,Bascom,Brooks,,1922-12-18,TX,D,No,1953-01-03,30.0
83,house,H000623,Patrick,Jerome,Hillings,,1923-02-19,CA,R,Yes,1953-01-03,29.9
83,house,P000401,Richard,Harding,Poff,,1923-10-19,VA,R,No,1953-01-03,29.2
83,house,H000746,Joseph,Franklin,Holt,III,1924-07-06,CA,R,No,1953-01-03,28.5
83,house,W000121,William,Creed,Wampler,,1926-04-21,VA,R,No,1953-01-03,26.7
83,senate,G000418,Theodore,Francis,Green,,1867-10-02,RI,D,Yes,1953-01-03,85.3
83,senate,N000023,Matthew,Mansfield,Neely,,1874-11-09,WV,D,Yes,1953-01-03,78.1
83,senate,M001108,James,Edward,Murray,,1876-05-03,MT,D,Yes,1953-01-03,76.7
83,senate,M000308,Patrick,Anthony,McCarran,,1876-08-08,NV,D,Yes,1953-01-03,76.4
83,senate,H000385,Carl,Trumbull,Hayden,,1877-10-02,AZ,D,Yes,1953-01-03,75.3
83,senate,H000679,Clyde,Roark,Hoey,,1877-12-11,NC,D,Yes,1953-01-03,75.1
83,senate,G000131,Walter,Franklin,George,,1878-01-29,GA,D,Yes,1953-01-03,74.9
83,senate,B001177,Hugh,Alfred,Butler,,1878-02-28,NE,R,Yes,1953-01-03,74.8
83,senate,L000224,Herbert,Henry,Lehman,,1878-03-28,NY,D,Yes,1953-01-03,74.8
83,senate,G000205,Guy,Mark,Gillette,,1879-02-03,IA,D,Yes,1953-01-03,73.9
83,senate,M000177,Edward,,Martin,,1879-09-18,PA,R,Yes,1953-01-03,73.3
83,senate,S000553,Howard,Alexander,Smith,,1880-01-30,NJ,R,Yes,1953-01-03,72.9
83,senate,T000289,Charles,William,Tobey,,1880-07-22,NH,R,Yes,1953-01-03,72.4
83,senate,F000190,Ralph,Edward,Flanders,,1880-09-28,VT,R,Yes,1953-01-03,72.3
83,senate,D000516,James,Henderson,Duff,,1883-01-21,PA,R,Yes,1953-01-03,69.9
83,senate,J000127,Edwin,Carl,Johnson,,1884-01-01,CO,D,Yes,1953-01-03,69.0
83,senate,U000032,Robert,William,Upton,,1884-02-03,NH,R,No,1953-01-03,68.9
83,senate,W000465,Alexander,,Wiley,,1884-05-26,WI,R,Yes,1953-01-03,68.6
83,senate,O000088,Joseph,Christopher,O'Mahoney,,1884-11-05,WY,D,Yes,1953-01-03,68.2
83,senate,L000070,William,,Langer,,1886-09-30,ND,R,Yes,1953-01-03,66.3
83,senate,W000190,Arthur,Vivian,Watkins,,1886-12-18,UT,R,Yes,1953-01-03,66.0
83,senate,R000317,Absalom,Willis,Robertson,,1887-05-27,VA,D,Yes,1953-01-03,65.6
83,senate,B001208,Harry,Flood,Byrd,,1887-06-10,VA,D,Yes,1953-01-03,65.6
83,senate,S000639,Willis,,Smith,,1887-12-19,NC,D,Yes,1953-01-03,65.0
83,senate,C000338,Dennis,,Chavez,,1888-04-08,NM,D,Yes,1953-01-03,64.7
83,senate,A000010,Hazel,Hempel,Abel,,1888-07-10,NE,R,No,1953-01-03,64.5
83,senate,F000081,Homer,Samuel,Ferguson,,1889-02-25,MI,R,Yes,1953-01-03,63.9
83,senate,T000009,Robert,Alphonso,Taft,,1889-09-08,OH,R,Yes,1953-01-03,63.3
83,senate,C000774,Guy,,Cordon,,1890-04-24,OR,R,Yes,1953-01-03,62.7
83,senate,M000086,George,Wilson,Malone,,1890-08-07,NV,R,Yes,1953-01-03,62.4
83,senate,R000180,Samuel,Williams,Reynolds,,1890-08-11,NE,R,No,1953-01-03,62.4
83,senate,E000112,Allen,Joseph,Ellender,,1890-09-24,LA,D,Yes,1953-01-03,62.3
83,senate,M000771,Eugene,Donald,Millikin,,1891-02-12,CO,R,Yes,1953-01-03,61.9
83,senate,B000709,Eva,Kelly,Bowring,,1892-01-09,NE,R,No,1953-01-03,61.0
83,senate,D000456,Paul,Howard,Douglas,,1892-03-26,IL,D,Yes,1953-01-03,60.8
83,senate,H000975,Lester,Callaway,Hunt,,1892-07-08,WY,D,Yes,1953-01-03,60.5
83,senate,H000720,Spessard,Lindsey,Holland,,1892-07-10,FL,D,Yes,1953-01-03,60.5
83,senate,A000062,George,David,Aiken,,1892-08-20,VT,R,Yes,1953-01-03,60.4
83,senate,S000021,Leverett,,Saltonstall,,1892-09-01,MA,R,Yes,1953-01-03,60.3
83,senate,B000176,Frank,Aloysius,Barrett,,1892-11-10,WY,R,No,1953-01-03,60.1
83,senate,K000176,Harley,Martin,Kilgore,,1893-01-11,WV,D,Yes,1953-01-03,60.0
83,senate,C000154,Frank,,Carlson,,1893-01-23,KS,R,Yes,1953-01-03,59.9
83,senate,B000820,John,William,Bricker,,1893-09-06,OH,R,Yes,1953-01-03,59.3
83,senate,G000481,Dwight,Palmer,Griswold,,1893-11-27,NE,R,Yes,1953-01-03,59.1
83,senate,B000271,James,Glenn,Beall,,1894-06-05,MD,R,Yes,1953-01-03,58.6
83,senate,D000585,Henry,Clarence,Dworshak,,1894-08-29,ID,R,Yes,1953-01-03,58.3
83,senate,S000138,Andrew,Frank,Schoeppel,,1894-11-23,KS,R,Yes,1953-01-03,58.1
83,senate,H000598,Joseph,Lister,Hill,,1894-12-29,AL,D,Yes,1953-01-03,58.0
83,senate,B001167,Prescott,Sheldon,Bush,,1895-05-15,CT,R,Yes,1953-01-03,57.6
83,senate,A000186,Clinton,Presba,Anderson,,1895-10-23,NM,D,Yes,1953-01-03,57.2
83,senate,D000031,Charles,Ezra,Daniel,,1895-11-11,SC,D,No,1953-01-03,57.1
83,senate,D000360,Everett,McKinley,Dirksen,,1896-01-04,IL,R,Yes,1953-01-03,57.0
83,senate,I000050,Irving,McNeil,Ives,,1896-01-24,NY,R,Yes,1953-01-03,56.9
83,senate,M000332,John,Little,McClellan,,1896-02-25,AR,D,Yes,1953-01-03,56.9
83,senate,S000187,William,Kerr,Scott,,1896-04-17,NC,D,No,1953-01-03,56.7
83,senate,T000259,Edward,John,Thye,,1896-04-26,MN,R,Yes,1953-01-03,56.7
83,senate,H000559,Bourke,Blakemore,Hickenlooper,,1896-07-21,IA,R,Yes,1953-01-03,56.5
83,senate,K000144,Robert,Samuel,Kerr,,1896-09-11,OK,D,Yes,1953-01-03,56.3
83,senate,B000356,George,Harrison,Bender,,1896-09-29,OH,R,Yes,1953-01-03,56.3
83,senate,C000506,Earle,C,Clements,,1896-10-22,KY,D,Yes,1953-01-03,56.2
83,senate,J000195,Olin,DeWitt Talmadge,Johnston,,1896-11-18,SC,D,Yes,1953-01-03,56.1
83,senate,C000221,Francis,Higbee,Case,,1896-12-09,SD,R,Yes,1953-01-03,56.1
83,senate,P000575,William,Arthur,Purtell,,1897-05-06,CT,R,Yes,1953-01-03,55.7
83,senate,C000128,Homer,Earl,Capehart,,1897-06-06,IN,R,Yes,1953-01-03,55.6
83,senate,B001180,John,Marshall,Butler,,1897-07-21,MD,R,Yes,1953-01-03,55.5
83,senate,R000536,Richard,Brevard,Russell,Jr.,1897-11-02,GA,D,Yes,1953-01-03,55.2
83,senate,Y000047,Milton,Ruben,Young,,1897-12-06,ND,R,Yes,1953-01-03,55.1
83,senate,S000590,Margaret,Chase,Smith,,1897-12-14,ME,R,Yes,1953-01-03,55.1
83,senate,H000495,Robert,Clymer,Hendrickson,,1898-08-12,NJ,R,Yes,1953-01-03,54.4
83,senate,B000823,Henry,Styles,Bridges,,1898-09-09,NH,R,Yes,1953-01-03,54.3
83,senate,B001099,Thomas,A.,Burke,,1898-10-30,OH,D,No,1953-01-03,54.2
83,senate,B000384,Wallace,Foster,Bennett,,1898-11-13,UT,R,Yes,1953-01-03,54.1
83,senate,M000279,Burnet,Rhett,Maybank,,1899-03-07,SC,D,Yes,1953-01-03,53.8
83,senate,C000906,Edward,David,Crippa,,1899-04-08,WY,R,No,1953-01-03,53.7
83,senate,S000701,John,Jackson,Sparkman,,1899-12-20,AL,D,Yes,1953-01-03,53.0
83,senate,C000802,Norris,H.,Cotton,,1900-05-11,NH,R,Yes,1953-01-03,52.6
83,senate,M001078,Karl,Earl,Mundt,,1900-06-03,SD,R,Yes,1953-01-03,52.6
83,senate,M001014,Wayne,Lyman,Morse,,1900-10-20,OR,I,Yes,1953-01-03,52.2
83,senate,E000210,Joseph,Wilson,Ervin,,1901-03-03,NC,D,No,1953-01-03,51.8
83,senate,S001136,William,Stuart,Symington,,1901-06-26,MO,D,No,1953-01-03,51.5
83,senate,S000852,John,Cornelius,Stennis,,1901-08-03,MS,D,Yes,1953-01-03,51.4
83,senate,C000758,John,Sherman,Cooper,,1901-08-23,KY,R,Yes,1953-01-03,51.4
83,senate,M000859,Almer,Stillwell Mike,Monroney,,1902-03-02,OK,D,Yes,1953-01-03,50.8
83,senate,T000254,J.,Strom,Thurmond,,1902-12-05,SC,D,No,1953-01-03,50.1
83,senate,F000356,Joseph,Allen,Frear,Jr.,1903-03-07,DE,D,Yes,1953-01-03,49.8
83,senate,M000113,Michael,Joseph,Mansfield,,1903-03-16,MT,D,Yes,1953-01-03,49.8
83,senate,H000502,Thomas,Carey,Hennings,Jr.,1903-06-25,MO,D,Yes,1953-01-03,49.5
83,senate,K000044,Carey,Estes,Kefauver,,1903-07-26,TN,D,Yes,1953-01-03,49.4
83,senate,B000913,Ernest,S.,Brown,,1903-09-25,NV,R,No,1953-01-03,49.3
83,senate,W000518,John,James,Williams,,1904-05-17,DE,R,Yes,1953-01-03,48.6
83,senate,P000150,Frederick,George,Payne,,1904-07-24,ME,R,No,1953-01-03,48.4
83,senate,H000875,Roman,Lee,Hruska,,1904-08-16,NE,R,No,1953-01-03,48.4
83,senate,E000018,James,Oliver,Eastland,,1904-11-28,MS,D,Yes,1953-01-03,48.1
83,senate,C001006,Carl,Thomas,Curtis,,1905-03-15,NE,R,Yes,1953-01-03,47.8
83,senate,F000401,James,William,Fulbright,,1905-04-09,AR,D,Yes,1953-01-03,47.7
83,senate,M000053,Warren,Grant,Magnuson,,1905-04-12,WA,D,Yes,1953-01-03,47.7
83,senate,L000240,Alton,Asa,Lennon,,1906-08-17,NC,D,No,1953-01-03,46.4
83,senate,W000269,Herman,,Welker,,1906-12-11,ID,R,Yes,1953-01-03,46.1
83,senate,P000100,John,Orlando,Pastore,,1907-03-17,RI,D,Yes,1953-01-03,45.8
83,senate,G000320,Albert,Arnold,Gore,,1907-12-26,TN,D,Yes,1953-01-03,45.0
83,senate,K000292,William,Fife,Knowland,,1908-06-26,CA,R,Yes,1953-01-03,44.5
83,senate,J000093,William,Ezra,Jenner,,1908-07-21,IN,R,Yes,1953-01-03,44.5
83,senate,J000160,Lyndon,Baines,Johnson,,1908-08-27,TX,D,Yes,1953-01-03,44.4
83,senate,M000315,Joseph,Raymond,McCarthy,,1908-11-14,WI,R,Yes,1953-01-03,44.1
83,senate,G000267,Barry,Morris,Goldwater,,1909-01-01,AZ,R,No,1953-01-03,44.0
83,senate,B000436,Alan,Harvey,Bible,,1909-11-20,NV,D,No,1953-01-03,43.1
83,senate,K000335,Thomas,Henry,Kuchel,,1910-08-15,CA,R,Yes,1953-01-03,42.4
83,senate,D000036,Marion,Price,Daniel,,1910-10-10,TX,D,No,1953-01-03,42.2
83,senate,H000953,Hubert,Horatio,Humphrey,Jr.,1911-05-27,MN,I,Yes,1953-01-03,41.6
83,senate,J000013,Henry,Martin,Jackson,,1912-05-31,WA,D,Yes,1953-01-03,40.6
83,senate,S000505,George,Armistead,Smathers,,1913-11-14,FL,D,Yes,1953-01-03,39.1
83,senate,P000460,Charles,Edward,Potter,,1916-10-30,MI,R,Yes,1953-01-03,36.2
83,senate,K000107,John,Fitzgerald,Kennedy,,1917-05-29,MA,D,Yes,1953-01-03,35.6
83,senate,L000428,Russell,Billiu,Long,,1918-11-03,LA,D,Yes,1953-01-03,34.2
84,house,S000717,Brent,,Spence,,1874-12-24,KY,D,Yes,1955-01-05,80.0
84,house,B000698,James,Bernard,Bowler,,1875-02-05,IL,D,Yes,1955-01-05,79.9
84,house,H000683,Clare,Eugene,Hoffman,,1875-09-10,MI,R,Yes,1955-01-05,79.3
84,house,R000113,Daniel,Alden,Reed,,1875-09-15,NY,R,Yes,1955-01-05,79.3
84,house,O000016,Thomas,Joseph,O'Brien,,1878-04-30,IL,D,Yes,1955-01-05,76.7
84,house,B001079,Usher,Lloyd,Burdick,,1879-02-21,ND,R,Yes,1955-01-05,75.9
84,house,C000117,Clarence,Andrew,Cannon,,1879-04-11,MO,D,Yes,1955-01-05,75.7
84,house,D000228,John,Joseph,Dempsey,,1879-06-22,NM,D,Yes,1955-01-05,75.5
84,house,B000940,Paul,,Brown,,1880-03-31,GA,D,Yes,1955-01-05,74.8
84,house,T000001,John,,Taber,,1880-05-05,NY,R,Yes,1955-01-05,74.7
84,house,W000683,Charles,Anderson,Wolverton,,1880-10-24,NJ,R,Yes,1955-01-05,74.2
84,house,J000088,Thomas,Albert,Jenkins,,1880-10-28,OH,R,Yes,1955-01-05,74.2
84,house,V000125,Charles,Wesley,Vursell,,1881-02-08,IL,R,Yes,1955-01-05,73.9
84,house,R000392,Edith,Nourse,Rogers,,1881-03-19,MA,R,Yes,1955-01-05,73.8
84,house,R000082,Samuel,Taliaferro,Rayburn,,1882-01-06,TX,D,Yes,1955-01-05,73.0
84,house,O000053,Barratt,,O'Hara,,1882-04-28,IL,D,Yes,1955-01-05,72.7
84,house,M000224,Noah,Morgan,Mason,,1882-07-19,IL,R,Yes,1955-01-05,72.5
84,house,S000554,Howard,Worth,Smith,,1883-02-02,VA,D,Yes,1955-01-05,71.9
84,house,K000058,Augustine,Bernard,Kelley,,1883-07-09,PA,D,Yes,1955-01-05,71.5
84,house,L000416,George,Shannon,Long,,1883-09-11,LA,D,Yes,1955-01-05,71.3
84,house,V000105,Carl,,Vinson,,1883-11-18,GA,D,Yes,1955-01-05,71.1
84,house,D000411,George,Anthony,Dondero,,1883-12-16,MI,R,Yes,1955-01-05,71.1
84,house,G000541,Ralph,Waldo,Gwinn,,1884-03-29,NY,R,Yes,1955-01-05,70.8
84,house,W000549,William,Robert,Williams,,1884-08-11,NY,R,Yes,1955-01-05,70.4
84,house,M000191,Joseph,William,Martin,Jr.,1884-11-03,MA,R,Yes,1955-01-05,70.2
84,house,S000335,Harry,Richard,Sheppard,,1885-01-10,CA,D,Yes,1955-01-05,70.0
84,house,A000227,James,Coats,Auchincloss,,1885-01-19,NJ,R,Yes,1955-01-05,70.0
84,house,B000725,Frank,William,Boykin,,1885-02-21,AL,D,Yes,1955-01-05,69.9
84,house,B000607,Frances,Payne,Bolton,,1885-03-29,OH,R,Yes,1955-01-05,69.8
84,house,G000031,Ralph,Abernethy,Gamble,,1885-05-06,NY,R,Yes,1955-01-05,69.7
84,house,J000045,Benjamin,Franklin,James,,1885-08-01,PA,R,Yes,1955-01-05,69.4
84,house,C000515,Cliff,,Clevenger,,1885-08-20,OH,R,Yes,1955-01-05,69.4
84,house,M000609,William,Estus,McVey,,1885-12-13,IL,R,Yes,1955-01-05,69.1
84,house,H000613,William,Silas,Hill,,1886-01-20,CO,R,Yes,1955-01-05,69.0
84,house,D000158,William,Levi,Dawson,,1886-04-26,IL,D,Yes,1955-01-05,68.7
84,house,R000132,Edward,Herbert,Rees,,1886-06-03,KS,R,Yes,1955-01-05,68.6
84,house,B000035,Cleveland,Monroe,Bailey,,1886-07-15,WV,D,Yes,1955-01-05,68.5
84,house,R000077,John,Henry,Ray,,1886-09-27,NY,R,Yes,1955-01-05,68.3
84,house,K000244,Michael,Joseph,Kirwan,,1886-12-02,OH,D,Yes,1955-01-05,68.1
84,house,R000001,Louis,Charles,Rabaut,,1886-12-05,MI,D,Yes,1955-01-05,68.1
84,house,L000157,Karl,Miles,Le Compte,,1887-05-25,IA,R,Yes,1955-01-05,67.6
84,house,D000481,Clyde,Gilman,Doyle,,1887-07-11,CA,D,Yes,1955-01-05,67.5
84,house,P000309,John,,Phillips,,1887-09-11,CA,R,Yes,1955-01-05,67.3
84,house,T000216,Ruth,,Thompson,,1887-09-15,MI,R,Yes,1955-01-05,67.3
84,house,W000446,Roy,William,Wier,,1888-02-25,MN,D,Yes,1955-01-05,66.9
84,house,J000157,Justin,Leroy,Johnson,,1888-04-08,CA,R,Yes,1955-01-05,66.7
84,house,C000264,Emanuel,,Celler,,1888-05-06,NY,D,Yes,1955-01-05,66.7
84,house,N000097,Donald,William,Nicholson,,1888-08-11,MA,R,Yes,1955-01-05,66.4
84,house,L000077,Henderson,Lovelace,Lanham,,1888-09-14,GA,D,Yes,1955-01-05,66.3
84,house,S000198,Hubert,Baxter,Scudder,,1888-11-05,CA,R,Yes,1955-01-05,66.2
84,house,H000568,Edgar,Willard,Hiestand,,1888-12-03,CA,R,Yes,1955-01-05,66.1
84,house,C000383,George,Henry,Christopher,,1888-12-09,MO,D,No,1955-01-05,66.1
84,house,K000030,Bernard,William,Kearney,,1889-05-23,NY,R,Yes,1955-01-05,65.6
84,house,F000075,Ivor,David,Fenton,,1889-08-03,PA,R,Yes,1955-01-05,65.4
84,house,H000036,Robert,,Hale,,1889-11-29,ME,R,Yes,1955-01-05,65.1
84,house,R000108,Brazilla,Carroll,Reece,,1889-12-22,TN,R,Yes,1955-01-05,65.0
84,house,C000645,William,Meyers,Colmer,,1890-02-11,MS,D,Yes,1955-01-05,64.9
84,house,R000111,Chauncey,William,Reed,,1890-06-02,IL,R,Yes,1955-01-05,64.6
84,house,C000993,Paul,Harvey,Cunningham,,1890-06-15,IA,R,Yes,1955-01-05,64.6
84,house,B001024,Charles,Anthony,Buckley,,1890-06-23,NY,D,Yes,1955-01-05,64.5
84,house,F000353,James,Beriah,Frazier,Jr.,1890-06-23,TN,D,Yes,1955-01-05,64.5
84,house,D000368,Henry,Aldous,Dixon,,1890-06-29,UT,R,No,1955-01-05,64.5
84,house,R000329,Edward,John,Robeson,Jr.,1890-08-09,VA,D,Yes,1955-01-05,64.4
84,house,C000327,Jackson,Burton,Chase,,1890-08-19,NE,R,No,1955-01-05,64.4
84,house,K000332,Otto,,Krueger,,1890-09-07,ND,R,Yes,1955-01-05,64.3
84,house,A000239,August,Herman,Andresen,,1890-10-11,MN,R,Yes,1955-01-05,64.2
84,house,M001077,Walter,Mann,Mumma,,1890-11-20,PA,R,Yes,1955-01-05,64.1
84,house,M000727,George,Paul,Miller,,1891-01-15,CA,D,Yes,1955-01-05,64.0
84,house,W000450,Richard,Bowditch,Wigglesworth,,1891-04-25,MA,R,Yes,1955-01-05,63.7
84,house,B000621,Herbert,Covington,Bonner,,1891-05-16,NC,D,Yes,1955-01-05,63.6
84,house,M000021,Russell,Vernon,Mack,,1891-06-13,WA,R,Yes,1955-01-05,63.6
84,house,M000364,John,William,McCormack,,1891-12-21,MA,D,Yes,1955-01-05,63.0
84,house,T000028,Henry,Oscar,Talle,,1892-01-12,IA,R,Yes,1955-01-05,63.0
84,house,M000039,Ray,John,Madden,,1892-02-25,IN,D,Yes,1955-01-05,62.9
84,house,G000091,Julian,Vaughan,Gary,,1892-02-25,VA,D,Yes,1955-01-05,62.9
84,house,E000029,Herman,Peter,Eberharter,,1892-04-29,PA,D,Yes,1955-01-05,62.7
84,house,M000715,Arthur,Lewis,Miller,,1892-05-24,NE,R,Yes,1955-01-05,62.6
84,house,D000571,Carl,Thomas,Durham,,1892-08-28,NC,D,Yes,1955-01-05,62.4
84,house,C000389,Marguerite,Stitt,Church,,1892-09-13,IL,R,Yes,1955-01-05,62.3
84,house,S000585,Lawrence,Henry,Smith,,1892-09-15,WI,R,Yes,1955-01-05,62.3
84,house,W000663,Gardner,Robert,Withrow,,1892-10-05,WI,R,Yes,1955-01-05,62.2
84,house,S000640,Wint,,Smith,,1892-10-07,KS,R,Yes,1955-01-05,62.2
84,house,J000100,Benton,Franklin,Jensen,,1892-12-16,IA,R,Yes,1955-01-05,62.1
84,house,G000102,Leon,Harry,Gavin,,1893-02-25,PA,R,Yes,1955-01-05,61.9
84,house,W000668,Jesse,Paine,Wolcott,,1893-03-03,MI,R,Yes,1955-01-05,61.8
84,house,Y000060,Jesse,Arthur,Younger,,1893-04-11,CA,R,Yes,1955-01-05,61.7
84,house,K000170,Clarence,Evans,Kilburn,,1893-04-13,NY,R,Yes,1955-01-05,61.7
84,house,B001165,Alvin,Ray,Bush,,1893-06-04,PA,R,Yes,1955-01-05,61.6
84,house,H000768,Clifford,Ragsdale,Hope,,1893-06-09,KS,R,Yes,1955-01-05,61.6
84,house,B000909,Clarence,J.,Brown,,1893-07-14,OH,R,Yes,1955-01-05,61.5
84,house,C000755,Jere,,Cooper,,1893-07-20,TN,D,Yes,1955-01-05,61.5
84,house,P000103,John,William Wright,Patman,,1893-08-06,TX,D,Yes,1955-01-05,61.4
84,house,C001011,Laurence,,Curtis,,1893-09-03,MA,R,Yes,1955-01-05,61.3
84,house,K000029,Robert,Winthrop,Kean,,1893-09-28,NJ,R,Yes,1955-01-05,61.3
84,house,G000316,Thomas,Sylvy,Gordon,,1893-12-17,IL,D,Yes,1955-01-05,61.0
84,house,H000689,Richard,William,Hoffman,,1893-12-23,IL,R,Yes,1955-01-05,61.0
84,house,H000717,Elmer,Joseph,Holland,,1894-01-08,PA,D,No,1955-01-05,61.0
84,house,D000354,John,David,Dingell,,1894-02-02,MI,D,Yes,1955-01-05,60.9
84,house,T000373,James,William,Trimble,,1894-02-03,AR,D,Yes,1955-01-05,60.9
84,house,W000108,Francis,Eugene,Walter,,1894-05-26,PA,D,Yes,1955-01-05,60.6
84,house,S000764,Katharine,Price Collier,St. George,,1894-07-12,NY,R,Yes,1955-01-05,60.5
84,house,H000640,John,Carl Williams,Hinshaw,,1894-07-28,CA,R,Yes,1955-01-05,60.4
84,house,M001114,Thomas,Jefferson,Murray,,1894-08-01,TN,D,Yes,1955-01-05,60.4
84,house,D000403,James,Isaac,Dolliver,,1894-08-31,IA,R,Yes,1955-01-05,60.3
84,house,R000214,James,Prioleau,Richards,,1894-08-31,SC,D,Yes,1955-01-05,60.3
84,house,S000437,Sidney,Elmer,Simpson,,1894-09-20,IL,R,Yes,1955-01-05,60.3
84,house,H000182,Cecil,Murray,Harden,,1894-11-21,IN,R,Yes,1955-01-05,60.1
84,house,G000368,Kathryn,Elizabeth,Granahan,,1894-12-07,PA,D,No,1955-01-05,60.1
84,house,M000414,Gordon,Leo,McDonough,,1895-01-02,CA,R,Yes,1955-01-05,60.0
84,house,O000056,Joseph,Patrick,O'Hara,,1895-01-23,MN,R,Yes,1955-01-05,59.9
84,house,M000724,Edward,Tylor,Miller,,1895-02-01,MD,R,Yes,1955-01-05,59.9
84,house,R000260,John,Jacob,Riley,,1895-02-01,SC,D,Yes,1955-01-05,59.9
84,house,H000678,Charles,Bernard,Hoeven,,1895-03-30,IA,R,Yes,1955-01-05,59.8
84,house,D000109,James,Curran,Davis,,1895-05-17,GA,D,Yes,1955-01-05,59.6
84,house,F000255,Aime,Joseph,Forand,,1895-05-23,RI,D,Yes,1955-01-05,59.6
84,house,K000040,Maude,Elizabeth,Kee,,1895-06-07,WV,D,Yes,1955-01-05,59.6
84,house,G000369,William,Thomas,Granahan,,1895-07-26,PA,D,Yes,1955-01-05,59.4
84,house,S000390,George,Adams,Shuford,,1895-09-05,NC,D,Yes,1955-01-05,59.3
84,house,A000216,Leslie,Cornelius,Arends,,1895-09-27,IL,R,Yes,1955-01-05,59.3
84,house,K000273,John,Carl,Kluczynski,,1896-02-15,IL,D,Yes,1955-01-05,58.9
84,house,G000124,Brady,Preston,Gentry,,1896-03-25,TX,D,Yes,1955-01-05,58.8
84,house,A000225,Wayne,Norviel,Aspinall,,1896-04-03,CO,D,Yes,1955-01-05,58.8
84,house,V000119,John,Martin,Vorys,,1896-06-16,OH,R,Yes,1955-01-05,58.6
84,house,O000121,Harold,Charles,Ostertag,,1896-06-22,NY,R,Yes,1955-01-05,58.5
84,house,T000198,Clark,Wallace,Thompson,,1896-08-06,TX,D,Yes,1955-01-05,58.4
84,house,B000178,William,Aloysius,Barrett,,1896-08-14,PA,D,Yes,1955-01-05,58.4
84,house,F000283,Elijah,Lewis,Forrester,,1896-08-16,GA,D,Yes,1955-01-05,58.4
84,house,C000336,Richard,Thurmond,Chatham,,1896-08-16,NC,D,Yes,1955-01-05,58.4
84,house,N000137,William,Frank,Norrell,,1896-08-29,AR,D,Yes,1955-01-05,58.3
84,house,B000139,Graham,Arthur,Barden,,1896-09-25,NC,D,Yes,1955-01-05,58.3
84,house,T000395,William,Munford,Tuck,,1896-09-28,VA,D,Yes,1955-01-05,58.3
84,house,M000460,J.,Harry,McGregor,,1896-09-30,OH,R,Yes,1955-01-05,58.3
84,house,P000408,James,Gould,Polk,,1896-10-06,OH,D,Yes,1955-01-05,58.2
84,house,D000260,Winfield,Kirkpatrick,Denton,,1896-10-28,IN,D,No,1955-01-05,58.2
84,house,B000276,John,Valentine,Beamer,,1896-11-17,IN,R,Yes,1955-01-05,58.1
84,house,C000162,Albert,Sidney Johnson,Carnahan,,1897-01-09,MO,D,Yes,1955-01-05,58.0
84,house,H000275,Robert,Dinsmore,Harrison,,1897-01-26,NE,R,Yes,1955-01-05,57.9
84,house,K000208,Karl,Clarence,King,,1897-01-26,PA,R,Yes,1955-01-05,57.9
84,house,A000179,Herman,Carl,Andersen,,1897-01-27,MN,R,Yes,1955-01-05,57.9
84,house,C000156,Frank,Ertel,Carlyle,,1897-04-07,NC,D,Yes,1955-01-05,57.7
84,house,C000905,Albert,William,Cretella,,1897-04-22,CT,R,Yes,1955-01-05,57.7
