page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
654905,Alex Anderson (Earth-616),\/Alex_Anderson_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,14,Jun-03,2003
349491,Faith Shabazz (Earth-616),\/Faith_Shabazz_(Earth-616),Public Identity,Good Characters,Brown Eyes,Grey Hair,Female Characters,,Living Characters,14,Jan-03,2003
8929,Gennady Gavrilov (Earth-616),\/Gennady_Gavrilov_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,14,Oct-03,2003
654903,Jessie (Sentinel) (Earth-616),\/Jessie_(Sentinel)_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,14,Jun-03,2003
19644,John Anderson (Earth-616),\/John_Anderson_(Earth-616),Public Identity,Good Characters,Brown Eyes,Blond Hair,Male Characters,,Living Characters,14,Sep-03,2003
2215,Amelia Weatherly (Earth-616),\/Amelia_Weatherly_(Earth-616),Secret Identity,Good Characters,Green Eyes,Strawberry Blond Hair,Female Characters,,Deceased Characters,14,May-04,2004
104704,Holden Holliway (Earth-616),\/Holden_Holliway_(Earth-616),Public Identity,Good Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,14,May-04,2004
16353,Rutherford Princeton III (Earth-616),\/Rutherford_Princeton_III_(Earth-616),Secret Identity,Good Characters,Brown Eyes,White Hair,Male Characters,,Deceased Characters,14,May-04,2004
16650,Yukotujakzurjimozoata (Earth-616),\/Yukotujakzurjimozoata_(Earth-616),Secret Identity,,Black Eyes,Black Hair,Male Characters,,Living Characters,14,May-04,2004
611229,Cannibal (Earth-616),\/Cannibal_(Earth-616),Secret Identity,,Blue Eyes,Bald,,,Deceased Characters,14,Apr-05,2005
36074,Sal Kennedy (Earth-616),\/Sal_Kennedy_(Earth-616),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Deceased Characters,14,Feb-05,2005
5821,Zachary Smith Jr. (Earth-616),\/Zachary_Smith_Jr._(Earth-616),Secret Identity,Good Characters,Hazel Eyes,Black Hair,Male Characters,,Deceased Characters,14,Aug-05,2005
402328,Max Lohmer (Earth-616),\/Max_Lohmer_(Earth-616),,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,14,Jul-06,2006
131515,Michael van Patrick (Michael) (Earth-616),\/Michael_van_Patrick_(Michael)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,14,Aug-07,2007
164701,Joaquin Pennysworth (Earth-616),\/Joaquin_Pennysworth_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,14,May-08,2008
120939,Kyknos (Earth-616),\/Kyknos_(Earth-616),Public Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Deceased Characters,14,Jun-08,2008
316403,Omaka (Earth-616),\/Omaka_(Earth-616),Public Identity,,Yellow Eyes,Red Hair,Female Characters,,Deceased Characters,14,Sep-08,2008
440320,Simone DeSantos (Earth-982),\/Simone_DeSantos_(Earth-982),Secret Identity,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,14,Jan-08,2008
120277,William Hollister (Earth-616),\/William_Hollister_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,14,Feb-08,2008
250453,Daniel DuBois (Earth-616),\/Daniel_DuBois_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,14,Jul-09,2009
338289,Daniel Whitehall (Earth-616),\/Daniel_Whitehall_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,14,May-09,2009
253079,James Natale (Earth-616),\/James_Natale_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,Brown Hair,Male Characters,,Deceased Characters,14,Jun-09,2009
473719,Oola Udonta (Earth-616),\/Oola_Udonta_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,No Hair,Female Characters,,Living Characters,14,May-10,2010
453727,Raizo Kodo (Earth-616),\/Raizo_Kodo_(Earth-616),Secret Identity,Good Characters,Red Eyes,Black Hair,Male Characters,,Living Characters,14,Jun-11,2011
571075,Nara (Earth-616),\/Nara_(Earth-616),,Good Characters,White Eyes,Black Hair,Female Characters,,Deceased Characters,14,Feb-13,2013
566881,Necromancer (Michael) (Earth-616),\/Necromancer_(Michael)_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,14,Jan-13,2013
576828,Patricia Wolman (Earth-616),\/Patricia_Wolman_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,14,Mar-13,2013
605379,Recorder 451 (Earth-616),\/Recorder_451_(Earth-616),Public Identity,Bad Characters,Red Eyes,No Hair,Agender Characters,,Deceased Characters,14,Apr-13,2013
21721,Perrikus (Earth-616),\/Perrikus_(Earth-616),,Bad Characters,Red Eyes,,Male Characters,,Living Characters,14,,
331152,Trajah (Earth-616),\/Trajah_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,13,Oct-39,1939
98846,Larry Scott (Earth-616),\/Larry_Scott_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Reddish Blond Hair,Male Characters,,Living Characters,13,Sep-41,1941
23345,Witness (WWII) (Earth-616),\/Witness_(WWII)_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,13,Dec-41,1941
483810,Doug Johnson (Earth-616),\/Doug_Johnson_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,13,Dec-42,1942
503191,Elizabeth II (Earth-616),\/Elizabeth_II_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Grey Hair,Female Characters,,Living Characters,13,Sep-43,1943
46682,Helen (Earth-616),\/Helen_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,13,Aug-48,1948
574483,Mister Kruger (Earth-616),\/Mister_Kruger_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,13,May-51,1951
594952,Yalu River Rosie (Earth-616),\/Yalu_River_Rosie_(Earth-616),Public Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,13,Nov-52,1952
57928,Arrowhead (Earth-616),\/Arrowhead_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,13,Apr-54,1954
630436,Battleship Burke (Earth-616),\/Battleship_Burke_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,13,Aug-54,1954
630438,Salty Smith (Earth-616),\/Salty_Smith_(Earth-616),Public Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,13,Aug-54,1954
106933,Santa Claus (Earth-616),\/Santa_Claus_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,13,Feb-55,1955
7808,Tricephalous (Earth-616),\/Tricephalous_(Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,,Living Characters,13,Nov-61,1961
1687,Yuri Topolov (Earth-616),\/Yuri_Topolov_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Bald,Male Characters,,Deceased Characters,13,May-62,1962
1371,Anton Vanko (Crimson Dynamo) (Earth-616),\/Anton_Vanko_(Crimson_Dynamo)_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Bald,Male Characters,,Deceased Characters,13,Oct-63,1963
16191,Don Hertz (Earth-616),\/Don_Hertz_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,13,May-63,1963
27136,Dreamstalker (Earth-616),\/Dreamstalker_(Earth-616),,Bad Characters,Variable Eyes,Black Hair,,,Living Characters,13,Jul-63,1963
7853,Mister Davis (Earth-616),\/Mister_Davis_(Earth-616),Public Identity,Good Characters,,White Hair,Male Characters,,Living Characters,13,Sep-63,1963
2165,Nathan Dolly (Earth-616),\/Nathan_Dolly_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,13,Dec-63,1963
55536,Orini (Earth-616),\/Orini_(Earth-616),No Dual Identity,Bad Characters,,Bald,Male Characters,,Living Characters,13,Nov-64,1964
23191,Anelle (Earth-616),\/Anelle_(Earth-616),No Dual Identity,Good Characters,Green Eyes,Green Hair,Female Characters,,Deceased Characters,13,Apr-65,1965
42973,Joseph Smith (Earth-616),\/Joseph_Smith_(Earth-616),Public Identity,,Blue Eyes,Red Hair,Male Characters,,Living Characters,13,Jul-66,1966
70071,Keeper of the Flame (Earth-616),\/Keeper_of_the_Flame_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Deceased Characters,13,Jul-66,1966
164739,Punisher (Cyborg) (Earth-616),\/Punisher_(Cyborg)_(Earth-616),,Bad Characters,,,,,Deceased Characters,13,Apr-66,1966
237040,Rigellian Grand Commissioner (Earth-616),\/Rigellian_Grand_Commissioner_(Earth-616),Public Identity,Neutral Characters,,,Male Characters,,Living Characters,13,Sep-66,1966
36998,Clay Riley (Earth-616),\/Clay_Riley_(Earth-616),Public Identity,Bad Characters,Grey Eyes,Brown Hair,Male Characters,,Deceased Characters,13,Apr-67,1967
122989,Daniel Damian (Earth-616),\/Daniel_Damian_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Grey Hair,Male Characters,,Deceased Characters,13,Jul-67,1967
30791,Brother Royal (Earth-616),\/Brother_Royal_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,13,Oct-68,1968
18342,Joseph Stalin (Earth-616),\/Joseph_Stalin_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Grey Hair,Male Characters,,Deceased Characters,13,Feb-68,1968
25592,Joost van Straaten (Earth-616),\/Joost_van_Straaten_(Earth-616),Public Identity,Bad Characters,White Eyes,Black Hair,Male Characters,,Living Characters,13,Sep-69,1969
310001,Josh Kittling (Earth-616),\/Josh_Kittling_(Earth-616),Public Identity,,,Black Hair,Male Characters,,Living Characters,13,Jan-69,1969
2703,Mordecai Midas (Earth-616),\/Mordecai_Midas_(Earth-616),Secret Identity,Bad Characters,Gold Eyes,Gold Hair,Male Characters,,Living Characters,13,Sep-69,1969
15184,Piper (Savage Land Mutate) (Earth-616),\/Piper_(Savage_Land_Mutate)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,13,Nov-69,1969
157073,Barbara Denton (Earth-616),\/Barbara_Denton_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,13,Mar-70,1970
1910,Frank Oliver (Earth-616),\/Frank_Oliver_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Blond Hair,Male Characters,,Deceased Characters,13,Feb-70,1970
33018,Jason Roland (Earth-616),\/Jason_Roland_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,13,May-70,1970
9722,Brian Muldoon (Earth-616),\/Brian_Muldoon_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,13,Jul-71,1971
14095,Damon Dran (Earth-616),\/Damon_Dran_(Earth-616),Public Identity,,Blue Eyes,Grey Hair,Male Characters,,Deceased Characters,13,Oct-72,1972
694427,William Harper Littlejohn (Earth-616),\/William_Harper_Littlejohn_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,13,Oct-72,1972
195416,Ramrod (Cyborg) (Earth-616),\/Ramrod_(Cyborg)_(Earth-616),,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,13,Sep-73,1973
35477,Fera (Earth-616),\/Fera_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Grey Hair,Female Characters,,Living Characters,13,May-74,1974
64929,Hellfire (Elementals) (Earth-616),\/Hellfire_(Elementals)_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,13,Aug-74,1974
18660,Lee Wing (Earth-616),\/Lee_Wing_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,13,Nov-74,1974
1250,Brynocki (Earth-616),\/Brynocki_(Earth-616),No Dual Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,13,Nov-75,1975
13365,Mitchell Tanner (Earth-616),\/Mitchell_Tanner_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,13,Aug-75,1975
608673,Trocero (Earth-616),\/Trocero_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,13,Jun-75,1975
534509,Victoria von Frankenstein (Earth-616),\/Victoria_von_Frankenstein_(Earth-616),Public Identity,Good Characters,Grey Eyes,Black Hair,Female Characters,,Living Characters,13,Sep-75,1975
511961,James-Michael Starling (Earth-616),\/James-Michael_Starling_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,13,Mar-76,1976
243466,Samuel Holden (Earth-616),\/Samuel_Holden_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,13,Dec-76,1976
1037,Agent Axis (Earth-616),\/Agent_Axis_(Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,,Deceased Characters,13,Aug-77,1977
657860,Arnie Berman (Earth-616),\/Arnie_Berman_(Earth-616),No Dual Identity,Neutral Characters,,Red Hair,Male Characters,,Living Characters,13,Sep-77,1977
1248,Brutacus (Earth-616),\/Brutacus_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,13,Sep-77,1977
1368,Frank Moore (Earth-616),\/Frank_Moore_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,13,Sep-77,1977
1886,Jemiah (Earth-616),\/Jemiah_(Earth-616),Secret Identity,Neutral Characters,,No Hair,Male Characters,,Living Characters,13,Jan-77,1977
2021,Ned Lathrop (Earth-616),\/Ned_Lathrop_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,13,Nov-77,1977
84781,Waldo (Computer) (Earth-616),\/Waldo_(Computer)_(Earth-616),No Dual Identity,Good Characters,Red Eyes,No Hair,Male Characters,,Living Characters,13,Dec-77,1977
1845,Antoine Delsoin (Earth-616),\/Antoine_Delsoin_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,13,Nov-78,1978
1108,Arsenal (Robot) (Earth-616),\/Arsenal_(Robot)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,,,Living Characters,13,Sep-78,1978
2659,David Mitchell (Earth-616),\/David_Mitchell_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,13,Apr-78,1978
19537,White Dragon (Chinatown) (Earth-616),\/White_Dragon_(Chinatown)_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,,Male Characters,,Deceased Characters,13,Sep-78,1978
236685,Artemus Pithins (Earth-616),\/Artemus_Pithins_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,13,Jul-79,1979
86168,Randall Spector (Earth-616),\/Randall_Spector_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,13,Aug-79,1979
174118,Yvette Avril (Earth-616),\/Yvette_Avril_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,13,Feb-79,1979
18320,Catherine Moranis (Earth-616),\/Catherine_Moranis_(Earth-616),Secret Identity,Neutral Characters,,,Female Characters,,Living Characters,13,Oct-80,1980
18187,Mira (Earth-616),\/Mira_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,13,Oct-80,1980
3589,David Ishima (Earth-616),\/David_Ishima_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,13,Apr-81,1981
1751,Gronk (Earth-616),\/Gronk_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,13,Jan-81,1981
2263,Phobius (Earth-616),\/Phobius_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Black Hair,Male Characters,,Living Characters,13,Jan-81,1981
1193,Carson Knowles (Earth-616),\/Carson_Knowles_(Earth-616),,Bad Characters,Brown Eyes,Blond Hair,Male Characters,,Deceased Characters,13,Nov-82,1982
39622,Emmanuel da Costa (Earth-616),\/Emmanuel_da_Costa_(Earth-616),Public Identity,Neutral Characters,,Black Hair,Male Characters,,Deceased Characters,13,Nov-82,1982
92105,Gail Runciter (Earth-616),\/Gail_Runciter_(Earth-616),,Good Characters,,Brown Hair,Female Characters,,Living Characters,13,Apr-82,1982
21608,Mistress Love (Earth-616),\/Mistress_Love_(Earth-616),Secret Identity,Neutral Characters,Variable Eyes,Variable Hair,Female Characters,,Living Characters,13,May-82,1982
244821,Shingen Harada (Earth-616),\/Shingen_Harada_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Bald,Male Characters,,Deceased Characters,13,Sep-82,1982
12445,Stone (Chaste) (Earth-616),\/Stone_(Chaste)_(Earth-616),Secret Identity,Good Characters,,Bald,Male Characters,,Living Characters,13,Nov-82,1982
363391,Mary McGrill (Earth-616),\/Mary_McGrill_(Earth-616),,,,Blond Hair,Female Characters,,Living Characters,13,May-83,1983
13234,Executioner (Crazy Gang) (Earth-616),\/Executioner_(Crazy_Gang)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,13,Apr-84,1984
454255,Merriwether Locklin (Earth-616),\/Merriwether_Locklin_(Earth-616),Public Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,13,Mar-84,1984
441074,Phillip Carlisle (Earth-616),\/Phillip_Carlisle_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,13,Jan-84,1984
1551,Zsaji (Earth-616),\/Zsaji_(Earth-616),Secret Identity,,,White Hair,Female Characters,,Deceased Characters,13,Aug-84,1984
4321,Giggles (Earth-616),\/Giggles_(Earth-616),Secret Identity,Neutral Characters,,No Hair,,,Living Characters,13,Jul-85,1985
1922,Khoryphos (Earth-616),\/Khoryphos_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,13,Oct-85,1985
310475,Matthew (Gabriel) (Earth-616),\/Matthew_(Gabriel)_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,13,Feb-85,1985
17175,Pearl Gross (Earth-616),\/Pearl_Gross_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,13,May-85,1985
15086,Quill (Warpies) (Earth-616),\/Quill_(Warpies)_(Earth-616),Secret Identity,,Brown Eyes,No Hair,Male Characters,,Living Characters,13,Jul-85,1985
481401,Tetra (Earth-616),\/Tetra_(Earth-616),Public Identity,,Red Eyes,Red Hair,Female Characters,,Living Characters,13,Jul-85,1985
18379,Anita Ehren (Earth-616),\/Anita_Ehren_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,13,Mar-86,1986
1807,Arthur Goddard (Earth-616),\/Arthur_Goddard_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,13,Jul-86,1986
2492,Edward Pasternak (Earth-616),\/Edward_Pasternak_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,13,Mar-86,1986
4687,Jerome Johnson (Earth-616),\/Jerome_Johnson_(Earth-616),Secret Identity,,Blue Eyes,Blond Hair,Male Characters,,Living Characters,13,Nov-86,1986
482494,Shapur (Earth-616),\/Shapur_(Earth-616),Public Identity,,,Black Hair,Male Characters,,Living Characters,13,Apr-86,1986
64861,TESS-One (Earth-616),\/TESS-One_(Earth-616),Secret Identity,Bad Characters,Variable Eyes,No Hair,,,Living Characters,13,Sep-86,1986
580964,James Madrox (Fallen Angels) (Earth-616),\/James_Madrox_(Fallen_Angels)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Brown Hair,Male Characters,,Deceased Characters,13,May-87,1987
21069,Cairbre (Earth-616),\/Cairbre_(Earth-616),Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,13,Dec-88,1988
