page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
312397,Garret Day (New Earth),\/wiki\/Garret_Day_(New_Earth),,Good Characters,,Red Hair,Male Characters,,Living Characters,16,"2009, May",2009
173272,Jack Latham (New Earth),\/wiki\/Jack_Latham_(New_Earth),Public Identity,Good Characters,Black Eyes,Grey Hair,Male Characters,,Living Characters,16,"2009, October",2009
158725,Nicholas Gage (New Earth),\/wiki\/Nicholas_Gage_(New_Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,16,"2009, October",2009
141948,Bethany Keele (New Earth),\/wiki\/Bethany_Keele_(New_Earth),,Neutral Characters,,,Female Characters,,Living Characters,16,"2008, July",2008
87317,Crazy Shy Lolita Canary (New Earth),\/wiki\/Crazy_Shy_Lolita_Canary_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,16,"2008, August",2008
90784,John Nichol (New Earth),\/wiki\/John_Nichol_(New_Earth),,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,16,"2008, March",2008
113854,Miri Riam (New Earth),\/wiki\/Miri_Riam_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,,Living Characters,16,"2008, December",2008
49230,Forager III (New Earth),\/wiki\/Forager_III_(New_Earth),Secret Identity,Good Characters,,,Female Characters,,Living Characters,16,"2007, July",2007
150409,Hector (New Earth),\/wiki\/Hector_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,16,"2007, January",2007
174434,Amparo Cardenas (New Earth),\/wiki\/Amparo_Cardenas_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,16,"2006, July",2006
132738,Horoq Nnot (New Earth),\/wiki\/Horoq_Nnot_(New_Earth),,Good Characters,Green Eyes,Purple Hair,Female Characters,,Deceased Characters,16,"2006, June",2006
19140,Yurrd (New Earth),\/wiki\/Yurrd_(New_Earth),Secret Identity,Bad Characters,White Eyes,,Male Characters,,Deceased Characters,16,"2006, November",2006
326399,Anjeli Singh (New Earth),\/wiki\/Anjeli_Singh_(New_Earth),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,16,"2005, May",2005
308923,Sandra Kincaid (New Earth),\/wiki\/Sandra_Kincaid_(New_Earth),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,16,"2005, May",2005
98170,Anton Geist (New Earth),\/wiki\/Anton_Geist_(New_Earth),,Neutral Characters,,,Male Characters,,Deceased Characters,16,"2004, July",2004
5430,Slobo (New Earth),\/wiki\/Slobo_(New_Earth),Secret Identity,Neutral Characters,Yellow Eyes,Black Hair,Male Characters,,Living Characters,16,"2001, December",2001
159467,Justeen (New Earth),\/wiki\/Justeen_(New_Earth),,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Deceased Characters,16,"2000, June",2000
181831,Boone (New Earth),\/wiki\/Boone_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Blond Hair,Male Characters,,Living Characters,16,"1999, October",1999
81257,Clark Peter Ross (New Earth),\/wiki\/Clark_Peter_Ross_(New_Earth),,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,16,"1998, November",1998
132260,George Sloan (New Earth),\/wiki\/George_Sloan_(New_Earth),Secret Identity,Good Characters,,,Male Characters,Bisexual Characters,Living Characters,16,"1997, June",1997
262367,Morlo (New Earth),\/wiki\/Morlo_(New_Earth),,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,16,"1997, October",1997
88304,Wilfred Parker (New Earth),\/wiki\/Wilfred_Parker_(New_Earth),,Bad Characters,Green Eyes,Blond Hair,Male Characters,,Living Characters,16,"1997, July",1997
25724,Grayven (New Earth),\/wiki\/Grayven_(New_Earth),Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,Deceased Characters,16,"1996, June",1996
301985,James Tilton (New Earth),\/wiki\/James_Tilton_(New_Earth),Public Identity,Good Characters,Yellow Eyes,Black Hair,Male Characters,,Deceased Characters,16,"1996, December",1996
291161,Kindred Marx (New Earth),\/wiki\/Kindred_Marx_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,16,"1996, September",1996
223531,Nina Skorzeny (New Earth),\/wiki\/Nina_Skorzeny_(New_Earth),Public Identity,Good Characters,Red Eyes,Black Hair,Female Characters,,Living Characters,16,"1996, December",1996
300305,Philbert Hoskins (New Earth),\/wiki\/Philbert_Hoskins_(New_Earth),Public Identity,Good Characters,Yellow Eyes,,Male Characters,,Living Characters,16,"1996, December",1996
28519,Ebenezer Batson (New Earth),\/wiki\/Ebenezer_Batson_(New_Earth),Public Identity,Bad Characters,Black Eyes,,Male Characters,,Living Characters,16,"1995, March",1995
1795,Chase Lawler (New Earth),\/wiki\/Chase_Lawler_(New_Earth),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,16,"1994, October",1994
146837,Thomas Trigger (New Earth),\/wiki\/Thomas_Trigger_(New_Earth),Public Identity,Bad Characters,Green Eyes,Red Hair,Male Characters,,Deceased Characters,16,"1993, October",1993
11222,Jack T. Chance (New Earth),\/wiki\/Jack_T._Chance_(New_Earth),Public Identity,Good Characters,Red Eyes,Blue Hair,Male Characters,,Deceased Characters,16,"1992, June",1992
170886,Deathwing (Team Titans),\/wiki\/Deathwing_(Team_Titans),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,16,1991,1991
1692,David Knight (New Earth),\/wiki\/David_Knight_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,16,"1990, September",1990
84909,Hans Leckter (New Earth),\/wiki\/Hans_Leckter_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,16,"1990, June",1990
84974,Lord Havok (New Earth),\/wiki\/Lord_Havok_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,,Male Characters,,Living Characters,16,"1990, June",1990
120563,Ramban (New Earth),\/wiki\/Ramban_(New_Earth),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,16,"1990, September",1990
13740,Tobias Manning (New Earth),\/wiki\/Tobias_Manning_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,16,"1990, August",1990
84960,Tracer (New Earth),\/wiki\/Tracer_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Red Hair,Male Characters,,Living Characters,16,"1990, June",1990
115792,Dwayne Wainwright (New Earth),\/wiki\/Dwayne_Wainwright_(New_Earth),,Bad Characters,White Eyes,Blond Hair,Male Characters,,Living Characters,16,"1989, October",1989
112900,Hector Enriquez (New Earth),\/wiki\/Hector_Enriquez_(New_Earth),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,16,"1989, August",1989
283743,Katharine Ferbel (New Earth),\/wiki\/Katharine_Ferbel_(New_Earth),Public Identity,Good Characters,,Red Hair,Female Characters,,Living Characters,16,"1989, January",1989
57497,Vincent Edge (New Earth),\/wiki\/Vincent_Edge_(New_Earth),Public Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,16,"1989, September",1989
261586,Edward Wolfson (New Earth),\/wiki\/Edward_Wolfson_(New_Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,16,"1988, October",1988
343349,Hellene (New Earth),\/wiki\/Hellene_(New_Earth),,Good Characters,,Blond Hair,Female Characters,,Deceased Characters,16,"1988, March",1988
15420,Jeremy Wakefield (New Earth),\/wiki\/Jeremy_Wakefield_(New_Earth),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,16,"1988, April",1988
135133,Kalia Campbell (New Earth),\/wiki\/Kalia_Campbell_(New_Earth),,Good Characters,,Red Hair,Female Characters,,Living Characters,16,"1988, July",1988
286299,Merc (New Earth),\/wiki\/Merc_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,16,"1988, December",1988
16097,Serafina Arkadin (New Earth),\/wiki\/Serafina_Arkadin_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,16,"1988, March",1988
83392,Valerie Beaudry (New Earth),\/wiki\/Valerie_Beaudry_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,16,"1988, April",1988
119895,Briscoe (New Earth),\/wiki\/Briscoe_(New_Earth),Secret Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,16,"1987, May",1987
48405,Kim Liang (New Earth),\/wiki\/Kim_Liang_(New_Earth),Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,16,"1987, April",1987
173231,Zviad Baazovi (New Earth),\/wiki\/Zviad_Baazovi_(New_Earth),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,16,"1986, January",1986
164211,Artin (New Earth),\/wiki\/Artin_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,16,"1985, June",1985
72575,Hurrambi Marlo (New Earth),\/wiki\/Hurrambi_Marlo_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,16,"1985, March",1985
87522,Nightfall (New Earth),\/wiki\/Nightfall_(New_Earth),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,16,"1985, January",1985
82937,Lady Liberty I (New Earth),\/wiki\/Lady_Liberty_I_(New_Earth),Secret Identity,Good Characters,Black Eyes,Black Hair,Female Characters,,Deceased Characters,16,"1984, September",1984
70388,Harry Hokum (New Earth),\/wiki\/Harry_Hokum_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,16,"1983, June",1983
337041,Princess Emerald II (New Earth),\/wiki\/Princess_Emerald_II_(New_Earth),,,Green Eyes,White Hair,Female Characters,,Deceased Characters,16,"1983, September",1983
301315,Dmitri Mishkin (New Earth),\/wiki\/Dmitri_Mishkin_(New_Earth),Public Identity,Good Characters,Black Eyes,White Hair,Male Characters,,Deceased Characters,16,"1981, March",1981
18195,Iapetus (New Earth),\/wiki\/Iapetus_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,16,"1981, September",1981
44724,J.A.K.E. I (New Earth),\/wiki\/J.A.K.E._I_(New_Earth),Secret Identity,Good Characters,Photocellular Eyes,,Male Characters,,Deceased Characters,16,"1981, July",1981
386772,Itty (New Earth),\/wiki\/Itty_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,16,"1977, March",1977
173417,Atlas (New Earth),\/wiki\/Atlas_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,16,"1975, April",1975
87249,Nebiros (New Earth),\/wiki\/Nebiros_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,16,"1975, April",1975
2765,Garrett Sanford (New Earth),\/wiki\/Garrett_Sanford_(New_Earth),Secret Identity,Good Characters,Black Eyes,,Male Characters,,Deceased Characters,16,"1974, December",1974
8053,Gus Gray (New Earth),\/wiki\/Gus_Gray_(New_Earth),,Good Characters,Black Eyes,,Male Characters,,Deceased Characters,16,"1973, April",1973
47307,Eve (New Earth),\/wiki\/Eve_(New_Earth),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,16,"1972, September",1972
28472,Lonar (New Earth),\/wiki\/Lonar_(New_Earth),Public Identity,,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,16,"1971, November",1971
51274,Arthur Reeves (New Earth),\/wiki\/Arthur_Reeves_(New_Earth),Public Identity,,,,Male Characters,,Living Characters,16,"1970, May",1970
4904,Sven Larson (New Earth),\/wiki\/Sven_Larson_(New_Earth),,Bad Characters,Black Eyes,White Hair,Male Characters,,Living Characters,16,"1964, August",1964
113469,Bess Lynn (New Earth),\/wiki\/Bess_Lynn_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,16,"1962, August",1962
8823,Qwsp (New Earth),\/wiki\/Qwsp_(New_Earth),Secret Identity,Good Characters,Red Eyes,Green Hair,Male Characters,,Living Characters,16,"1962, February",1962
59831,Achilles (New Earth),\/wiki\/Achilles_(New_Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,16,"1944, June",1944
84491,John Pemberton (New Earth),\/wiki\/John_Pemberton_(New_Earth),,Neutral Characters,,Grey Hair,Male Characters,,Living Characters,16,"1941, October",1941
184673,Stormy Foster (Earth-X),\/wiki\/Stormy_Foster_(Earth-X),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,16,"1941, December",1941
11842,"Richard Grey, Jr. (New Earth)","\/wiki\/Richard_Grey,_Jr._(New_Earth)",Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,16,"1940, May",1940
161808,Adara (Entity) (New Earth),\/wiki\/Adara_(Entity)_(New_Earth),Secret Identity,Good Characters,,,,,Deceased Characters,15,"2010, May",2010
164207,Anna Fortune (New Earth),\/wiki\/Anna_Fortune_(New_Earth),Secret Identity,Good Characters,Gold Eyes,Blond Hair,Female Characters,,Living Characters,15,"2010, June",2010
161794,Ophidian (New Earth),\/wiki\/Ophidian_(New_Earth),Secret Identity,Bad Characters,,,,,Deceased Characters,15,"2010, May",2010
161810,Proselyte (New Earth),\/wiki\/Proselyte_(New_Earth),Secret Identity,Good Characters,,,,,Deceased Characters,15,"2010, May",2010
175316,Lori Luthor (New Earth),\/wiki\/Lori_Luthor_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,15,"2009, October",2009
194047,Simon Peters (New Earth),\/wiki\/Simon_Peters_(New_Earth),Public Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,15,"2009, July",2009
155313,Simon Valentine (New Earth),\/wiki\/Simon_Valentine_(New_Earth),Public Identity,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,15,"2009, October",2009
141940,Ann Preston (New Earth),\/wiki\/Ann_Preston_(New_Earth),Public Identity,Neutral Characters,,Red Hair,Female Characters,,Living Characters,15,"2008, July",2008
65856,Gog I (New Earth),\/wiki\/Gog_I_(New_Earth),Public Identity,Neutral Characters,White Eyes,,Male Characters,,Living Characters,15,"2008, March",2008
141980,Harry Bailey (New Earth),\/wiki\/Harry_Bailey_(New_Earth),Public Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,15,"2008, July",2008
71246,Kim Kimura (New Earth),\/wiki\/Kim_Kimura_(New_Earth),Public Identity,Good Characters,Green Eyes,Green Hair,Female Characters,,Living Characters,15,"2008, August",2008
132797,Tri-Eye (New Earth),\/wiki\/Tri-Eye_(New_Earth),,Bad Characters,Black Eyes,,Male Characters,,Deceased Characters,15,"2008, February",2008
21534,Bzzd (New Earth),\/wiki\/Bzzd_(New_Earth),Public Identity,Good Characters,Red Eyes,,Male Characters,,Deceased Characters,15,"2007, July",2007
17654,Jax-Ur (New Earth),\/wiki\/Jax-Ur_(New_Earth),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,15,"2007, February",2007
64884,Nix Uotan (New Earth),\/wiki\/Nix_Uotan_(New_Earth),,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,15,"2007, December",2007
11135,Daniel Carter (New Earth),\/wiki\/Daniel_Carter_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,15,"2006, September",2006
181364,Emma Glenn (New Earth),\/wiki\/Emma_Glenn_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,15,"2006, September",2006
133180,Josephine Tautin (New Earth),\/wiki\/Josephine_Tautin_(New_Earth),Public Identity,Good Characters,,Red Hair,Female Characters,,Living Characters,15,"2006, October",2006
28009,Sin (New Earth),\/wiki\/Sin_(New_Earth),Secret Identity,,,Black Hair,Female Characters,,Living Characters,15,"2006, May",2006
171054,Carl Worth (New Earth),\/wiki\/Carl_Worth_(New_Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,15,"2005, October",2005
85202,Parademon (New Earth),\/wiki\/Parademon_(New_Earth),,Neutral Characters,,White Hair,Male Characters,,Deceased Characters,15,"2005, July",2005
43006,Arturo Rodriguez (New Earth),\/wiki\/Arturo_Rodriguez_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,15,"2004, June",2004
68536,Elias Orr (New Earth),\/wiki\/Elias_Orr_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,15,"2004, July",2004
32561,Equus (New Earth),\/wiki\/Equus_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,15,"2004, August",2004
14549,Io (New Earth),\/wiki\/Io_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,Homosexual Characters,Living Characters,15,"2003, November",2003
99971,Lianna (New Earth),\/wiki\/Lianna_(New_Earth),,Neutral Characters,Green Eyes,Black Hair,Female Characters,,Living Characters,15,"2003, May",2003
13716,Warren White (New Earth),\/wiki\/Warren_White_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,15,"2003, July",2003
125314,Eric Cohen (New Earth),\/wiki\/Eric_Cohen_(New_Earth),,Good Characters,,Black Hair,Male Characters,,Living Characters,15,"2001, March",2001
140335,Faora (New Earth),\/wiki\/Faora_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,15,"2001, July",2001
1837,Nathan Craig Jones (New Earth),\/wiki\/Nathan_Craig_Jones_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,15,"2001, March",2001
203451,Buzz Cohen (New Earth),\/wiki\/Buzz_Cohen_(New_Earth),Public Identity,,,Black Hair,Male Characters,,Living Characters,15,"2000, April",2000
1802,Jill Carlyle (New Earth),\/wiki\/Jill_Carlyle_(New_Earth),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,15,"2000, April",2000
20828,Kyle Abbot (New Earth),\/wiki\/Kyle_Abbot_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,15,"2000, April",2000
