pollno,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_pct,cand2_name,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
5380986,2000_Pres-G_ME,2000,ME,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,1485,Democrat,50,Republican,42,6,8,11/7/2000,49.09,43.97,5.12,2.88,2.88,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5380987,2000_Pres-G_MI,2000,MI,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,8757,Democrat,50,Republican,45,3,5,11/7/2000,51.28,46.14,5.14,.14,-.14,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5380988,2000_Pres-G_MN,2000,MN,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,3796,Democrat,46,Republican,43,8,3,11/7/2000,47.91,45.5,2.41,.59,.59,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5380989,2000_Pres-G_MO,2000,MO,Pres-G,Pres-G,American Research Group,9,11/3/2000,600,Democrat,46,Republican,45,4,1,11/7/2000,47.08,50.42,-3.34,4.34,4.34,0,,
5380990,2000_Pres-G_MO,2000,MO,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,5833,Democrat,46,Republican,49,2,-3,11/7/2000,47.08,50.42,-3.34,.34,.34,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5380991,2000_Pres-G_MS,2000,MS,Pres-G,Pres-G,Mason-Dixon Polling & Research Inc.,197,11/3/2000,625,Democrat,41,Republican,52,,-11,11/7/2000,40.7,57.62,-16.92,5.92,5.92,1,,
5380992,2000_Pres-G_NC,2000,NC,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,6704,Democrat,46,Republican,51,1,-5,11/7/2000,43.2,56.03,-12.83,7.83,7.83,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5380993,2000_Pres-G_NE,2000,NE,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,1481,Democrat,38,Republican,57,4,-19,11/7/2000,33.25,62.25,-29,10,10,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5380994,2000_Pres-G_NH,2000,NH,Pres-G,Pres-G,American Research Group,9,11/3/2000,600,Democrat,38,Republican,48,9,-10,11/7/2000,46.8,48.07,-1.27,8.73,-8.73,1,,
5380995,2000_Pres-G_NH,2000,NH,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,1400,Democrat,47,Republican,45,7,2,11/7/2000,46.8,48.07,-1.27,3.27,3.27,0,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5380996,2000_Pres-G_NH,2000,NH,Pres-G,Pres-G,University of New Hampshire,357,11/3/2000,801,Democrat,39,Republican,45,5,-6,11/7/2000,46.8,48.07,-1.27,4.73,-4.73,1,,
5380997,2000_Pres-G_NJ,2000,NJ,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,7217,Democrat,54,Republican,40,5,14,11/7/2000,56.13,40.29,15.84,1.84,-1.84,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5380998,2000_Pres-G_NJ,2000,NJ,Pres-G,Pres-G,Monmouth University,215,11/3/2000,843,Democrat,47,Republican,34,,13,11/7/2000,56.13,40.29,15.84,2.84,-2.84,1,,
5380999,2000_Pres-G_NJ,2000,NJ,Pres-G,Pres-G,Quinnipiac University,267,11/3/2000,770,Democrat,49,Republican,41,4,8,11/7/2000,56.13,40.29,15.84,7.84,-7.84,1,,
5381000,2000_Pres-G_NM,2000,NM,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,1657,Democrat,49,Republican,44,6,5,11/7/2000,47.91,47.85,.06,4.94,4.94,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381001,2000_Pres-G_NV,2000,NV,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,1835,Democrat,45,Republican,48,4,-3,11/7/2000,45.98,49.52,-3.54,.54,.54,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381002,2000_Pres-G_NY,2000,NY,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,13590,Democrat,53,Republican,38,6,15,11/7/2000,60.21,35.23,24.98,9.98,-9.98,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381003,2000_Pres-G_NY,2000,NY,Pres-G,Pres-G,Quinnipiac University,267,11/3/2000,979,Democrat,55,Republican,34,6,21,11/7/2000,60.21,35.23,24.98,3.98,-3.98,1,,
5381004,2000_Pres-G_OH,2000,OH,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,10975,Democrat,46,Republican,49,4,-3,11/7/2000,46.46,49.97,-3.51,.51,.51,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381005,2000_Pres-G_OH,2000,OH,Pres-G,Pres-G,University of Cincinnati (Ohio Poll),346,11/3/2000,1212,Democrat,43.2,Republican,52.6,3.1,-9.4,11/7/2000,46.46,49.97,-3.51,5.89,-5.89,1,,
5381006,2000_Pres-G_OK,2000,OK,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,3206,Democrat,37,Republican,59,1,-22,11/7/2000,38.43,60.31,-21.88,.12,-.12,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381007,2000_Pres-G_OK,2000,OK,Pres-G,Pres-G,Mason-Dixon Polling & Research Inc.,197,11/3/2000,625,Democrat,39,Republican,54,,-15,11/7/2000,38.43,60.31,-21.88,6.88,6.88,1,,
5381008,2000_Pres-G_OR,2000,OR,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,3376,Democrat,49,Republican,42,7,7,11/7/2000,46.96,46.52,.44,6.56,6.56,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381009,2000_Pres-G_PA,2000,PA,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,11301,Democrat,50,Republican,45,4,5,11/7/2000,50.6,46.43,4.17,.8300000000000001,.8300000000000001,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381010,2000_Pres-G_TN,2000,TN,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,5187,Democrat,47,Republican,49,2,-2,11/7/2000,47.28,51.15,-3.87,1.87,1.87,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381011,2000_Pres-G_TN,2000,TN,Pres-G,Pres-G,Mason-Dixon Polling & Research Inc.,197,11/3/2000,625,Democrat,45,Republican,49,,-4,11/7/2000,47.28,51.15,-3.87,.13,-.13,1,,
5381012,2000_Pres-G_TX,2000,TX,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,17936,Democrat,39,Republican,57,3,-18,11/7/2000,37.98,59.3,-21.32,3.32,3.32,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381013,2000_Pres-G_TX,2000,TX,Pres-G,Pres-G,Mason-Dixon Polling & Research Inc.,197,11/3/2000,625,Democrat,30,Republican,64,,-34,11/7/2000,37.98,59.3,-21.32,12.68,-12.68,1,,
5381014,2000_Pres-G_TX,2000,TX,Pres-G,Pres-G,Scripps Howard,303,11/3/2000,800,Democrat,27,Republican,57,,-30,11/7/2000,37.98,59.3,-21.32,8.68,-8.68,1,,
5381015,2000_Pres-G_US,2000,US,Pres-G,Pres-G,CBS News/New York Times,36,11/3/2000,1158,Democrat,42,Republican,47,5,-5,11/7/2000,48.38,47.87,.51,5.51,-5.51,0,,
5381016,2000_Pres-G_US,2000,US,Pres-G,Pres-G,Gallup,112,11/3/2000,2733,Democrat,43,Republican,48,4,-5,11/7/2000,48.38,47.87,.51,5.51,-5.51,0,,
5381017,2000_Pres-G_US,2000,US,Pres-G,Pres-G,SSRS,297,11/3/2000,1103,Democrat,44,Republican,46,7,-2,11/7/2000,48.38,47.87,.51,2.51,-2.51,0,formerly listed as International Communications Research Inc.,
5381018,2000_Pres-G_UT,2000,UT,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,1641,Democrat,25,Republican,65,6,-40,11/7/2000,26.34,66.83,-40.49,.49,.49,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381019,2000_Pres-G_UT,2000,UT,Pres-G,Pres-G,Valley Research,368,11/3/2000,1300,Democrat,24,Republican,60,4,-36,11/7/2000,26.34,66.83,-40.49,4.49,4.49,1,,
5381020,2000_Pres-G_VA,2000,VA,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,7488,Democrat,45,Republican,51,3,-6,11/7/2000,44.44,52.47,-8.029999999999999,2.03,2.03,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381021,2000_Pres-G_WA,2000,WA,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,6549,Democrat,46,Republican,47,5,-1,11/7/2000,50.13,44.56,5.57,6.57,-6.57,0,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381022,2000_Pres-G_WI,2000,WI,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,5168,Democrat,47,Republican,47,5,0,11/7/2000,47.83,47.61,.22,.22,-.22,.5,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381023,2000_Pres-G_WV,2000,WV,Pres-G,Pres-G,Harris Insights & Analytics,133,11/3/2000,1689,Democrat,46,Republican,50,3,-4,11/7/2000,45.59,51.92,-6.33,2.33,2.33,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381024,2000_Sen-G_CA,2000,CA,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,24965,Democrat,52,Republican,40,3,12,11/7/2000,55.84,36.59,19.25,7.25,-7.25,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381025,2000_Sen-G_CT,2000,CT,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,2504,Democrat,61,Republican,34,3,27,11/7/2000,63.21,34.17,29.04,2.04,-2.04,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381026,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,16996,Democrat,50,Republican,46,1,4,11/7/2000,51.04,46.19,4.850000000000001,.85,-.85,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381027,2000_Sen-G_GA,2000,GA,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,6862,Democrat,57,Republican,40,1,17,11/7/2000,58.2,37.91,20.29,3.29,-3.29,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381028,2000_Sen-G_HI,2000,HI,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,585,Democrat,62,Republican,33,2,29,11/7/2000,72.68000000000001,24.51,48.17,19.17,-19.17,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381029,2000_Sen-G_IN,2000,IN,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,5592,Democrat,25,Republican,71,3,-46,11/7/2000,31.85,66.56,-34.71,11.29,-11.29,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381030,2000_Sen-G_MA,2000,MA,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,5109,Democrat,67,Republican,14,15,53,11/7/2000,72.93000000000001,12.9,60.03,7.03,-7.03,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381031,2000_Sen-G_MD,2000,MD,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,5198,Democrat,62,Republican,37,,25,11/7/2000,63.18,36.73,26.45,1.45,-1.45,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381032,2000_Sen-G_ME,2000,ME,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,1473,Democrat,28,Republican,70,,-42,11/7/2000,31.06,68.94,-37.88,4.12,-4.12,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381033,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,6748,Democrat,48,Republican,48,2,0,11/7/2000,49.47,47.86,1.61,1.61,-1.61,.5,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381034,2000_Sen-G_MN,2000,MN,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,3793,Democrat,50,Republican,40,1,10,11/7/2000,48.83,43.29,5.54,4.46,4.46,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381035,2000_Sen-G_MO,2000,MO,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,5833,Democrat,49,Republican,49,1,0,11/7/2000,50.47,48.39,2.08,2.08,-2.08,.5,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381036,2000_Sen-G_NE,2000,NE,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,1477,Democrat,53,Republican,46,,7,11/7/2000,51,48.82,2.18,4.82,4.82,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381037,2000_Sen-G_NJ,2000,NJ,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,7193,Democrat,49,Republican,45,2,4,11/7/2000,50.11,47.1,3.01,.99,.99,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381038,2000_Sen-G_NJ,2000,NJ,Sen-G,Sen-G,Monmouth University,215,11/3/2000,843,Democrat,41,Republican,36,,5,11/7/2000,50.11,47.1,3.01,1.99,1.99,1,,
5381039,2000_Sen-G_NJ,2000,NJ,Sen-G,Sen-G,Quinnipiac University,267,11/3/2000,770,Democrat,43,Republican,45,,-2,11/7/2000,50.11,47.1,3.01,5.01,-5.01,0,,
5381040,2000_Sen-G_NM,2000,NM,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,1656,Democrat,61,Republican,35,4,26,11/7/2000,61.7,38.25,23.45,2.55,2.55,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381041,2000_Sen-G_NV,2000,NV,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,1833,Democrat,43,Republican,52,2,-9,11/7/2000,39.69,55.09,-15.4,6.4,6.4,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381042,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,13590,Democrat,51,Republican,46,2,5,11/7/2000,55.27,43.01,12.26,7.26,-7.26,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381043,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Quinnipiac University,267,11/3/2000,979,Democrat,51,Republican,39,,12,11/7/2000,55.27,43.01,12.26,.26,-.26,1,,
5381044,2000_Sen-G_OH,2000,OH,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,10956,Democrat,36,Republican,59,3,-23,11/7/2000,35.87,59.9,-24.03,1.03,1.03,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381045,2000_Sen-G_OH,2000,OH,Sen-G,Sen-G,University of Cincinnati (Ohio Poll),346,11/3/2000,1212,Democrat,34.1,Republican,63,1.9,-28.9,11/7/2000,35.87,59.9,-24.03,4.87,-4.87,1,,
5381046,2000_Sen-G_PA,2000,PA,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,10977,Democrat,41,Republican,55,2,-14,11/7/2000,45.51,52.42,-6.91,7.09,-7.09,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381047,2000_Sen-G_TN,2000,TN,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,5165,Democrat,35,Republican,62,2,-27,11/7/2000,32.21,65.09999999999999,-32.89,5.89,5.89,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381048,2000_Sen-G_TN,2000,TN,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,11/3/2000,625,Democrat,30,Republican,62,,-32,11/7/2000,32.21,65.09999999999999,-32.89,.89,.89,1,,
5381049,2000_Sen-G_TX,2000,TX,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,17907,Democrat,31,Republican,63,2,-32,11/7/2000,32.35,65.04000000000001,-32.69,.6900000000000001,.6900000000000001,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381050,2000_Sen-G_UT,2000,UT,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,1638,Democrat,32,Republican,64,3,-32,11/7/2000,31.51,65.58,-34.07,2.07,2.07,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381051,2000_Sen-G_VA,2000,VA,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,7462,Democrat,47,Republican,52,1,-5,11/7/2000,47.68,52.26,-4.58,.42,-.42,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381052,2000_Sen-G_WA,2000,WA,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,6542,Democrat,47,Republican,49,4,-2,11/7/2000,48.73,48.64,.09,2.09,-2.09,0,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381053,2000_Sen-G_WI,2000,WI,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,5163,Democrat,59,Republican,38,2,21,11/7/2000,61.54,37.04,24.5,3.5,-3.5,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381054,2000_Sen-G_WV,2000,WV,Sen-G,Sen-G,Harris Insights & Analytics,133,11/3/2000,1683,Democrat,76,Republican,18,5,58,11/7/2000,77.75,20.16,57.59,.41,.41,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",
5381055,2000_Gov-G_NC,2000,NC,Gov-G,Gov-G,SurveyUSA,325,11/4/2000,500,Democrat,47,Republican,46,,1,11/7/2000,52,46.3,5.7,4.7,-4.7,1,,
5381056,2000_House-G_US,2000,US,House-G,House-G,CBS News/New York Times,36,11/4/2000,1273,Democrat,41,Republican,38,,3,11/7/2000,46.99,47.33,-.34,3.34,3.34,0,,
5381057,2000_House-G_US,2000,US,House-G,House-G,Pew Research Center,253,11/4/2000,1829,Democrat,48,Republican,42,,6,11/7/2000,46.99,47.33,-.34,6.34,6.34,0,,
5381058,2000_Pres-G_FL,2000,FL,Pres-G,Pres-G,SurveyUSA,325,11/4/2000,500,Democrat,50,Republican,46,,4,11/7/2000,48.84,48.85,-.01,4.01,4.01,0,,
5381059,2000_Pres-G_MI,2000,MI,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,11/4/2000,787,Democrat,44,Republican,45,,-1,11/7/2000,51.28,46.14,5.14,6.140000000000001,-6.140000000000001,0,,
5381060,2000_Pres-G_MI,2000,MI,Pres-G,Pres-G,SurveyUSA,325,11/4/2000,600,Democrat,46,Republican,48,4,-2,11/7/2000,51.28,46.14,5.14,7.140000000000001,-7.140000000000001,0,,
5381061,2000_Pres-G_NC,2000,NC,Pres-G,Pres-G,SurveyUSA,325,11/4/2000,500,Democrat,39,Republican,56,,-17,11/7/2000,43.2,56.03,-12.83,4.17,-4.17,1,,
5381062,2000_Pres-G_NY,2000,NY,Pres-G,Pres-G,Marist College,183,11/4/2000,580,Democrat,55,Republican,37,4,18,11/7/2000,60.21,35.23,24.98,6.98,-6.98,1,conflicting reports on sample size,
5381063,2000_Pres-G_NY,2000,NY,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,11/4/2000,680,Democrat,50,Republican,36,,14,11/7/2000,60.21,35.23,24.98,10.98,-10.98,1,,
5381064,2000_Pres-G_US,2000,US,Pres-G,Pres-G,ABC News/Washington Post,3,11/4/2000,1801,Democrat,45,Republican,48,3,-3,11/7/2000,48.38,47.87,.51,3.51,-3.51,0,,
5381065,2000_Pres-G_US,2000,US,Pres-G,Pres-G,Harris Insights & Analytics,133,11/4/2000,1348,Democrat,47,Republican,47,5,0,11/7/2000,48.38,47.87,.51,.51,-.51,.5,"previously listed as Harris Interactive, telephone; previously listed as Harris Interactive",
5381067,2000_Pres-G_US,2000,US,Pres-G,Pres-G,NBC News/Wall Street Journal,221,11/4/2000,1026,Democrat,44,Republican,47,3,-3,11/7/2000,48.38,47.87,.51,3.51,-3.51,0,,
5381068,2000_Pres-G_US,2000,US,Pres-G,Pres-G,Pew Research Center,253,11/4/2000,1301,Democrat,43,Republican,45,4,-2,11/7/2000,48.38,47.87,.51,2.51,-2.51,0,,
5381066,2000_Pres-G_US,2000,US,Pres-G,Pres-G,Polling Company/Global Strategy Group (Hotline Bullseye),255,11/4/2000,1235,Democrat,42,Republican,45,4,-3,11/7/2000,48.38,47.87,.51,3.51,-3.51,0,,
5381069,2000_Pres-G_VA,2000,VA,Pres-G,Pres-G,SurveyUSA,325,11/4/2000,500,Democrat,42,Republican,53,,-11,11/7/2000,44.44,52.47,-8.029999999999999,2.97,-2.97,1,,
5381070,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,SurveyUSA,325,11/4/2000,500,Democrat,49,Republican,42,,7,11/7/2000,51.04,46.19,4.850000000000001,2.15,2.15,1,,
5381071,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,11/4/2000,787,Democrat,42,Republican,48,,-6,11/7/2000,49.47,47.86,1.61,7.61,-7.61,0,,
5381072,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,SurveyUSA,325,11/4/2000,600,Democrat,44,Republican,50,,-6,11/7/2000,49.47,47.86,1.61,7.61,-7.61,0,,
5381073,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Marist College,183,11/4/2000,580,Democrat,50,Republican,46,,4,11/7/2000,55.27,43.01,12.26,8.26,-8.26,1,conflicting reports on sample size,
5381074,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,11/4/2000,680,Democrat,48,Republican,40,,8,11/7/2000,55.27,43.01,12.26,4.26,-4.26,1,,
5381075,2000_Sen-G_VA,2000,VA,Sen-G,Sen-G,SurveyUSA,325,11/4/2000,500,Democrat,44,Republican,54,,-10,11/7/2000,47.68,52.26,-4.58,5.42,-5.42,1,,
5381076,2000_Gov-G_MO,2000,MO,Gov-G,Gov-G,Zogby Interactive/JZ Analytics,395,11/5/2000,600,Democrat,43,Republican,42,6,1,11/7/2000,49.1,48.2,.9,.1,.1,1,"previously listed as Zogby Analytics, telephone",
5381077,2000_House-G_US,2000,US,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,11/5/2000,3750,Democrat,41.4,Republican,43.9,,-2.5,11/7/2000,46.99,47.33,-.34,2.16,-2.16,1,,
5381078,2000_Pres-G_CA,2000,CA,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,11/5/2000,600,Democrat,45,Republican,44,8,1,11/7/2000,53.45,41.65,11.8,10.8,-10.8,1,"previously listed as Zogby Analytics, telephone",
5381079,2000_Pres-G_FL,2000,FL,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,11/5/2000,600,Democrat,48,Republican,46,5,2,11/7/2000,48.84,48.85,-.01,2.01,2.01,0,"previously listed as Zogby Analytics, telephone",
5381080,2000_Pres-G_IL,2000,IL,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,11/5/2000,600,Democrat,50,Republican,42,8,8,11/7/2000,54.6,42.58,12.02,4.02,-4.02,1,"previously listed as Zogby Analytics, telephone",
5381081,2000_Pres-G_MI,2000,MI,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,11/5/2000,600,Democrat,51,Republican,44,5,7,11/7/2000,51.28,46.14,5.14,1.86,1.86,1,"previously listed as Zogby Analytics, telephone",
5381082,2000_Pres-G_MO,2000,MO,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,11/5/2000,600,Democrat,46,Republican,46,6,0,11/7/2000,47.08,50.42,-3.34,3.34,3.34,.5,"previously listed as Zogby Analytics, telephone",
5381083,2000_Pres-G_NJ,2000,NJ,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,11/5/2000,637,Democrat,46,Republican,40,,6,11/7/2000,56.13,40.29,15.84,9.84,-9.84,1,,
5381084,2000_Pres-G_NY,2000,NY,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,11/5/2000,700,Democrat,54,Republican,37,7,17,11/7/2000,60.21,35.23,24.98,7.98,-7.98,1,"previously listed as Zogby Analytics, telephone",
5381085,2000_Pres-G_OH,2000,OH,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,11/5/2000,600,Democrat,43,Republican,50,5,-7,11/7/2000,46.46,49.97,-3.51,3.49,-3.49,1,"previously listed as Zogby Analytics, telephone",
5381086,2000_Pres-G_PA,2000,PA,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,11/5/2000,1091,Democrat,43,Republican,47,,-4,11/7/2000,50.6,46.43,4.17,8.17,-8.17,0,,
5381087,2000_Pres-G_PA,2000,PA,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,11/5/2000,600,Democrat,50,Republican,42,6,8,11/7/2000,50.6,46.43,4.17,3.83,3.83,1,"previously listed as Zogby Analytics, telephone",
5381088,2000_Pres-G_TN,2000,TN,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,11/5/2000,500,Democrat,46,Republican,51,3,-5,11/7/2000,47.28,51.15,-3.87,1.13,-1.13,1,"previously listed as Zogby Analytics, telephone",
5381089,2000_Pres-G_US,2000,US,Pres-G,Pres-G,CBS News/New York Times,36,11/5/2000,1091,Democrat,45,Republican,44,4,1,11/7/2000,48.38,47.87,.51,.49,.49,1,,
5381090,2000_Pres-G_US,2000,US,Pres-G,Pres-G,IBD/TIPP,144,11/5/2000,1292,Democrat,46,Republican,47.9,3,-1.9,11/7/2000,48.38,47.87,.51,2.41,-2.41,0,,
5381091,2000_Pres-G_US,2000,US,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,11/5/2000,3750,Democrat,40,Republican,49,,-9,11/7/2000,48.38,47.87,.51,9.51,-9.51,0,,
