question_id,poll_id,state,politician_id,politician,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,subpopulation,methodology,start_date,end_date,sponsor_candidate,tracking,created_at,notes,url,source,yes,no,strongly_approve,somewhat_approve,somewhat_disapprove,strongly_disapprove
141333,36179,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,5/16/13,5/19/13,"",,5/4/21 13:59,data provided by Gary Langer,http://www.washingtonpost.com/politics/polling/may-2013-postabc-poll/2013/05/23/16a98012-c1cb-11e2-9aa6-fc21ae807a8a_page.html,538,48.23,46.95,27.21650792,21.01257382,12.58452982,34.36602044
58457,41452,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1003,a,a,,Live Phone,4/11/13,4/14/13,"",,4/15/16 18:21,data provided by Gary Langer,http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-april-11-14-2013/105/,538 | Huffpost | RoperApprovalSpreadsheet,50.37,44.92,27.32550044,23.03985198,9.922320707,34.99476472
141328,41452,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,4/11/13,4/14/13,"",,5/4/21 13:54,data provided by Gary Langer,http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-april-11-14-2013/105/,538,82.8,13.17,55.63951666,27.16114743,5.207859592,7.958463129
141329,41452,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,4/11/13,4/14/13,"",,5/4/21 13:54,data provided by Gary Langer,http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-april-11-14-2013/105/,538,10.76,85.97,3.053649218,7.70576538,13.87414855,72.09344509
141330,41452,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,4/11/13,4/14/13,"",,5/4/21 13:54,data provided by Gary Langer,http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-april-11-14-2013/105/,538,48.55,46.04,19.60971766,28.94182571,11.3172239,34.72125246
59181,41918,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1001,a,a,,Live Phone,3/7/13,3/10/13,"",,4/15/16 18:39,data provided by Gary Langer,http://apps.washingtonpost.com/g/page/politics/post-abc-poll-march-7-10-2013/70/,538 | Huffpost,49.99,46.45,28.89467986,21.10021816,10.54246819,35.90814279
141325,41918,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,3/7/13,3/10/13,"",,5/4/21 13:53,data provided by Gary Langer,http://apps.washingtonpost.com/g/page/politics/post-abc-poll-march-7-10-2013/70/,538,87.82,9.4,59.53323944,28.28924706,4.691892602,4.70575382
141326,41918,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,3/7/13,3/10/13,"",,5/4/21 13:54,data provided by Gary Langer,http://apps.washingtonpost.com/g/page/politics/post-abc-poll-march-7-10-2013/70/,538,11.94,86.57,3.053642467,8.882169657,14.54100157,72.0303076
141327,41918,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,3/7/13,3/10/13,"",,5/4/21 13:54,data provided by Gary Langer,http://apps.washingtonpost.com/g/page/politics/post-abc-poll-march-7-10-2013/70/,538,44.42,49.62,20.2354022,24.18810318,12.99796111,36.62116121
59196,41492,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1001,a,a,,Live Phone,1/10/13,1/13/13,"",,4/15/16 18:47,data provided by Gary Langer,http://www.washingtonpost.com/page/2010-2019/WashingtonPost/2013/01/16/National-Politics/Polling/release_194.xml,538 | Huffpost | RoperApprovalSpreadsheet,55.14,40.54,32.16756813,22.97653029,8.014809034,32.52201712
141322,41492,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,1/10/13,1/13/13,"",,5/4/21 13:53,data provided by Gary Langer,http://www.washingtonpost.com/page/2010-2019/WashingtonPost/2013/01/16/National-Politics/Polling/release_194.xml,538,90.28,7.21,61.77111711,28.5064773,2.005930704,5.203503032
141323,41492,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,1/10/13,1/13/13,"",,5/4/21 13:53,data provided by Gary Langer,http://www.washingtonpost.com/page/2010-2019/WashingtonPost/2013/01/16/National-Politics/Polling/release_194.xml,538,16.67,80.23,5.086952041,11.5879798,14.12920431,66.10077989
141324,41492,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,1/10/13,1/13/13,"",,5/4/21 13:53,data provided by Gary Langer,http://www.washingtonpost.com/page/2010-2019/WashingtonPost/2013/01/16/National-Politics/Polling/release_194.xml,538,54.08,41.25,27.2763554,26.79893016,10.13148187,31.12116056
141318,43275,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1002,a,a,,,12/13/12,12/16/12,"",,5/4/21 13:52,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538,53.72,41.75,32.75599795,20.96431738,9.423353775,32.32612181
141319,43275,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,12/13/12,12/16/12,"",,5/4/21 13:52,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538,90.06,7.97,63.02180045,27.03445017,4.739046351,3.226865634
141320,43275,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,12/13/12,12/16/12,"",,5/4/21 13:52,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538,15.42,81.82,6.606262485,8.812094823,11.60831439,70.20757856
141321,43275,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,12/13/12,12/16/12,"",,5/4/21 13:52,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538,49.17,44.82,24.68769178,24.48416418,13.37328863,31.4468429
141314,30002,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1252,a,a,,,10/10/12,10/13/12,"",,5/4/21 13:51,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20121013.html,538,50.41,43.94,29.66803139,20.74144078,10.33771474,33.5975444
141315,30002,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,10/10/12,10/13/12,"",,5/4/21 13:51,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20121013.html,538,85.18,12.12,59.20368879,25.97567373,3.752470745,8.365269088
141316,30002,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,10/10/12,10/13/12,"",,5/4/21 13:51,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20121013.html,538,9.53,89.71,5.021527226,4.509314237,14.96214155,74.74910804
141317,30002,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,10/10/12,10/13/12,"",,5/4/21 13:51,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20121013.html,538,46.53,48.26,22.20347365,24.32299511,14.21881472,34.04471306
141310,29671,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1011,a,a,,,9/26/12,9/29/12,"",,5/4/21 13:51,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20120929.html,538,50.02,46.35,25.87277142,24.14288767,12.00978807,34.34026492
141311,29671,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,9/26/12,9/29/12,"",,5/4/21 13:51,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20120929.html,538,83.16,15.18,47.20926099,35.94637598,8.885771081,6.293217659
141312,29671,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,9/26/12,9/29/12,"",,5/4/21 13:51,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20120929.html,538,12.73,85.76,3.075718661,9.654216853,18.31595146,67.44269194
141313,29671,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,9/26/12,9/29/12,"",,5/4/21 13:51,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20120929.html,538,48.89,46.85,23.29163427,25.59666251,11.48871746,35.35909258
141306,19049,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1002,a,a,,,9/7/12,9/9/12,"",,5/4/21 13:50,data provided by Gary Langer,http://www.washingtonpost.com/politics/conventions-stiffen-partisans-leave-fundamentals-unchanged/2012/09/10/0176f0d0-fbab-11e1-8adc-499661afe377_graphic.html,538,49.11,45.3,29.3465054,19.75941655,10.7087421,34.5920735
141307,19049,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,9/7/12,9/9/12,"",,5/4/21 13:50,data provided by Gary Langer,http://www.washingtonpost.com/politics/conventions-stiffen-partisans-leave-fundamentals-unchanged/2012/09/10/0176f0d0-fbab-11e1-8adc-499661afe377_graphic.html,538,85.97,10.68,61.83500814,24.13208333,6.266349392,4.414589678
141308,19049,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,9/7/12,9/9/12,"",,5/4/21 13:50,data provided by Gary Langer,http://www.washingtonpost.com/politics/conventions-stiffen-partisans-leave-fundamentals-unchanged/2012/09/10/0176f0d0-fbab-11e1-8adc-499661afe377_graphic.html,538,10.98,85.12,2.928873529,8.05313375,12.97951231,72.1437056
141309,19049,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,9/7/12,9/9/12,"",,5/4/21 13:50,data provided by Gary Langer,http://www.washingtonpost.com/politics/conventions-stiffen-partisans-leave-fundamentals-unchanged/2012/09/10/0176f0d0-fbab-11e1-8adc-499661afe377_graphic.html,538,44.59,49.85,18.58556717,26.0013158,12.86215163,36.98862328
63830,18869,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1002,a,a,,,8/22/12,8/25/12,"",,4/26/16 21:42,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | RoperApprovalSpreadsheet,49.55,46.02,26.76601799,22.7885035,12.6073227,33.41361877
141303,18869,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,8/22/12,8/25/12,"",,5/4/21 13:50,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20120825.html,538,84.73,13.29,54.39537102,30.33701356,6.908919328,6.382044542
141304,18869,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,8/22/12,8/25/12,"",,5/4/21 13:50,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20120825.html,538,12.43,85.15,6.128568791,6.297053997,15.97230819,69.18075938
141305,18869,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,8/22/12,8/25/12,"",,5/4/21 13:50,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20120825.html,538,44.56,49.37,16.83007018,27.73148772,15.32611484,34.03952062
63811,18566,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1003,a,a,,,7/5/12,7/8/12,"",,4/26/16 21:42,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | RCP | RoperApprovalSpreadsheet,47.22,49.22,23.62022056,23.59799472,15.2304785,33.9880321
141300,18566,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,7/5/12,7/8/12,"",,5/4/21 13:50,data provided by Gary Langer,http://www.langerresearch.com/uploads/1138a1The2012Election.pdf,538,83.43,13.8,54.15538124,29.2718465,6.528783432,7.268672098
141301,18566,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,7/5/12,7/8/12,"",,5/4/21 13:50,data provided by Gary Langer,http://www.langerresearch.com/uploads/1138a1The2012Election.pdf,538,11.53,86.61,2.163029453,9.36396553,19.09725201,67.51243487
141302,18566,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,7/5/12,7/8/12,"",,5/4/21 13:50,data provided by Gary Langer,http://www.langerresearch.com/uploads/1138a1The2012Election.pdf,538,41.81,54.55,12.68907094,29.11646607,20.21191381,34.34018406
37066,16360,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1004,a,a,,,5/17/12,5/20/12,"",,11/5/12 00:25,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | RCP | RoperApprovalSpreadsheet,47.22,49.28,26.37105928,20.84801224,13.22386927,36.0582563
141297,16360,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,5/17/12,5/20/12,"",,5/4/21 13:49,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20120520.html,538,79.47,18.26,49.01474162,30.45148733,7.614855791,10.6429611
141298,16360,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,5/17/12,5/20/12,"",,5/4/21 13:49,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20120520.html,538,11.05,87.89,3.257174579,7.789086161,12.80489661,75.08460825
141299,16360,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,5/17/12,5/20/12,"",,5/4/21 13:49,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_20120520.html,538,44.43,50.26,24.02743787,20.39943693,19.47942818,30.78287022
19307,14619,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1103,a,a,,,4/5/12,4/8/12,"",,4/10/12 10:38,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | RCP | RoperApprovalSpreadsheet,49.79,44.71,29.60006793,20.19092534,9.555710546,35.1509445
141294,14619,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,4/5/12,4/8/12,"",,5/4/21 13:49,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_04082012.html,538,85.13,11.75,58.59056159,26.53536018,4.018790571,7.73194065
141295,14619,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,4/5/12,4/8/12,"",,5/4/21 13:49,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_04082012.html,538,11.23,85.24,4.964308572,6.265632637,12.94251013,72.29533115
141296,14619,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,4/5/12,4/8/12,"",,5/4/21 13:49,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_04082012.html,538,43.59,48.63,19.69110749,23.89963835,12.95821476,35.67432443
18962,14441,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1003,a,a,,,3/7/12,3/10/12,"",,3/12/12 07:11,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | RCP | RoperApprovalSpreadsheet,45.68,50.23,27.65427841,18.02866091,11.41574965,38.81243987
141291,14441,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,3/7/12,3/10/12,"",,5/4/21 13:49,data provided by Gary Langer,http://www.langerresearch.com/uploads/1135a22012Politics.pdf,538,85.96,11.75,61.3552871,24.60688625,5.395775185,6.356430517
141292,14441,,16,Barack Obama,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,3/7/12,3/10/12,"",,5/4/21 13:49,data provided by Gary Langer,http://www.langerresearch.com/uploads/1135a22012Politics.pdf,538,13.99,84.21,3.754930838,10.23352285,14.17535566,70.03649066
