candidate,pct_estimate,lo,hi,date,election,cycle
Republicans,40.38145,35.04555,45.71735,2019-05-27,2020-11-03,2020
Democrats,45.38387,40.22686,50.54089,2019-05-28,2020-11-03,2020
Republicans,40.40746,35.06682,45.74811,2019-05-28,2020-11-03,2020
Democrats,46.11303,41.1023,51.12376,2019-05-29,2020-11-03,2020
Republicans,40.02679,34.83739,45.21618,2019-05-29,2020-11-03,2020
Democrats,46.11727,41.09848,51.13606,2019-05-30,2020-11-03,2020
Republicans,40.04374,34.84922,45.23826,2019-05-30,2020-11-03,2020
Democrats,46.10069,41.06905,51.13232,2019-05-31,2020-11-03,2020
Republicans,40.04514,34.84195,45.24833,2019-05-31,2020-11-03,2020
Democrats,46.10603,41.06956,51.1425,2019-06-01,2020-11-03,2020
Republicans,40.0698,34.86355,45.27604,2019-06-01,2020-11-03,2020
Democrats,46.10822,41.07217,51.14426,2019-06-02,2020-11-03,2020
Republicans,40.06861,34.86283,45.27438,2019-06-02,2020-11-03,2020
Democrats,46.13376,41.17852,51.08899,2019-06-03,2020-11-03,2020
Republicans,40.09133,34.95451,45.22815,2019-06-03,2020-11-03,2020
Democrats,46.13968,41.15865,51.1207,2019-06-04,2020-11-03,2020
Republicans,40.08778,34.92216,45.25341,2019-06-04,2020-11-03,2020
Democrats,45.8773,41.03019,50.7244,2019-06-05,2020-11-03,2020
Republicans,40.16652,35.09558,45.23747,2019-06-05,2020-11-03,2020
Democrats,45.89607,41.04556,50.74657,2019-06-06,2020-11-03,2020
Republicans,40.14805,35.06564,45.23045,2019-06-06,2020-11-03,2020
Democrats,45.90189,41.04557,50.75822,2019-06-07,2020-11-03,2020
Republicans,40.14252,35.05168,45.23337,2019-06-07,2020-11-03,2020
Democrats,45.88683,41.02287,50.7508,2019-06-08,2020-11-03,2020
Republicans,40.16334,35.07027,45.25641,2019-06-08,2020-11-03,2020
Democrats,45.88709,41.02479,50.74939,2019-06-09,2020-11-03,2020
Republicans,40.16163,35.06982,45.25344,2019-06-09,2020-11-03,2020
Democrats,45.89508,41.03601,50.75416,2019-06-10,2020-11-03,2020
Republicans,40.16044,35.06956,45.25133,2019-06-10,2020-11-03,2020
Democrats,45.88809,41.00251,50.77367,2019-06-11,2020-11-03,2020
Republicans,40.14495,35.02489,45.26501,2019-06-11,2020-11-03,2020
Democrats,46.0873,41.29693,50.87768,2019-06-12,2020-11-03,2020
Republicans,39.9311,34.84093,45.02127,2019-06-12,2020-11-03,2020
Democrats,46.10604,41.31298,50.8991,2019-06-13,2020-11-03,2020
Republicans,39.92536,34.82741,45.0233,2019-06-13,2020-11-03,2020
Democrats,46.09528,41.29308,50.89749,2019-06-14,2020-11-03,2020
Republicans,39.93633,34.83451,45.03815,2019-06-14,2020-11-03,2020
Democrats,46.11231,41.30991,50.91471,2019-06-15,2020-11-03,2020
Republicans,39.95706,34.85372,45.06039,2019-06-15,2020-11-03,2020
Democrats,46.11482,41.31464,50.91499,2019-06-16,2020-11-03,2020
Republicans,39.95296,34.85115,45.05476,2019-06-16,2020-11-03,2020
Democrats,46.11752,41.31947,50.91557,2019-06-17,2020-11-03,2020
Republicans,39.94883,34.84854,45.04912,2019-06-17,2020-11-03,2020
Democrats,46.08476,41.25363,50.91589,2019-06-18,2020-11-03,2020
Republicans,39.92918,34.79907,45.0593,2019-06-18,2020-11-03,2020
Democrats,46.01279,41.22482,50.80075,2019-06-19,2020-11-03,2020
Republicans,39.83319,34.75536,44.91101,2019-06-19,2020-11-03,2020
Democrats,46.04391,41.25643,50.83138,2019-06-20,2020-11-03,2020
Republicans,39.84422,34.76279,44.92564,2019-06-20,2020-11-03,2020
Democrats,46.04984,41.25688,50.8428,2019-06-21,2020-11-03,2020
Republicans,39.84185,34.75379,44.9299,2019-06-21,2020-11-03,2020
Democrats,46.03408,41.23334,50.83483,2019-06-22,2020-11-03,2020
Republicans,39.84573,34.75288,44.93857,2019-06-22,2020-11-03,2020
Democrats,46.03512,41.23707,50.83317,2019-06-23,2020-11-03,2020
Republicans,39.84153,34.75139,44.93167,2019-06-23,2020-11-03,2020
Democrats,46.01987,41.20045,50.83928,2019-06-24,2020-11-03,2020
Republicans,39.84026,34.73295,44.94758,2019-06-24,2020-11-03,2020
Democrats,46.00704,41.20909,50.805,2019-06-25,2020-11-03,2020
Republicans,39.92038,34.84036,45.00039,2019-06-25,2020-11-03,2020
Democrats,46.05516,41.35517,50.75515,2019-06-26,2020-11-03,2020
Republicans,40.31006,35.20211,45.41801,2019-06-26,2020-11-03,2020
Democrats,46.05645,41.35081,50.76209,2019-06-27,2020-11-03,2020
Republicans,40.3126,35.19768,45.42752,2019-06-27,2020-11-03,2020
Democrats,46.05723,41.34577,50.76869,2019-06-28,2020-11-03,2020
Republicans,40.31369,35.19211,45.43526,2019-06-28,2020-11-03,2020
Democrats,46.05848,41.34385,50.77311,2019-06-29,2020-11-03,2020
Republicans,40.31758,35.19085,45.44431,2019-06-29,2020-11-03,2020
Democrats,46.05925,41.34855,50.76995,2019-06-30,2020-11-03,2020
Republicans,40.31923,35.19435,45.4441,2019-06-30,2020-11-03,2020
Democrats,46.06042,41.33332,50.78751,2019-07-01,2020-11-03,2020
Republicans,40.30474,35.15986,45.44962,2019-07-01,2020-11-03,2020
Democrats,46.0797,41.36413,50.79528,2019-07-02,2020-11-03,2020
Republicans,40.19974,35.04247,45.35701,2019-07-02,2020-11-03,2020
Democrats,46.23845,41.53058,50.94632,2019-07-03,2020-11-03,2020
Republicans,40.11223,34.97728,45.24718,2019-07-03,2020-11-03,2020
Democrats,46.24249,41.5388,50.94617,2019-07-04,2020-11-03,2020
Republicans,40.10896,34.97562,45.24229,2019-07-04,2020-11-03,2020
Democrats,46.24624,41.54672,50.94576,2019-07-05,2020-11-03,2020
Republicans,40.10572,34.97397,45.23747,2019-07-05,2020-11-03,2020
Democrats,46.24971,41.55418,50.94524,2019-07-06,2020-11-03,2020
Republicans,40.10244,34.97265,45.23222,2019-07-06,2020-11-03,2020
Democrats,46.26543,41.54683,50.98402,2019-07-07,2020-11-03,2020
Republicans,40.1004,34.9463,45.2545,2019-07-07,2020-11-03,2020
Democrats,46.26737,41.55249,50.98225,2019-07-08,2020-11-03,2020
Republicans,40.09652,34.94408,45.24896,2019-07-08,2020-11-03,2020
Democrats,46.25336,41.5079,50.99881,2019-07-09,2020-11-03,2020
Republicans,40.09554,34.9179,45.27317,2019-07-09,2020-11-03,2020
Democrats,46.26678,41.54103,50.99253,2019-07-10,2020-11-03,2020
Republicans,39.94491,34.77559,45.11423,2019-07-10,2020-11-03,2020
Democrats,46.26704,41.53419,50.9999,2019-07-11,2020-11-03,2020
Republicans,39.93577,34.75816,45.11338,2019-07-11,2020-11-03,2020
Democrats,46.24743,41.50159,50.99327,2019-07-12,2020-11-03,2020
Republicans,39.92553,34.73925,45.1118,2019-07-12,2020-11-03,2020
Democrats,46.24681,41.49697,50.99665,2019-07-13,2020-11-03,2020
Republicans,39.92585,34.73553,45.11617,2019-07-13,2020-11-03,2020
Democrats,46.2486,41.50208,50.99512,2019-07-14,2020-11-03,2020
Republicans,39.92063,34.73291,45.10835,2019-07-14,2020-11-03,2020
Democrats,46.2505,41.5069,50.99409,2019-07-15,2020-11-03,2020
Republicans,39.91531,34.73001,45.10061,2019-07-15,2020-11-03,2020
Democrats,46.21794,41.4798,50.95608,2019-07-16,2020-11-03,2020
Republicans,39.76233,34.55303,44.97163,2019-07-16,2020-11-03,2020
Democrats,46.20903,41.48435,50.93372,2019-07-17,2020-11-03,2020
Republicans,39.81065,34.6282,44.99311,2019-07-17,2020-11-03,2020
Democrats,46.22449,41.49697,50.952,2019-07-18,2020-11-03,2020
Republicans,39.79322,34.60138,44.98505,2019-07-18,2020-11-03,2020
Democrats,46.24532,41.51524,50.97541,2019-07-19,2020-11-03,2020
Republicans,39.78997,34.59115,44.9888,2019-07-19,2020-11-03,2020
Democrats,46.24651,41.5206,50.97242,2019-07-20,2020-11-03,2020
Republicans,39.78404,34.58852,44.97956,2019-07-20,2020-11-03,2020
Democrats,46.24804,41.52608,50.96999,2019-07-21,2020-11-03,2020
Republicans,39.77873,34.58646,44.971,2019-07-21,2020-11-03,2020
Democrats,46.25478,41.52694,50.98262,2019-07-22,2020-11-03,2020
Republicans,39.77521,34.57608,44.97434,2019-07-22,2020-11-03,2020
Democrats,46.2438,41.48238,51.00522,2019-07-23,2020-11-03,2020
Republicans,39.78093,34.55296,45.0089,2019-07-23,2020-11-03,2020
Democrats,46.22941,41.48415,50.97467,2019-07-24,2020-11-03,2020
Republicans,39.84141,34.64712,45.03569,2019-07-24,2020-11-03,2020
Democrats,46.22474,41.47056,50.97892,2019-07-25,2020-11-03,2020
Republicans,39.84631,34.64628,45.04634,2019-07-25,2020-11-03,2020
Democrats,46.24271,41.48524,51.00017,2019-07-26,2020-11-03,2020
Republicans,39.85066,34.64417,45.05715,2019-07-26,2020-11-03,2020
Democrats,46.26342,41.50697,51.01987,2019-07-27,2020-11-03,2020
Republicans,39.83454,34.6214,45.04768,2019-07-27,2020-11-03,2020
Democrats,46.26608,41.51424,51.01792,2019-07-28,2020-11-03,2020
Republicans,39.83081,34.62239,45.03923,2019-07-28,2020-11-03,2020
Democrats,46.06879,41.42881,50.70877,2019-07-29,2020-11-03,2020
Republicans,40.1701,35.02016,45.32003,2019-07-29,2020-11-03,2020
Democrats,45.85197,41.1815,50.52245,2019-07-30,2020-11-03,2020
Republicans,40.26167,35.13263,45.3907,2019-07-30,2020-11-03,2020
Democrats,46.07468,41.44997,50.69939,2019-07-31,2020-11-03,2020
Republicans,40.02669,34.97598,45.0774,2019-07-31,2020-11-03,2020
Democrats,46.07744,41.44698,50.70791,2019-08-01,2020-11-03,2020
Republicans,40.02567,34.96918,45.08215,2019-08-01,2020-11-03,2020
Democrats,46.09782,41.46626,50.72937,2019-08-02,2020-11-03,2020
Republicans,40.00642,34.9386,45.07424,2019-08-02,2020-11-03,2020
Democrats,46.10425,41.46793,50.74057,2019-08-03,2020-11-03,2020
Republicans,40.00154,34.92652,45.07655,2019-08-03,2020-11-03,2020
Democrats,46.10696,41.47632,50.73761,2019-08-04,2020-11-03,2020
Republicans,39.99811,34.92793,45.06829,2019-08-04,2020-11-03,2020
Democrats,46.09354,41.44373,50.74335,2019-08-05,2020-11-03,2020
Republicans,40.00048,34.91499,45.08597,2019-08-05,2020-11-03,2020
Democrats,46.09579,41.43954,50.75203,2019-08-06,2020-11-03,2020
Republicans,40.00037,34.90859,45.09214,2019-08-06,2020-11-03,2020
Democrats,46.15625,41.50392,50.80859,2019-08-07,2020-11-03,2020
Republicans,39.91631,34.84391,44.98871,2019-08-07,2020-11-03,2020
Democrats,46.14108,41.47602,50.80613,2019-08-08,2020-11-03,2020
Republicans,39.9154,34.8368,44.994,2019-08-08,2020-11-03,2020
Democrats,46.13969,41.46645,50.81293,2019-08-09,2020-11-03,2020
Republicans,39.93319,34.85256,45.01382,2019-08-09,2020-11-03,2020
Democrats,46.1421,41.46543,50.81876,2019-08-10,2020-11-03,2020
Republicans,39.93864,34.85537,45.0219,2019-08-10,2020-11-03,2020
Democrats,46.14579,41.47312,50.81846,2019-08-11,2020-11-03,2020
Republicans,39.93604,34.85741,45.01466,2019-08-11,2020-11-03,2020
Democrats,46.18119,41.49917,50.86322,2019-08-12,2020-11-03,2020
Republicans,39.92356,34.82378,45.02335,2019-08-12,2020-11-03,2020
Democrats,46.09188,41.43837,50.7454,2019-08-13,2020-11-03,2020
Republicans,39.90766,34.84344,44.97187,2019-08-13,2020-11-03,2020
Democrats,46.14678,41.49887,50.79469,2019-08-14,2020-11-03,2020
Republicans,39.86102,34.82108,44.90096,2019-08-14,2020-11-03,2020
Democrats,46.13541,41.47713,50.7937,2019-08-15,2020-11-03,2020
Republicans,39.86505,34.8204,44.90969,2019-08-15,2020-11-03,2020
Democrats,46.1198,41.44857,50.79103,2019-08-16,2020-11-03,2020
Republicans,39.86878,34.81958,44.91798,2019-08-16,2020-11-03,2020
Democrats,46.12163,41.44661,50.79664,2019-08-17,2020-11-03,2020
Republicans,39.87407,34.82244,44.9257,2019-08-17,2020-11-03,2020
Democrats,46.12503,41.45416,50.79589,2019-08-18,2020-11-03,2020
Republicans,39.87093,34.82577,44.9161,2019-08-18,2020-11-03,2020
Democrats,46.22839,41.70044,50.75634,2019-08-19,2020-11-03,2020
Republicans,39.86655,34.98933,44.74377,2019-08-19,2020-11-03,2020
Democrats,46.24121,41.69075,50.79167,2019-08-20,2020-11-03,2020
Republicans,39.85416,34.94456,44.76376,2019-08-20,2020-11-03,2020
Democrats,46.209,41.672,50.74599,2019-08-21,2020-11-03,2020
Republicans,39.8539,34.96733,44.74046,2019-08-21,2020-11-03,2020
Democrats,46.20727,41.66261,50.75194,2019-08-22,2020-11-03,2020
Republicans,39.852,34.95989,44.7441,2019-08-22,2020-11-03,2020
Democrats,46.22149,41.67532,50.76766,2019-08-23,2020-11-03,2020
Republicans,39.85015,34.95232,44.74799,2019-08-23,2020-11-03,2020
Democrats,46.22306,41.67267,50.77345,2019-08-24,2020-11-03,2020
Republicans,39.8542,34.95363,44.75478,2019-08-24,2020-11-03,2020
Democrats,46.22643,41.68106,50.7718,2019-08-25,2020-11-03,2020
Republicans,39.8508,34.95699,44.74462,2019-08-25,2020-11-03,2020
Democrats,46.26386,41.70993,50.81778,2019-08-26,2020-11-03,2020
Republicans,39.83502,34.91727,44.75277,2019-08-26,2020-11-03,2020
Democrats,46.33921,41.83276,50.84566,2019-08-27,2020-11-03,2020
Republicans,39.8362,34.95324,44.71917,2019-08-27,2020-11-03,2020
Democrats,46.36831,41.86192,50.87469,2019-08-28,2020-11-03,2020
Republicans,39.72646,34.85221,44.6007,2019-08-28,2020-11-03,2020
Democrats,46.37306,41.86059,50.88554,2019-08-29,2020-11-03,2020
Republicans,39.72443,34.84516,44.6037,2019-08-29,2020-11-03,2020
Democrats,46.3774,41.85866,50.89615,2019-08-30,2020-11-03,2020
Republicans,39.73793,34.85715,44.61871,2019-08-30,2020-11-03,2020
Democrats,46.38185,41.86896,50.89474,2019-08-31,2020-11-03,2020
Republicans,39.73233,34.85921,44.60546,2019-08-31,2020-11-03,2020
Democrats,46.38593,41.8773,50.89455,2019-09-01,2020-11-03,2020
Republicans,39.72641,34.85982,44.59299,2019-09-01,2020-11-03,2020
Democrats,46.39014,41.88508,50.89521,2019-09-02,2020-11-03,2020
Republicans,39.7198,34.85783,44.58178,2019-09-02,2020-11-03,2020
Democrats,46.36684,41.81437,50.91931,2019-09-03,2020-11-03,2020
Republicans,39.71645,34.81038,44.62251,2019-09-03,2020-11-03,2020
Democrats,46.30021,41.78362,50.81679,2019-09-04,2020-11-03,2020
Republicans,39.84694,34.95926,44.73462,2019-09-04,2020-11-03,2020
Democrats,46.31952,41.80096,50.83807,2019-09-05,2020-11-03,2020
Republicans,39.84674,34.95257,44.74091,2019-09-05,2020-11-03,2020
Democrats,46.3258,41.80056,50.85104,2019-09-06,2020-11-03,2020
Republicans,39.82887,34.92201,44.73573,2019-09-06,2020-11-03,2020
Democrats,46.32433,41.79316,50.8555,2019-09-07,2020-11-03,2020
Republicans,39.81862,34.90289,44.73435,2019-09-07,2020-11-03,2020
Democrats,46.32648,41.79864,50.85433,2019-09-08,2020-11-03,2020
Republicans,39.81559,34.90475,44.72642,2019-09-08,2020-11-03,2020
Democrats,46.32858,41.80381,50.85334,2019-09-09,2020-11-03,2020
Republicans,39.81292,34.90685,44.71899,2019-09-09,2020-11-03,2020
Democrats,46.32343,41.76555,50.8813,2019-09-10,2020-11-03,2020
Republicans,39.82413,34.88731,44.76095,2019-09-10,2020-11-03,2020
Democrats,46.44944,41.87263,51.02625,2019-09-11,2020-11-03,2020
Republicans,39.74813,34.83748,44.65877,2019-09-11,2020-11-03,2020
Democrats,46.43738,41.92599,50.94877,2019-09-12,2020-11-03,2020
Republicans,39.77767,34.90076,44.65457,2019-09-12,2020-11-03,2020
Democrats,46.44053,41.92153,50.95953,2019-09-13,2020-11-03,2020
Republicans,39.77914,34.89491,44.66338,2019-09-13,2020-11-03,2020
Democrats,46.43975,41.91443,50.96507,2019-09-14,2020-11-03,2020
Republicans,39.82337,34.94417,44.70257,2019-09-14,2020-11-03,2020
Democrats,46.88963,42.4052,51.37407,2019-09-15,2020-11-03,2020
Republicans,40.01473,35.3171,44.71236,2019-09-15,2020-11-03,2020
Democrats,46.80737,42.33688,51.27785,2019-09-16,2020-11-03,2020
Republicans,40.00341,35.32504,44.68178,2019-09-16,2020-11-03,2020
Democrats,46.80581,42.32647,51.28514,2019-09-17,2020-11-03,2020
Republicans,40.00705,35.32336,44.69074,2019-09-17,2020-11-03,2020
Democrats,46.7856,42.33311,51.23808,2019-09-18,2020-11-03,2020
Republicans,40.00608,35.34629,44.66587,2019-09-18,2020-11-03,2020
Democrats,46.78735,42.32784,51.24686,2019-09-19,2020-11-03,2020
Republicans,40.00001,35.33292,44.66711,2019-09-19,2020-11-03,2020
Democrats,46.80334,42.34256,51.26412,2019-09-20,2020-11-03,2020
Republicans,39.99981,35.3266,44.67303,2019-09-20,2020-11-03,2020
Democrats,46.80098,42.33422,51.26773,2019-09-21,2020-11-03,2020
Republicans,40.01879,35.34616,44.69142,2019-09-21,2020-11-03,2020
Democrats,46.8039,42.34089,51.26691,2019-09-22,2020-11-03,2020
Republicans,40.01768,35.35144,44.68391,2019-09-22,2020-11-03,2020
Democrats,46.8068,42.34726,51.26634,2019-09-23,2020-11-03,2020
Republicans,40.01696,35.35673,44.67719,2019-09-23,2020-11-03,2020
Democrats,46.81752,42.33329,51.30174,2019-09-24,2020-11-03,2020
Republicans,40.0184,35.32618,44.71062,2019-09-24,2020-11-03,2020
Democrats,46.79462,42.33395,51.25529,2019-09-25,2020-11-03,2020
Republicans,40.01021,35.34192,44.67851,2019-09-25,2020-11-03,2020
Democrats,46.78446,42.31182,51.25709,2019-09-26,2020-11-03,2020
Republicans,40.02592,35.35531,44.69654,2019-09-26,2020-11-03,2020
Democrats,46.79586,42.41173,51.18,2019-09-27,2020-11-03,2020
Republicans,39.88061,35.30358,44.45765,2019-09-27,2020-11-03,2020
Democrats,46.79355,42.41339,51.17372,2019-09-28,2020-11-03,2020
Republicans,39.88371,35.31574,44.45168,2019-09-28,2020-11-03,2020
Democrats,46.79544,42.4185,51.17237,2019-09-29,2020-11-03,2020
Republicans,39.88213,35.32054,44.44373,2019-09-29,2020-11-03,2020
Democrats,46.79758,42.42567,51.1695,2019-09-30,2020-11-03,2020
Republicans,39.88017,35.32756,44.43277,2019-09-30,2020-11-03,2020
Democrats,46.79657,42.40545,51.1877,2019-10-01,2020-11-03,2020
Republicans,39.89654,35.3283,44.46478,2019-10-01,2020-11-03,2020
Democrats,46.91618,42.60757,51.22478,2019-10-02,2020-11-03,2020
Republicans,40.01859,35.52801,44.50917,2019-10-02,2020-11-03,2020
Democrats,46.90491,42.5824,51.22741,2019-10-03,2020-11-03,2020
Republicans,40.00826,35.50818,44.50834,2019-10-03,2020-11-03,2020
Democrats,46.91763,42.5947,51.24057,2019-10-04,2020-11-03,2020
Republicans,40.02098,35.52008,44.52187,2019-10-04,2020-11-03,2020
Democrats,46.88932,42.54489,51.23374,2019-10-05,2020-11-03,2020
Republicans,40.04895,35.55106,44.54684,2019-10-05,2020-11-03,2020
Democrats,46.89267,42.55373,51.23162,2019-10-06,2020-11-03,2020
Republicans,40.04708,35.55785,44.5363,2019-10-06,2020-11-03,2020
Democrats,46.89501,42.56153,51.22849,2019-10-07,2020-11-03,2020
Republicans,40.04539,35.56384,44.52694,2019-10-07,2020-11-03,2020
Democrats,46.91247,42.55626,51.26868,2019-10-08,2020-11-03,2020
Republicans,40.03913,35.52105,44.55721,2019-10-08,2020-11-03,2020
Democrats,46.84031,42.51204,51.16859,2019-10-09,2020-11-03,2020
Republicans,40.18811,35.66732,44.7089,2019-10-09,2020-11-03,2020
Democrats,46.15164,41.94584,50.35744,2019-10-10,2020-11-03,2020
Republicans,40.08614,35.82762,44.34466,2019-10-10,2020-11-03,2020
Democrats,46.15236,41.94345,50.36126,2019-10-11,2020-11-03,2020
Republicans,40.08596,35.82302,44.34889,2019-10-11,2020-11-03,2020
Democrats,46.14955,41.94672,50.35238,2019-10-12,2020-11-03,2020
Republicans,40.08556,35.8317,44.33942,2019-10-12,2020-11-03,2020
Democrats,46.1465,41.94846,50.34454,2019-10-13,2020-11-03,2020
Republicans,40.08598,35.84084,44.33111,2019-10-13,2020-11-03,2020
Democrats,46.16936,41.97697,50.36176,2019-10-14,2020-11-03,2020
Republicans,39.9946,35.70531,44.28389,2019-10-14,2020-11-03,2020
Democrats,46.55759,42.41885,50.69633,2019-10-15,2020-11-03,2020
Republicans,40.34586,36.08461,44.60712,2019-10-15,2020-11-03,2020
Democrats,46.63026,42.47658,50.78395,2019-10-16,2020-11-03,2020
Republicans,40.30826,36.05921,44.55732,2019-10-16,2020-11-03,2020
Democrats,46.62327,42.46089,50.78565,2019-10-17,2020-11-03,2020
Republicans,40.31409,36.0652,44.56297,2019-10-17,2020-11-03,2020
Democrats,46.6241,42.45686,50.79133,2019-10-18,2020-11-03,2020
Republicans,40.32357,36.07549,44.57166,2019-10-18,2020-11-03,2020
Democrats,46.61404,42.43496,50.79313,2019-10-19,2020-11-03,2020
Republicans,40.33614,36.08914,44.58315,2019-10-19,2020-11-03,2020
Democrats,46.61544,42.44071,50.79018,2019-10-20,2020-11-03,2020
Republicans,40.33772,36.0999,44.57553,2019-10-20,2020-11-03,2020
Democrats,46.61717,42.44582,50.78851,2019-10-21,2020-11-03,2020
Republicans,40.3403,36.11074,44.56986,2019-10-21,2020-11-03,2020
Democrats,46.61763,42.44934,50.78591,2019-10-22,2020-11-03,2020
Republicans,40.3301,36.10179,44.55841,2019-10-22,2020-11-03,2020
Democrats,46.64467,42.45428,50.83505,2019-10-23,2020-11-03,2020
Republicans,40.33887,36.09099,44.58676,2019-10-23,2020-11-03,2020
Democrats,46.64824,42.46321,50.83326,2019-10-24,2020-11-03,2020
Republicans,40.3376,36.09727,44.57792,2019-10-24,2020-11-03,2020
Democrats,46.6404,42.49934,50.78147,2019-10-25,2020-11-03,2020
Republicans,40.39457,36.13017,44.65897,2019-10-25,2020-11-03,2020
Democrats,46.642448,42.505657,50.77924,2019-10-26,2020-11-03,2020
Republicans,40.397534,36.140625,44.654444,2019-10-26,2020-11-03,2020
Democrats,46.644677,42.512617,50.776737,2019-10-27,2020-11-03,2020
Republicans,40.401616,36.152241,44.65099,2019-10-27,2020-11-03,2020
Democrats,46.64684,42.519954,50.773727,2019-10-28,2020-11-03,2020
Republicans,40.405547,36.164165,44.646929,2019-10-28,2020-11-03,2020
Democrats,46.648645,42.524429,50.772861,2019-10-29,2020-11-03,2020
Republicans,40.409524,36.17325,44.645798,2019-10-29,2020-11-03,2020
Democrats,46.39398,42.360159,50.427801,2019-10-30,2020-11-03,2020
Republicans,40.905767,36.537111,45.274424,2019-10-30,2020-11-03,2020
Democrats,46.394853,42.367201,50.422504,2019-10-31,2020-11-03,2020
Republicans,40.913607,36.551082,45.276131,2019-10-31,2020-11-03,2020
Democrats,46.396053,42.373778,50.418329,2019-11-01,2020-11-03,2020
Republicans,40.92072,36.563652,45.277788,2019-11-01,2020-11-03,2020
Democrats,46.397097,42.380192,50.414001,2019-11-02,2020-11-03,2020
