Start,End,Pollster,Sponsor,SampleSize,Pop,tracking,Text,Category,Include?,Yes,No,Unsure,Rep Sample,Rep Yes,Rep No,Dem Sample,Dem Yes,Dem No,Ind Sample,Ind Yes,Ind No,URL,Notes
10/13/2018,10/18/2018,Ipsos,,2564,a,TRUE,Agree/Disagree: The House should begin impeachment proceedings against Donald Trump,begin_proceedings,yes,41.3,41.5,17.2,859,13.7,76.5,1037,70.2,18.2,353,35,43,https://polling.reuters.com/#!response/TM1211Y17_3/type/smallest/dates/20180927-20190927/collapsed/true,
10/12/2018,10/17/2018,Ipsos,,1949,a,TRUE,Agree/Disagree: The House should begin impeachment proceedings against Donald Trump,begin_proceedings,yes,40.8,41.6,17.6,648,13.6,76.2,768,70.2,17.4,,,,https://polling.reuters.com/#!response/TM1211Y17_3/type/smallest/dates/20180927-20190927/collapsed/true,
10/11/2018,10/16/2018,Ipsos,,1614,a,TRUE,Agree/Disagree: The House should begin impeachment proceedings against Donald Trump,begin_proceedings,yes,41.1,40.8,18.1,527,14.2,75.8,631,69.7,17.4,,,,https://polling.reuters.com/#!response/TM1211Y17_3/type/smallest/dates/20180927-20190927/collapsed/true,
10/10/2018,10/15/2018,Ipsos,,1289,a,TRUE,Agree/Disagree: The House should begin impeachment proceedings against Donald Trump,begin_proceedings,yes,40.4,39.9,19.6,403,14.7,74.4,501,68.7,18.7,,,,https://polling.reuters.com/#!response/TM1211Y17_3/type/smallest/dates/20180927-20190927/collapsed/true,
10/9/2018,10/14/2018,Ipsos,,970,a,TRUE,Agree/Disagree: The House should begin impeachment proceedings against Donald Trump,begin_proceedings,yes,40.8,39.7,19.5,,,,364,68,19.2,,,,https://polling.reuters.com/#!response/TM1211Y17_3/type/smallest/dates/20180927-20190927/collapsed/true,
10/8/2018,10/13/2018,Ipsos,,633,a,TRUE,Agree/Disagree: The House should begin impeachment proceedings against Donald Trump,begin_proceedings,yes,38.5,42,19.5,,,,,,,,,,https://polling.reuters.com/#!response/TM1211Y17_3/type/smallest/dates/20180927-20190927/collapsed/true,
8/23/2018,8/24/2018,Morning Consult,Politico,1564,rv,,"As you may know, the first step toward removing a president from office is impeachment. Do you believe Congress should or should not begin impeachment proceedings to remove President Trump from office?",impeach_and_remove,yes,42,42,16,495,9,82,559,72,14,510,40,34,https://www.politico.com/f/?id=00000165-6d14-d4e8-ade7-7dbcd6ee0001,
8/22/2018,8/24/2018,SurveyMonkey,Axios,4362,a,,"Would you like to see Congress begin the process to impeach President Donald Trump, or not?",begin_proceedings,yes,44,51,5,1755,8,90,1916,79,18,568,49,46,https://drive.google.com/file/d/1mncz5-GrcnkamLEkzWVQSvTHFfJML-Wc/view,
3/26/2018,3/27/2018,Morning Consult,Politico,1997,rv,,"As you may know, the first step toward removing a president from office is impeachment. Do you believe Congress should or should not begin impeachment proceedings to remove President Trump from office?",impeach_and_remove,yes,39,48,13,655,10,81,666,72,15,677,35,47,https://www.politico.com/f/?id=00000162-696d-d2f7-adef-efeff5c90001,
7/17/2017,7/19/2017,SurveyUSA,USA Today/iMediaEthics,1250,a,,"Based on what you've read and heard, do you think the Congress should or should not impeach Donald Trump and remove him from the presidency, or are you not sure?",impeach_and_remove,yes,42,42,15,450,15,77,538,68,14,200,36,44,https://www.imediaethics.org/links/Crosstabs_to_USA_Today_of_Trump_Impeach_Survey.pdf,
5/25/2019,5/26/2019,HarrisX,The Hill,1001,rv,,Should Democrats in the House of Representatives begin impeachment proceedings against President Trump?,begin_proceedings,yes,35,45,20,320,13,77,370,59,20,290,31,42,https://thehill.com/hilltv/what-americas-thinking/446846-poll-35-percent-of-voters-say-Democrats-should-start-impeachment-proceedings,
9/26/2019,9/27/2019,HarrisX,The Hill,1001,rv,,Do you support or oppose the decision of House Democrats to start a formal impeachment inquiry on President Trump?,begin_inquiry,yes,47,42,11,320,18,80,370,78,14,290,41,38,https://thehill.com/hilltv/rising/463408-support-for-impeachment-rises-12-points-in-new-poll,
9/26/2019,9/27/2019,YouGov,CBS News,2059,a,,Do you approve or disapprove of Congressional Democrats starting an impeachment inquiry into Donald Trump?,begin_inquiry,yes,55,45,,537,23,77,664,87,13,652,49,51,https://drive.google.com/file/d/16x0S6XnGVh1hfUyfRSB840skws8r5QBm/view,
9/26/2019,9/27/2019,YouGov,CBS News,2059,a,,"As of now, do you feel a Congressional inquiry into Donald Trump is necessary or unnecessary?",begin_inquiry,no,55,45,,536,21,79,664,88,12,647,48,52,https://drive.google.com/file/d/16x0S6XnGVh1hfUyfRSB840skws8r5QBm/view,
9/26/2019,9/27/2019,YouGov,CBS News,2059,a,,"From what you have heard or read so far about Donald Trump’s handling of matters concerning Ukraine, do you think Donald Trump deserves to be impeached over his actions, does not deserve to be impeached over his actions, or is it too soon to say?",reasons,no,42,36,22,536,16,70,665,75,8,649,35,41,https://drive.google.com/file/d/16x0S6XnGVh1hfUyfRSB840skws8r5QBm/view,
9/27/2019,9/29/2019,Quinnipiac University,,1115,rv,,"Do you think that President Trump should be impeached and removed from office, or don't you think so?",impeach_and_remove,yes,47,47,6,323,7,92,368,90,5,335,42,50,https://poll.qu.edu/national/release-detail?ReleaseID=3642,
9/27/2019,9/29/2019,Quinnipiac University,,1115,rv,,"As you may know, the House of Representatives has begun a formal impeachment inquiry to determine whether or not to bring impeachment charges against President Trump. Do you approve or disapprove of this impeachment inquiry?",begin_inquiry,yes,52,45,3,323,8,91,368,95,4,335,50,45,https://poll.qu.edu/national/release-detail?ReleaseID=3642,
9/24/2019,9/29/2019,CNN/SSRS,,1009,a,,"Based on what you have read or heard, do you believe that President Trump should be impeached and removed from office, or don't you feel that way?",impeach_and_remove,yes,47,45,8,368,15,78,512,73,20,128,34,44,http://cdn.cnn.com/cnn/2019/images/09/30/top11.pdf,
9/26/2019,9/30/2019,Ipsos,Reuters,2234,a,,"Which of the following comes closest to your opinion? President Trump should be impeached, President Trump should not be impeached",impeach,yes,45,41,15,,13,80,,74,14,,37,37,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,
9/26/2019,9/30/2019,Ipsos,Reuters,1917,rv,,"Which of the following comes closest to your opinion? President Trump should be impeached, President Trump should not be impeached",impeach,yes,45,43,12,781,13,81,861,75,14,191,38,39,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,
9/23/2019,9/24/2019,Ipsos,Reuters,1005,a,,"Which of the following comes closest to your opinion? President Trump should be impeached, President Trump should NOT be impeached, don't know",impeach,yes,37,45,18,,10,84,,66,16,,36,49,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_09_24_2019__0.pdf,
5/6/2019,5/7/2019,Ipsos,Reuters,1006,a,,"Which of the following comes closest to your opinion? President Trump should be impeached, President Trump should NOT be impeached, don't know",impeach,yes,45,42,14,,17,79,,73,14,,43,42,https://fingfx.thomsonreuters.com/gfx/mkt/12/165/165/2019%20Reuters%20Tracking%20-%20Investigation%20Fatigue%2005%2009%202019.pdf,
9/25/2019,9/25/2019,Marist College,,864,a,,Do you approve or disapprove of the House of Representatives formally starting an impeachment inquiry into President Trump?,begin_inquiry,yes,49,46,5,,,,,,,,,,http://maristpoll.marist.edu/wp-content/uploads/2019/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1909261000.pdf#page=3,
9/29/2019,9/30/2019,HarrisX,ScottRasmussen.com,1000,rv,,Should President Trump be impeached and removed from office?,impeach_and_remove,yes,46,40,14,320,13,76,370,80,10,290,40,40,https://scottrasmussen.com/crosstabs-sep-29-30-19-2/,
3/27/2019,3/28/2019,Public Policy Polling,,846,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,41,47,11,279,12,84,355,66,21,212,38,42,https://www.publicpolicypolling.com/wp-content/uploads/2019/04/PPP_Release_National_40119.pdf,
1/19/2019,1/21/2019,Public Policy Polling,,760,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,46,44,10,258,13,82,312,74,14,190,44,42,https://www.publicpolicypolling.com/wp-content/uploads/2019/01/PPP_Release_National_12219.pdf,
6/8/2018,6/10/2018,Public Policy Polling,,679,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,46,42,12,231,13,81,244,79,10,210,45,36,https://www.publicpolicypolling.com/wp-content/uploads/2018/06/PPP_Release_National_61318.pdf,
3/23/2018,3/25/2018,Public Policy Polling,,846,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,46,45,9,271,11,84,347,73,18,228,47,40,https://www.publicpolicypolling.com/wp-content/uploads/2018/03/PPP_Release_National_32718.pdf,
2/9/2018,2/11/2018,Public Policy Polling,,687,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,45,44,11,213,14,81,282,73,15,192,37,47,https://www.publicpolicypolling.com/wp-content/uploads/2018/02/PPP_Release_National_21418.pdf,
12/11/2017,12/12/2017,Public Policy Polling,,862,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,51,42,7,284,14,79,371,82,11,207,45,47,https://www.publicpolicypolling.com/wp-content/uploads/2017/12/PPP_Release_National_121417.pdf,
10/27/2017,10/29/2017,Public Policy Polling,,572,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,49,41,10,183,19,74,235,75,16,154,45,41,https://www.publicpolicypolling.com/wp-content/uploads/2017/10/PPP_Release_National_103117.pdf,
9/22/2017,9/25/2017,Public Policy Polling,,865,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,48,43,9,268,16,78,346,77,15,242,42,44,https://www.publicpolicypolling.com/wp-content/uploads/2017/10/PPP_Release_National_92817-1.pdf,
8/18/2017,8/21/2017,Public Policy Polling,,887,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,48,41,11,275,17,76,364,77,13,257,39,43,https://www.publicpolicypolling.com/wp-content/uploads/2017/09/PPP_Release_National_82317.pdf,
7/14/2017,7/17/2017,Public Policy Polling,,836,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,45,43,12,259,9,82,351,74,13,226,42,45,https://www.publicpolicypolling.com/wp-content/uploads/2017/09/PPP_Release_National_71817.pdf,
6/9/2017,6/11/2017,Public Policy Polling,,811,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,47,43,10,260,12,83,324,75,15,219,47,36,https://www.publicpolicypolling.com/wp-content/uploads/2017/09/PPP_Release_National_61217.pdf,
5/12/2017,5/14/2017,Public Policy Polling,,692,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,48,41,11,221,17,73,284,75,16,194,44,40,https://www.publicpolicypolling.com/wp-content/uploads/2017/09/PPP_Release_National_51617.pdf,
4/17/2017,4/18/2017,Public Policy Polling,,648,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,40,48,12,220,12,82,259,70,16,168,29,51,https://www.publicpolicypolling.com/wp-content/uploads/2017/09/PPP_Release_National_42017.pdf,
3/27/2017,3/28/2017,Public Policy Polling,,677,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,44,45,11,203,10,84,284,74,13,190,36,49,https://www.publicpolicypolling.com/wp-content/uploads/2017/09/PPP_Release_National_33017.pdf,
3/10/2017,3/12/2017,Public Policy Polling,,808,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,44,45,12,259,9,85,299,74,12,250,43,42,https://www.publicpolicypolling.com/wp-content/uploads/2017/09/PPP_Release_National_31517.pdf,
2/21/2017,2/22/2017,Public Policy Polling,,941,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,41,46,13,311,9,88,395,68,16,235,37,43,https://www.publicpolicypolling.com/wp-content/uploads/2017/09/PPP_Release_National_22417.pdf,
2/7/2017,2/8/2017,Public Policy Polling,,712,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,46,46,9,221,6,90,278,80,11,206,41,45,https://www.publicpolicypolling.com/wp-content/uploads/2017/09/PPP_Release_National_21017.pdf,
1/30/2017,1/31/2017,Public Policy Polling,,725,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,40,48,12,218,10,84,297,63,23,210,38,48,https://www.publicpolicypolling.com/wp-content/uploads/2017/09/PPP_Release_National_2217.pdf,
1/23/2017,1/24/2017,Public Policy Polling,,1043,rv,,Would you support or oppose impeaching Donald Trump?,impeach,yes,35,50,16,323,8,87,438,62,21,282,22,51,https://www.publicpolicypolling.com/wp-content/uploads/2017/09/PPP_Release_National_12617.pdf,
9/24/2019,9/28/2019,CNBC/Hart Research/Public Opinion Strategies,,800,a,,"Do you believe that Congress should hold impeachment hearings to remove Donald Trump from office, or not?",begin_inquiry,yes,44,47,9,,6,88,,76,17,,42,43,https://www.cnbc.com/2019/10/01/trumps-approval-rating-drops-to-new-low-but-most-still-oppose-impeachment-cnbc-survey-finds.html,
9/23/2019,9/29/2019,Monmouth University,,1161,a,,"Do you think President Trump should be impeached and compelled to leave the presidency, or not?",impeach_and_remove,yes,44,52,5,309,9,89,342,77,17,484,41,53,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_100119.pdf/,
9/23/2019,9/29/2019,Monmouth University,,1161,a,,Do you think it is a good idea or bad idea for the House Judiciary Committee to conduct an impeachment inquiry into President Trump that may or may not lead to impeachment?,begin_inquiry,yes,49,43,7,309,16,80,342,79,13,484,47,43,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_100119.pdf/,
6/22/2019,6/25/2019,YouGov,Economist,1500,a,,Do you think the Congress should or should not impeach and remove President Trump from office over allegations of obstruction of justice?,reasons,no,36,43,21,,14,,,64,,,30,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf,
6/2/2019,6/4/2019,YouGov,Economist,1500,a,,Do you think the Congress should or should not impeach and remove President Trump from office over allegations of obstruction of justice?,reasons,no,37,42,22,,14,,,69,,,27,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,
5/18/2019,5/21/2019,YouGov,Economist,1500,a,,Do you think the Congress should or should not impeach and remove President Trump from office over allegations of obstruction of justice?,reasons,no,38,41,20,,9,,,71,,,31,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dl1xj5lsd9/econTabReport.pdf,
5/12/2019,5/14/2019,YouGov,Economist,1500,a,,Do you think the Congress should or should not impeach and remove President Trump from office over allegations of obstruction of justice?,reasons,no,36,40,24,,12,,,60,,,32,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fs1r87zj1f/econTabReport.pdf,
5/5/2019,5/7/2019,YouGov,Economist,1500,a,,Do you think the Congress should or should not impeach and remove President Trump from office over collusion with Russia in the 2016 presidential election?,reasons,no,32,44,24,,9,,,60,,,25,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tkqga43437/econTabReport.pdf,
5/5/2019,5/7/2019,YouGov,Economist,1500,a,,Do you think the Congress should or should not impeach and remove President Trump from office over allegations of obstruction of justice?,reasons,no,35,43,21,,10,,,67,,,28,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tkqga43437/econTabReport.pdf,
8/26/2018,8/28/2018,YouGov,Economist,1500,a,,Do you think the Congress should or should not impeach and remove President Trump from office over campaign spending violations of federal law?,reasons,no,38,39,23,,10,,,72,,,32,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/krhk8brhhw/econTabReport.pdf,
8/26/2018,8/28/2018,YouGov,Economist,1500,a,,Do you think the Congress should or should not impeach and remove President Trump from office over collusion with Russia in the 2016 presidential election?,reasons,no,41,37,22,,11,,,79,,,31,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/krhk8brhhw/econTabReport.pdf,
9/26/2019,9/27/2019,YouGov,CBS News,2059,a,,"From what you have heard or read so far about Donald Trump’s handling of matters concerning Ukraine, do you think Donald Trump deserves to be impeached over his actions, does not deserve to be impeached over his actions, or is it too soon to say?",reasons,no,42,36,22,536,16,70,665,75,8,649,35,41,https://drive.google.com/file/d/16x0S6XnGVh1hfUyfRSB840skws8r5QBm/view,
6/3/2019,6/16/2019,Gallup,,1018,a,,"Based on what you know about Robert Mueller's investigation into Donald Trump's activities, do you think that Donald Trump should or should not be impeached and removed from office?",reasons,no,45,53,2,334,7,92,278,81,18,382,46,51,https://news.gallup.com/poll/259871/trump-approval-remains-low-40s.aspx,
4/24/2019,4/29/2019,Marist College,NPR/PBS,1017,a,,Do you think Special Counsel Robert Mueller´s report investigating possible wrongdoing and Russian interference in the 2016 election should or should not lead to hearings in Congress to impeach President Trump?,reasons,no,39,53,8,,5,,,70,,,40,,http://maristpoll.marist.edu/wp-content/uploads/2019/04/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1904301401.pdf,
