Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
2,3,5,7,9,11,13,15,17,18,"Figured out the total number of points, and allocated troops based upon each Castle's portion."
2,3,5,7,9,11,12,15,17,19,This is the Banzhaf Power Index value (rounded to the nearest whole number) for each castle. The BPI represents the chance that each castle will be the tipping point that produces victory (number of scenarios in which changing that castle's ownership would change the result divided by total number of scenarios).
2,3,5,7,9,11,12,14,17,20,Math
2,3,5,7,9,11,12,14,16,21,Simulated random troop deployment (with weighted probabilities of being deployed  to each castle) multiple times and this deployment came out as having the highest chance of winning.
2,3,5,7,8,13,14,15,16,17,Weighted average of strategies that try to win 28 points.
2,3,5,7,8,10,12,15,18,20,Logic and skill.
2,3,5,6,7,9,10,30,13,15,
2,3,4,5,11,20,21,30,2,2,"I chose this deployment to basically concede the top two while attempting to score in the lower Castles. I would also beat other people using this strategy because I would take the top two Castles and by varieng the spacing for the others, hopefully tie or score on the lower ones."
2,3,4,5,7,11,20,33,15,0,
2,3,4,5,7,9,11,15,19,25,"I ran a simplistic genetic algorithm, which naturally did not converge but 'floated' around strategies with roughly exponentially increasing men per castle. Intuitively that feels fine, and there is no time to further investigation, as the battle rages on! Must fight now! Or fail. So... I approximated a few of the solutions with a rounded exponential distribution (rate~1.31) and ordered the men to march to their castles. Glory to the winner, honour to the vanquished."
2,3,4,5,6,14,15,16,17,18,Attempting to allocate 1 more than average to each castle.
2,3,4,5,6,14,15,16,17,18,Seemed like a reasonable distribution for exploiting those who go somewhat top-heavy (though admittedly not those who go 25-25-25-25 or 20-20-20-20-20 at the top) as well as those who go for a near-balanced approach.
2,3,3,13,21,22,23,7,3,3,na
2,3,3,5,6,17,18,21,22,3,"Forfeit the obvious top battle but leave some stray troops in case the opponents think the same way. (I would have loved to run some simulations with genetic algorithms, but the weekends are simple a bad time.)"
2,3,3,4,3,3,3,70,3,6,"It takes 28 points to win. Hope that many other strategies will focus on four-tower combinations like 1-8-9-10 and 5-6-8-9. Placing the majority of my army at castle 8 will disrupt many of those combinations. Having placed 20+ soldiers at their four targets, my opponent cannot control the remaining towers. Placing 3 of my soldiers at each should be enough to win most of them. If they don't focus on castle 10, they still might increase their allocation there to 5, so bump mine up to 6. Castle 1 just isn't worth defending, so I removed 1 soldier. The marginal value of placing soldier #71 at castle 8 seemed pretty small, so I placed this guy where the point value was just starting to feel worth the expense."
2,3,3,3,5,5,7,7,15,50,
2,3,2,13,13,21,2,21,21,2,"I experimented with a few different reasonable placements (and several obvious options like 10 on all, 11 on top 9, 20 on top 5, etc) and this successfully defeated them all. It's a good balance of obvious and contrarian- so a good game theory approach. We'll see how it goes. "
2,3,2,8,3,2,26,25,26,3,"My hope was to get enough points to win (28) through a combination of undervalued castles. I'm assuming people will overfocus on castle 10 (though I put 3 soldiers on it for those who significantly underfocus on it) and overloaded castles 4/7/8/9 to get to 28 points. In case someone went for 25 each on the top 4 castles, I tried to aim for enough to beat out 25 on two of the castles (7/9) and enough to tie and defeat elsewhere on castle 8. On the remaining castles, I tried to put one more soldier than I expected someone strapped for soldiers might put on that castle. Fun Riddler this week. I look forward to seeing if I should pursue a life of warfare or stick to my current day job. "
2,3,2,6,12,3,16,21,31,4,"I wanted to get a leg up on people who chose to deploy based on allocation by overloading castles 9, 8, 7, and 5.  I thought that some might try to capture the top few castles and give up on the bottom castles so I would only need to steal a top three castle to more or less lock up the battle.  I also thought that many would send the largest army to the 10 castle.  I sacrificed castle 10 to shore up other armies hoping that opponents would either overload castle 10 or would send even fewer than I did (unlikely).  I also tried to beat round numbers based on people's affinity for them.  I made a few quirky adjustments (like sending 3 to castle 2 but only 2 to castle 3) just for the sake of randomness."
2,3,2,3,0,11,12,21,23,23,I wanted to maximize my chances at the top end while also giving myself a chance to pick up a few low numbers if anyone decided to completely punt those castles
2,2,18,18,2,18,18,18,2,2,"The total point value of the castles is 55, so a minimum of 28 points is needed to win. I then picked the castles that added up to 28 points or more, while not choosing the more obvious targets (e.g. Castle 10). For the castles that I did not try to capture, I nevertheless assigned 2 troops to each one. Why? Well, if my opponent decided not to try to capture a certain castle at all, 1 troop would be enough to take it. However, it is likely that others are thinking the same thing, so I put 2 for each instead of 1. (Obviously, this number could keep increasing, but 2 was the most I felt I could spare without hurting my chances in my prioritized castles.)"
2,2,14,16,2,18,20,22,2,2,"Focus on getting five medium-sized castles to get just enough to win, then give 2 to the rest (enough to win if the opponent has allocated only 1)"
2,2,11,11,11,11,12,26,12,2,"This beats the 10 on everything spread, also trying to abandon the first two slots with just 1 solider gives me 3 free points. Those who abandon the top slot for a lower spread also gives me the a free 10. Fighting hard on 8 because the 10-9-8-1 strategy needs the 8 to win and dividing it up 25 on each makes the most sense."
2,2,11,11,11,2,2,26,31,2,"Goal is to win 8 and 9 (cede 10 as most valuable) hoping lots of troops end up there, and 3-5 (to get total to 29 points, 11 each to beat any 10s), put 2 troops at least on everything to cover anyone trying to scrimp there (and to cover anyone trying to beat anyone who would just put 1)."
2,2,10,17,5,19,3,1,39,2,"Kind of random, didn't want to put 0 troops anywhere.  Hoping that others over think their strategies."
2,2,10,14,16,22,2,28,2,2,My strategy beats the ponderated troop deployment and gain advantage over strategies that let go some castles
2,2,8,12,14,16,18,20,3,5,"Give up the big castles to win the medium ones, but try to keep enough troops in the big ones to beat other people doing the same thing"
2,2,8,8,18,19,19,20,2,2,Avoid the top - win the rest
2,2,6,12,2,18,24,30,2,2,"Since there are 55 points possible, I set out to try to win 28 points. I picked 5 castles that could get me those points and sent almost everything to those (sending 2 each to the others as a precaution against someone else using the same strategy)."
2,2,6,11,16,2,2,26,2,31,
2,2,6,11,12,14,21,30,1,1,I wanted to protect from the person who did all 10's.  I figured that most people will try to go for castle's 9 and 10.  I wanted some on 9 and 10 because if a person goes for just castles 1-7 which is a winning strategy.
2,2,6,6,6,26,26,26,0,0,Assume most people will concentrate on castles 9 and 10. Try to pick up enough points elsewhere.
2,2,6,6,2,20,20,20,20,2,na
2,2,5,13,2,2,18,24,30,2,To defeat people with similar strategies to mine
2,2,4,11,12,12,12,15,15,15,top heavy with small amounts at the bottom in case opponent put no troops there.
2,2,4,7,12,16,17,1,1,38,"Only need to get 28 pts to win.  If you can predict where most other people will play, then you can avoid putting soldiers there to minimize your losses.  Main goal is 10 + 7 + 6 + 5.  If loss of 10, then possibly get 4 + 3 + 2 + 1 or some other draws.  Can't plan for everything - I'm sure there are others who predict people will put in 10 and they'll move elsewhere.  But if you don't get any of 8/9/10, you need to get everything else.  Average strategy would put 14-15 in spots.  So trying to hedge against that strategy + 10s across.  And aside from those, no idea what others would try, its hard to plan to beat the largest % of people.I guess you can also think in terms of pts per soldier."
2,2,4,6,10,16,26,30,2,2,"a true commander never gives away his secrets.ok, fine. i figure that a combination of 1 through 8 will be a majority of points and would secure a win. (1+2+3+4+5+6+7+8 > 10+9)can't leave the two large castles under-defended though, in case someone tries a sneaky strategy. so send at least 2 to each castle.use a fibonacci sequence to determine the rest. for the 3rd, send 1st + 2nd. for the 4th, send 2nd + 3rd, etc. if over 100 in total, deduct from the 8th."
