Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
4,5,5,6,7,9,11,16,27,10,"Reverse variant of Benford's law. Law typically only covers numbers 1-9, so I gave castle 10 the average weight of 10 soldiers, then reversed the probabilities of the Benford's law digits putting 9 highest and 1 lowest, and divided by the new total weight of 110.

Probably suboptimal, but who knows."
0,0,0,16,1,1,25,28,28,1,
0,0,6,7,23,24,25,7,7,4,"go for the middling castles while not totally abandoning the higher ups, hopefully will win a number of battles while just winning 4 castles, but hopefully will get 5 & hopes it be the right 5. willing to concede 3 points..."
0,6,0,0,0,0,0,33,33,28,"I wanted to win 28 point by attacking as few castles as possible. By focusing as many troops as possible on castles 8, 9 and 10 and choosing a low value castle that people typically don’t commit many resources to, I hoped to win the majority of bouts. "
0,1,3,17,21,17,14,16,5,6,"I devised a strategy to beat all ten presented in previous iterations, then I added that strategy and devised the way to beat all ten plus that solution.  I repeated several times adding improved solutions to my list to beat."
1,2,3,16,23,2,4,6,23,20,
1,1,1,1,1,8,14,19,26,28,nearly abandoning the first 5. then load up 6-10. Winning 4 of those 5 guarantees a win. probably won't win
0,1,1,17,20,20,20,20,1,0,Dominant the middle/paint like in basketball
1,1,1,13,5,11,20,20,20,8,"I saw the most potential value in the 7-9 range so I wanted to focus there, while guaranteeing the exploration of any opponent who sent 0 to a castle. "
2,2,6,9,12,16,21,24,4,4,I added up to 100... i guess. ¯\_(ツ)_/¯
4,8,14,2,12,10,22,6,3,19,Why Not
1,1,1,15,20,20,20,20,1,1,-
4,4,4,4,11,22,33,7,6,5,I'm one step ahead of everyone else
0,1,2,3,4,5,9,20,21,35,
0,2,2,3,15,15,15,15,18,15,
2,2,8,2,2,18,2,2,31,31,Bc 2 > 1 and 10+9+6+3=28
1,1,1,1,17,12,22,23,21,1,"Winning big on castles 7, 8, 9, and loosing most of the rest on the assumption people will increasingly ignore 7, 8, 9 based on past data"
5,7,9,13,1,16,16,17,15,1,Trying the maximize the chance of at least winning 28 points.
2,1,11,8,2,17,24,5,3,27,Trying to maximize a few different areas (victory points) while not giving many easy wins to others.
0,2,2,4,4,7,7,7,35,32,"Try to obtain 9 and 10 over all others, and for those who can beat me in one or both; punish them by taking other castles they hopefully skimp on."
0,1,2,17,20,17,14,16,6,7,Beat previous submitted solution (plus all others considered...but with smaller margins on many others).
1,7,1,1,13,17,22,36,1,1,"At least 1 soldier at every castle to take easy points from undefended castles, but mainly focusing on castles 8,7,6,5, and 2 which yield enough points on their own to win a battle with half the points + .5"
2,4,5,7,9,11,13,15,16,18,"On average, you can deploy 1.8 troops per castle point. This strategy sends troops to each castle based on their values."
2,9,3,10,3,18,3,22,3,27,straight up guess
10,10,10,13,13,12,15,20,1,1,
1,10,13,13,13,15,2,27,3,3,"Think I need to send somebody to every castle, but potentially concede 10,9,7,1; hopefully sweep remainder."
0,0,0,20,20,0,0,8,26,27,"I tried to defend the minimum amount of castles needed to hold a majority of the hit points (assuming I understood the directions which, you know, 50/50), while another castle was defended with a small amount of troops to diminish attacking forces."
0,3,3,13,15,16,17,17,10,6,"The lower numbers are obviously less valuable. 10 and 9 I armed moderately, so that they could take a small force, but I didn't want to waste forces that could be used on the medium-high numbers. Those are the meat, and if past trends prevail, 10 and 6 may very well be good enough to beat many people anyway (for 9 and 10)"
2,10,2,15,20,30,15,1,1,2,Aim for the middle
0,0,7,5,6,17,16,17,16,16,
1,1,1,1,15,20,29,30,1,1,think it could work
1,1,1,1,15,15,15,15,15,21,Need to make sure you have someone at every castle. This beats most other combinations because it sends a man to every castle
1,1,2,2,2,2,20,20,20,30,"No strategy, just tried to weight the higher points castles higher"
3,3,8,3,21,5,26,10,10,11,"I wanted to defeat the previous champions. The first round winners won by going heavy in 4,5,9,10. The 2nd round they went heavy in some combination that didn't include 9,10. I went for go for 7, 5 and 3. With average values in 8,9,10 in hoping to get one or two of these."
3,5,11,19,2,19,19,17,2,4,"I wanted to optimize against previous winning strategies, to make sure I don't lose to uniform distributions (10, 10, 10, 10, 10, 10, 10, 10, 10, 10) or proportional distributions (like 2, 3, 5, 7, 9, 11, 13, 14, 17, 19). I also wanted to beat strategies that are directly written to beat previous winners (such as 4, 6, 7, 18, 2, 19, 21, 17, 2, 4, which is very similar to my winning combo). The hope is to win castles 3, 4, 6, 7, 8 to get to 28pts, while having enough soldiers in other categories to win castles that other strategies might punt. I can share some of the code I used for testing if that'd be interesting or helpful. "
0,2,1,1,19,22,25,28,1,1,"Stating the obvious first- there are 55 possible points, meaning you need 28 points to guarantee a victory.  I feel like Castles 9 and 10 are overrated since Castle 10 is worth the same as Castles 8+2, 7+3, etc.  My strategy was to win castles 5, 6, 7 and 8 for a total of 26 points.  If accomplished, I only need to win ONE castle out of castles 2, 3, 4, 9 and 10 to guarantee a victory.  I dedicated the vast majority of my soldiers (94) to get castles 5-8 while the rest only got 1 or 2 soldiers each.  I actually put 2 soldiers on Castle 2 since it has the lowest value, I feel like putting a 2 there gives me the best chance of getting it.  Putting 1 soldier each at 9 and 10 may seem silly but I still may get points against some other similar strategies. Even winning half of those castle 9 or 10 points would put me over the top.  Anyway I have an English degree so the pressure is on you, math people!  I wish you good fortune in the wars to come."
2,2,2,1,1,1,1,32,31,27,"Win the big castles, grab a couple other points somewhere."
2,4,7,9,17,19,30,4,4,4,With the power of my brain.
0,0,15,2,2,2,23,25,2,29,"This strategy should beat proportional strategies and rotations of proportional strategies, and I think that these will be the most common type. This will probably lose to some similar strategies (very concentrated on a few highest numbers and some low numbers), but by betting 2 on some of the middle numbers we'll hopefully beat more similar strategies than we lose to. We'll get crushed by strategies that beat us on 10 and 9 and also win a lot of low numbers, but I think these strategies will be least common."
5,5,0,0,0,0,0,20,30,40,Castles 3-7 are pretty lame
2,2,6,5,15,18,2,12,3,35,"Based on the last couple of series I tried to take advantage of what people were conceding without overspending. The most valued castles (9&7) I largely abandoned in favor of 10, 8 and 6. If I win those three and a couple low point castles I can secure a win."
1,1,3,1,10,10,18,24,31,1,"I believe that most individuals will go for the 10 point castle, and i will concede it, in order to focus on the next-highest value targets. With the assumption that I can win most but not all of the castles of high value below 10 points, I then distributed 3 soldiers to the 3 point castle in order to try to add to my value with an easier to acquire target. I also added 1 soldier to the remaining castles in order to take it from individuals who simply leave it alone."
7,9,11,13,15,16,1,26,1,1,"I used one soldier for the 7, 9, and 10 castle. If someone chose not to attack a given castle, it is worth my deployment of at least one soldier there. 

But then, I figured that castles 10, 9, and 8 would see the highest deployments. My goal is to get to 28 points... so even if I lose castles 7, 9, and 10, I can still win by winning every other castle (with one VP to spare). I have a lot of excess soldiers to win all of these. I chose to fight hard for castle #8, figuring there was a decent ""bang for your buck"" return on that castle. 

So I distributed my remaining 97 soldiers, giving slightly more to the higher-worth castles, and prayed!"
1,1,1,1,1,15,17,19,21,23,"Calculated relative worth of each castle and deployed troops accordingly, then removed all but 1 troop from lower half of castles (to get more points from enemies who chose 0) and distributed them evenly over the high value castles, because I have no clue which ones will be highly sought after this round."
0,3,5,4,10,17,0,0,29,32,"I assumed everyone would group-think back to the round before the last one (focusing on 7 and 8).  Given that, I mostly copied the strategies of the last round , assuming that everyone else is ""too smart"" to try it."
1,1,1,1,6,0,0,30,0,60,"Many players won't choose lower point castles, so it could be potentially easy to get several low-point castles and gain as many points as the largest castle."
26,11,11,11,11,12,15,1,1,1,"It's sort of a counter-intuitive strategy that ignores average return per troop deployed in favor of attacking three strategies I think will be most common. Ironically, castle #1 is the pivot for many strategies that I think will be most common, so it's more important than the return of 1 would indicate. I think a lot of people are going to try to reach 28 troops by taking 10,9,8 and 1. This makes sense intuitively, because you're defending the fewest number of tiles, but it would mean glossing over 7-2, and I doubt many of those people would put more than a quarter of their troops on castle 1. I'm also trying to maintain enough troops on 7-2 to beat anyone who just assigns 10 troops per castle. If a player is taking a rational approach and assigns troops in such a way as to average out the expected return for each troop deployed, it would look something like 2,3,5,6,9,11,14,15,17,18 with .5-.67 expected return per troop and a slight preference on sending leftovers to the higher number castles. I would still get them by sweeping 1-7. I've also defended against even more extreme players like me by leaving 1 troop going to 10, 9, and 8 to get a quick score if they get too cute by leaving those blocks totally undefended, and I'll almost certainly still take #1 for the win hahaha. My strategy is most vulnerable to a more moderated version of my strategy where less resources are attributed to castle 1 and distributed over the mid range, but I would expect them to lose a high percentage of games to people pursuing the 10,9,8,1 strategy. Overall, I think my strategy will be successful."
0,0,0,11,0,0,26,31,32,0,"I went for the less ""psychologically significant"" castles which would still give me a significant advantage. I sent 11 troops to 4 as an additional bonus in case someone is close to me in the upper ranges, or sweeps all the castles I didn't send any troops to - and since 11 just barely beats the simple strategy of sending 10 troops to each castle. I sent 26 to 7 because 26 is one more than 25 (another round number I expect people to use a lot), and similarly I sent 31 (rather than 30) to #8. Hope this works!"
