Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
6,11,8,6,7,14,10,15,13,10,"I made sure each castle got a minimum, then rolled dice."
1,1,3,3,7,21,26,21,11,6,"Don't leave any without troops, fight hard for mid range (6-8), more than just 2/3 at 9 and 10 (I expect many followers from the last winners strategy)."
0,1,3,4,5,6,33,36,6,6,"I ran a crucible function in which strategies were selected based on their behaviour to beat strategies and convex mixtures of strategies. Rather than a genetic approach, this should ensure that the strategy chosen will beat a good chunk of the naive strategies as well as the (perhaps higher?) number of well-thought-out strategies. I hope that the number of crucible rounds chosen was chosen aptly, as it somehow encapsulates the number of metagames ahead my opponents think."
2,3,3,4,6,11,26,26,12,7,"My goal is to win castles 7,8 the majority of the time. I mainly ignored castles 1-4 and felt I could make up for it by a few extra troops in castles 9-10 to win those around a 50% clip. Overall I tried to stay away from multiples of 5 as those will be popular numbers and lead to less points."
1,1,1,1,14,14,1,31,31,5,"I made sure to put 1 in each castle in order to get free points from people who put 0, and at least a split from those who do this same strategy. I put 31 in both 8 and 9 because I wanted to make sure that I beat someone who puts a whole number (30). 5 should win me 10 most of the time, but if it doesn't, 9+8+6+5 is enough to take the game."
5,6,7,8,9,12,15,12,12,14,"This deployment directly counters distribution of soldiers based solely on the values of each castle, which I expected would be a commonly used strategy."
5,7,7,7,7,7,15,15,15,15,Tried to get a couple high value ones with uniform moderate troop deployment and then tried to get a few lower ones with a uniform low troop deployment.
1,2,10,3,4,10,14,17,19,20,I think that this is the most effective way to deploy my troops overall.
1,8,9,12,12,19,1,2,32,4,"Avoids the fight for 10, 8, 7 in order to have better chance on 2 through 6"
1,0,3,0,13,6,21,21,10,25,"I ran a simplified, randomized 2000 king tournament in Excel and the above strategy was the winner"
9,2,3,3,4,1,3,33,36,6,optimised against previous results
4,5,8,4,11,9,13,15,14,17,Divinity
3,3,3,3,3,10,30,33,6,6,"I hope to barely win castles 9 and 10, win the big battles at 7 and 8, and mop up the smaller ones if they are left undefended."
2,3,8,11,1,1,31,31,6,6,"Looking at the distributions from the previous attempt castle's 9 and 10 were either the most contested or most thrown so I'm sending only 6 to each to get easy victories if they're thrown, but not wasting too many troops if they're contested. Instead I'm sending more troops to 7 and 8 to secure what should be more guaranteed victories for the troops I'm expending. I'm essentially throwing 5 and 6 and instead putting the troops towards 3 and 4 where I feel I have more guaranteed points. 1 and 2 are low troop counts for the low points, but still putting points towards them to snag easy points if other people throw them. I also chose to use odd/not perfectly rounded numbers (e.g. 6 instead of 5, 31 instead of 30) in a bid to dodge anyone who had similar thoughts to me."
3,4,7,7,7,7,7,9,22,27,I want to be sure I at least have a chance of winning each castle by sending at least 2 soldiers into each castle. I figure a lot of people will see the numbers from last time and send at least 1 soldier to each so I'm trying to stay ahead of the game. I figure a lot of people will spread their troops out sending 5 or 6 to a few castles and my goal is to win each battle by as small a margin as possible to maximize my 100 troops hence the 7s are prevalent in my strategy.
0,0,0,0,17,22,23,0,0,38,Try to hit 28 by winning on 4 numbers.
2,2,2,6,16,26,5,6,31,4,"tried to prioritize 6s and ones, to beat people who gravitate towards 10s place and 5s place"
1,4,3,2,12,13,2,27,30,6,"I went with a similar strategy to the winner of the first battle, but concentrated on a different set of numbers (9,8,6,5).  If all of these castles are won it would total 28 points which is what is needed to win a particular battle.  Although using 2 or 3 soldiers on castle 10 would win a significant number of times based on the first battle, I think people will end up adding a few to that castle based on that data and therefore I added a few more than I thought others would add.  I am willing to concede the other castles for the most part, but will still win them a reasonable amount of time."
6,3,2,2,2,2,2,27,27,27,"10+9+8+1=28, which is a majority of the 55 points needed."
2,2,3,12,4,4,30,4,34,5,Hazy battle plan
0,0,0,0,18,21,25,0,0,36,Sounds good
6,7,11,12,0,23,28,0,7,6,"Two principles: never fight a land war in Asia, and never go in against a Sicilian when death is on the line.  Also, tried to anticipate that other players would adjust around the prior distribution, and then adjusted around their anticipated adjustment."
0,6,7,11,12,21,3,32,4,4,"This is my final submission.  My last two submissions were very similar, and optimized to score well vs. the Round 1 entries, minus the obvious ""losers"" (1313 remaining entries --- I removed plans with less than 100 soldiers, plans that couldn't win 28+ points vs. *any* strategy, etc.).  For this submission, I added 200 ""fake"" round 1 entries, 100 each of my last two submissions.  This submission was optimized against the 1513, instead of the 1313.  It scores a clean sweep against the ""fake"" entries (200-0), while only scoring 3 points less than my previous 2 submissions against the 1313 ""real"" entries (1201 out of 1313 instead of 1204 out of 1313).  So, it seems like a decent ""next level"" strategy (trying to think one move ahead of the ""field""). I'm anticipating more overall entries in Round 2, that will include several entries optimized against the Round 1 plans --- someone else will win this I'm sure (my submissions are all ""over-fitted to the data""), but I'm anxious to see what the winning submission looks like, and how far behind my plans are."
0,0,14,0,0,0,26,30,0,30,picked the easiest looking quartet worth a majority
1,2,2,2,12,22,26,3,3,27,"I have been torn between two extremes. On one side, one could assume a comparable distribution of deployment plans from BFRN Round 1. On the other side, everyone thoroughly looked at the data and came up with a strategy to have a high win percentage against BFRN Round 1's troop distribution. I am banking on the troop distributions being close to what they were in BFRN Round 1, and that most people aren't going to dive deeply into the data.
I know some people will do that, and they likely will have run simulations and determined an optimal strategy. I mostly just used trial and error and compared my strategies to the data set from last time. I'm confident that I'll have a winning record (above .500), but not really confident that I'll have a top 5 win percentage."
3,4,6,10,13,3,23,3,30,5,"Eyeballed the distributions from round 1 and kept it simple. Want to win castles 1-5,10 >50% of the time and nothing more. Concede 6+8 to all but the absolutely undefended and attack and win 7+9."
0,0,3,6,13,9,6,35,23,5,Random solution meant to help my initial submission.
5,6,7,8,10,12,20,1,15,16,"I might be meta-gaming a little too hard, but I figured I wanted to win 10, 9, and 7 against the majority of players. I figured having above-the-curve bets on 1, 2, and 3 would help me win at the margins on matchups that would otherwise skew to even. The winner last time tried his hardest at 8, so I decided not to fight that and let that help me accrue a soldier advantage at other castles.  This is more on feel than anything else -- no way to predict the meta except to use the past meta, but everyone else is doing that too and there's no way to predict how they'll do so."
10,10,10,10,10,10,10,10,10,10,This is just too simple.  It may just win
10,10,10,10,10,10,10,10,10,10,gut feeling :-)
1,1,1,1,16,20,25,10,2,23,"Looking at the previous dataset (game theory be damned), I picked a 4-castle combination of 10-7-6-5, and allocated enough troops to be in the 80th percentile for each. The remaining 16 troops I distributed to the other castles so that each was in at least the 20th percentile, but also so that they got at least 1 troop each."
10,10,10,10,10,10,10,10,10,10,Uniform distribution always wins!
10,10,10,10,10,10,10,10,10,10,"I notice a flaw in the game - I can submit as many answers as I want. If I know that my solution beats 10, 10, 10, 10... 10, and I know that 10, 10, 10, 10... 10 beats the winning solution from last time, I can just submit a bunch of 10, 10, 10, 10...10 solutions under my name to stack the box and try to pick up more wins where others might lose."
