year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code
2007,tt0416508,Becoming Jane,ok,ok,PASS,16500000,18663911,39364948,2007PASS,18538467,20969716,44228231,2,2
2007,tt0442933,Beowulf,ok,ok,PASS,150000000,82195215,194995215,2007PASS,168531522,92349898,219085603,2,2
2007,tt0445934,Blades of Glory,ok,ok,PASS,61000000,118594548,145594548,2007PASS,68536152,133246132,163581806,2,2
2007,tt0398808,Bridge to Terabithia,ok,ok,PASS,25000000,82234139,137984788,2007PASS,28088587,92393631,155031909,2,2
2007,tt0283503,Brooklyn Rules,ok,ok,PASS,8000000,458232,458232,2007PASS,8988348,514844,514844,2,2
2007,tt0423977,Charlie Bartlett,men,men,FAIL,12000000,3950294,5295909,2007FAIL,13482522,4438327,5950184,2,2
2007,tt0472062,Charlie Wilson&#39;s War,ok,ok,PASS,75000000,66661095,119512771,2007PASS,84265761,74896639,134277795,2,2
2007,tt0795368,Death at a Funeral,ok-disagree,ok,PASS,21000000,42739347,48977233,2007PASS,23594413,48019515,55028051,2,2
2007,tt0848557,Diary of the Dead,ok,ok,PASS,2750000,952620,5394447,2007PASS,3089745,1070310,6060896,2,2
2007,tt0486822,Disturbia,ok-disagree,ok,PASS,20000000,80209692,117573043,2007PASS,22470870,90119077,132098426,2,2
2007,tt0765443,Eastern Promises,ok,ok,PASS,50000000,17181265,55367342,2007PASS,56177174,19303898,62207616,2,2
2007,tt0461770,Enchanted,ok,ok,PASS,85000000,127706877,340384141,2007PASS,95501196,143484229,382436383,2,2
2007,tt0486576,Fantastic Four: Rise of the Silver Surfer,dubious,dubious,FAIL,120000000,131921738,288215319,2007FAIL,134825218,148219809,323822443,2,2
2007,tt0452623,Gone Baby Gone,ok,ok,PASS,19000000,20300218,34619699,2007PASS,21347326,22808178,38896737,2,2
2007,tt0427327,Hairspray,ok,ok,PASS,75000000,118871849,202871849,2007PASS,84265761,133557691,227935344,2,2
2007,tt0373883,Halloween,ok,ok,PASS,15000000,58269151,77514401,2007PASS,16853152,65467925,87090800,2,2
2007,tt0367959,Hannibal Rising,notalk,notalk,FAIL,50000000,27669725,80583311,2007FAIL,56177174,31088139,90538854,2,2
2007,tt0373889,Harry Potter and the Order of the Phoenix,ok-disagree,ok,PASS,150000000,292004738,942943935,2007PASS,168531522,328080020,1059438513,2,2
2007,tt0465494,Hitman,nowomen-disagree,nowomen,FAIL,17500000,39687694,99965792,2007FAIL,19662011,44590850,112315914,2,2
2007,tt0498353,Hostel: Part II,ok,ok,PASS,7500000,17544812,33606409,2007PASS,8426576,19712359,37758262,2,2
2007,tt0425112,Hot Fuzz,notalk-disagree,notalk,FAIL,16000000,23618786,81742618,2007FAIL,17976696,26536733,91841386,2,2
2007,tt0787475,Hot Rod,notalk,notalk,FAIL,25000000,13938332,14334401,2007FAIL,28088587,15660322,16105323,2,2
2007,tt0480249,I Am Legend,ok-disagree,ok,PASS,150000000,256393010,585410052,2007PASS,168531522,288068696,657733649,2,2
2007,tt0758758,Into the Wild,notalk,notalk,FAIL,20000000,18354356,56395211,2007FAIL,22470870,20621917,63362472,2,2
2007,tt0467406,Juno,ok,ok,PASS,7000000,143495265,231450102,2007PASS,7864804,161223170,260044254,2,2
2007,tt0478311,Knocked Up,ok-disagree,ok,PASS,27500000,148761765,219154490,2007PASS,30897446,167140312,246229599,2,2
2007,tt0805564,Lars and the real Girl,ok,ok,PASS,12500000,5956480,10553442,2007PASS,14044294,6692364,11857251,2,2
2007,tt0337978,Live Free or Die Hard,notalk,notalk,FAIL,110000000,134529403,383531464,2007FAIL,123589783,151149634,430914277,2,2
2007,tt0465538,Michael Clayton,men-disagree,men,FAIL,21500000,49033882,92987651,2007FAIL,24156185,55091699,104475669,2,2
2007,tt0758766,Music and Lyrics,men,men,FAIL,40000000,50572589,145021477,2007FAIL,44941739,56820503,162937935,2,2
2007,tt0477348,No Country for Old Men,dubious,dubious,FAIL,25000000,74273505,164051250,2007FAIL,28088587,83449513,184318713,2,2
2007,tt0481141,No Reservations,ok,ok,PASS,28000000,43107979,91665799,2007PASS,31459218,48433689,102990511,2,2
2007,tt1179904,Paranormal Activity,dubious,dubious,FAIL,450000,107918810,194183034,2007FAIL,505595,121251476,218173082,2,2
2007,tt0808417,Persepolis,ok,ok,PASS,7300000,4443403,22742498,2007PASS,8201867,4992356,25552185,2,2
2007,tt0449088,Pirates of the Caribbean: At World&#39;s End,ok,ok,PASS,300000000,309420425,960996492,2007PASS,337063045,347647302,1079721346,2,2
2007,tt0477071,Premonition,ok,ok,PASS,20000000,47852604,81461343,2007PASS,22470870,53764481,91525361,2,2
2007,tt0382932,Ratatouille,nowomen-disagree,nowomen,FAIL,150000000,206445654,626549695,2007FAIL,168531522,231950669,703955827,2,2
2007,tt0432021,Resident Evil: Extinction,ok,ok,PASS,45000000,50648679,146162920,2007PASS,50559457,56905993,164220396,2,2
2007,tt00293564,Rush Hour 3,notalk,notalk,FAIL,180000000,140125968,253025968,2007FAIL,202237827,157437618,284285677,2,2
2007,tt0822854,Shooter,notalk-disagree,notalk,FAIL,60000000,47003582,95703582,2007FAIL,67412609,52810568,107527136,2,2
2007,tt0413267,Shrek the Third,ok-disagree,ok,PASS,160000000,322719944,807330936,2007PASS,179766957,362589890,907071412,2,2
2007,tt0964587,St. Trinian&#39;s,ok,ok,PASS,11400000,15000,22446568,2007PASS,12808396,16853,25219695,2,2
2007,tt0486655,Stardust,ok,ok,PASS,70000000,38634938,135556675,2007PASS,78648044,43408033,152303819,2,2
2007,tt0448134,Sunshine,notalk-disagree,notalk,FAIL,40000000,3688560,32030610,2007FAIL,44941739,4144258,35987783,2,2
2007,tt0829482,Superbad,notalk-disagree,notalk,FAIL,17500000,121463226,169863226,2007FAIL,19662011,136469216,190848721,2,2
2007,tt0815244,Sydney White,ok,ok,PASS,16500000,11892415,13636339,2007PASS,18538467,13361645,15321020,2,2
2007,tt0780622,Teeth,dubious-disagree,dubious,FAIL,2000000,347578,2350641,2007FAIL,2247087,390519,2641047,2,2
2007,tt0825232,The Bucket List,notalk,notalk,FAIL,45000000,93466502,174310293,2007FAIL,50559457,105013679,195845194,2,2
2007,tt0385752,The Golden Compass,ok,ok,PASS,205000000,70107728,372234864,2007PASS,230326414,78769081,418222056,2,2
2007,tt0419887,The Kite Runner,nowomen,nowomen,FAIL,20000000,15800078,74180745,2007FAIL,22470870,17752075,83345293,2,2
2007,tt0756683,The Man from Earth,notalk,notalk,FAIL,200000,#N/A,#N/A,2007FAIL,224709,#N/A,#N/A,2,2
2007,tt0425430,The Messengers,ok,ok,PASS,16000000,35374833,53774833,2007PASS,17976696,39745163,60418363,2,2
2007,tt0884328,The Mist,ok,ok,PASS,13000000,25593755,54777490,2007PASS,14606065,28755697,61544892,2,2
2007,tt0481369,The Number 23,notalk,notalk,FAIL,32000000,35193167,77593167,2007FAIL,35953391,39541053,87179297,2,2
2007,tt0775529,The Savages,ok,ok,PASS,9000000,6623082,10642023,2007PASS,10111891,7441321,11956776,2,2
2007,tt0780607,The Signal,men,men,FAIL,50000,251150,406299,2007FAIL,56177,282178,456495,2,2
2007,tt0462538,The Simpsons Movie,ok,ok,PASS,72500000,183135014,527071022,2007PASS,81456903,205760152,592187212,2,2
2007,tt0857191,The Visitor,dubious,dubious,FAIL,4000000,9427026,19174817,2007FAIL,4494174,10591674,21543741,2,2
2007,tt0469494,There Will Be Blood,nowomen-disagree,nowomen,FAIL,25000000,40222514,77208711,2007FAIL,28088587,45191743,86747344,2,2
2007,tt0453556,TMNT,notalk-disagree,notalk,FAIL,35000000,54149098,96096018,2007FAIL,39324022,60838866,107968055,2,2
2007,tt0418279,Transformers,notalk-disagree,notalk,FAIL,151000000,319246193,708272592,2007FAIL,169655066,358686980,795775055,2,2
2007,tt0861739,Tropa de Elite,ok-disagree,ok,PASS,6537890,8744,14319195,2007PASS,7345604,9824,16088238,2,2
2007,tt0473308,Waitress,ok,ok,PASS,1500000,19097550,22217183,2007PASS,1685315,21456928,24961971,2,2
2007,tt0498399,We Own the Night,nowomen,nowomen,FAIL,28000000,28563179,55307857,2007FAIL,31459218,32091974,62140782,2,2
2007,tt0496436,White Noise 2: The Light,notalk,notalk,FAIL,10000000,#N/A,8243567,2007FAIL,11235435,#N/A,9262006,2,2
2006,tt0416449,300,nowomen-disagree,nowomen,FAIL,60000000,210614939,454161935,2006FAIL,69347781,243427977,524918705,2,2
2006,tt0405296,A Scanner Darkly,notalk,notalk,FAIL,20000000,5501616,7405084,2006FAIL,23115927,6358748,8558769,2,2
2006,tt0437800,Akeelah and the Bee,ok,ok,PASS,8000000,18848430,18959424,2006PASS,9246371,21784947,21913233,2,2
2006,tt0429591,Aquamarine,ok,ok,PASS,12000000,18597342,22978953,2006PASS,13869556,21494740,26558990,2,2
2006,tt0416496,Bandidas,ok,ok,PASS,35000000,#N/A,18400000,2006PASS,40452872,#N/A,21266653,2,2
2006,tt0454082,Black Christmas,ok,ok,PASS,9000000,16235738,16235738,2006PASS,10402167,18765207,18765207,2,2
2006,tt0450259,Blood Diamond,notalk,notalk,FAIL,100000000,57377916,171377916,2006FAIL,115579635,66317186,198077969,2,2
2006,tt0479647,"Bon Cop, Bad Cop",notalk,notalk,FAIL,8000000,12671300,12671300,2006FAIL,9246371,14645442,14645442,2,2
2006,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,notalk,notalk,FAIL,18000000,128505958,261572744,2006FAIL,20804334,148526717,302324822,2,2
2006,tt0470705,Bug,ok,ok,PASS,4000000,7006708,7006708,2006PASS,4623185,8098328,8098328,2,2
2006,tt0317219,Cars,notalk-disagree,notalk,FAIL,70000000,244082982,461667967,2006FAIL,80905744,282110219,533594150,2,2
2006,tt0381061,Casino Royale,notalk,notalk,FAIL,102000000,167365000,596365000,2006FAIL,117891227,193439856,689276488,2,2
2006,tt0206634,Children of Men,ok,ok,PASS,76000000,35552383,69450202,2006PASS,87840522,41091314,80270290,2,2
2006,tt0424345,Clerks II,dubious,dubious,FAIL,5000000,24148068,25894473,2006FAIL,5778982,27910249,29928737,2,2
2006,tt0479884,Crank,nowomen,nowomen,FAIL,12000000,27838408,43924923,2006FAIL,13869556,32175530,50768266,2,2
2006,tt0405094,Das Leben Der Anderen,nowomen-disagree,nowomen,FAIL,2000000,11284657,81197047,2006FAIL,2311593,13042765,93847250,2,2
2006,tt0398913,DOA: Dead or Alive,ok,ok,PASS,30000000,480314,7756224,2006PASS,34673890,555145,8964615,2,2
2006,tt0457430,El laberinto del fauno (Pan's Labyrinth),ok-disagree,ok,PASS,16000000,37634615,87041569,2006PASS,18492742,43497951,100602327,2,2
2006,tt0449010,Eragon,notalk,notalk,FAIL,100000000,75030163,249488115,2006FAIL,115579635,86719588,288357452,2,2
2006,tt0457572,Fido,men,men,FAIL,8000000,298110,419801,2006FAIL,9246371,344554,485204,2,2
2006,tt0414982,Final Destination 3,ok,ok,PASS,25000000,54098051,112798051,2006PASS,28894909,62526330,130371575,2,2
2006,tt0424095,Flushed Away,nowomen,nowomen,FAIL,149000000,64665672,177665672,2006FAIL,172213656,74740347,205345335,2,2
2006,tt0470765,For Your Consideration,ok,ok,PASS,12000000,5549923,5549923,2006PASS,13869556,6414581,6414581,2,2
2006,tt0436331,Friends with Money,ok,ok,PASS,6500000,13368437,17518322,2006PASS,7512676,15451191,20247613,2,2
2006,tt0438097,Ice Age: The Meltdown,notalk,notalk,FAIL,75000000,195330621,651899282,2006FAIL,86684726,225762418,753462808,2,2
2006,tt0417225,Idlewild,ok,ok,PASS,15000000,12669914,12669914,2006PASS,17336945,14643840,14643840,2,2
2006,tt0454848,Inside Man,dubious-disagree,dubious,FAIL,50000000,88634237,184634237,2006FAIL,57789817,102443127,213399577,2,2
2006,tt0493430,Jackass Number Two,notalk,notalk,FAIL,11000000,72778712,85278712,2006FAIL,12713760,84117369,98564824,2,2
2006,tt0452637,Lady in the Water,men,men,FAIL,75000000,42285169,72785169,2006FAIL,86684726,48873044,84124832,2,2
2006,tt0408985,Last Holiday,ok,ok,PASS,45000000,38399961,43343247,2006PASS,52010836,44382535,50095967,2,2
2006,tt0498380,Letters from Iwo Jima,notalk,notalk,FAIL,13000000,13756082,68756082,2006FAIL,15025353,15899229,79468028,2,2
2006,tt0404203,Little Children,ok,ok,PASS,14000000,5463019,14763019,2006PASS,16181149,6314137,17063043,2,2
2006,tt0449059,Little Miss Sunshine,ok,ok,PASS,8000000,59891098,100550977,2006PASS,9246371,69221912,116216452,2,2
2006,tt0490166,London To Brighton,ok,ok,PASS,825000,#N/A,610776,2006PASS,953532,#N/A,705933,2,2
2006,tt0425210,Lucky Number Slevin,notalk-disagree,notalk,FAIL,27000000,22495466,55495466,2006FAIL,31206501,26000177,64141457,2,2
2006,tt0483726,Man of the Year,notalk,notalk,FAIL,20000000,37442180,41342180,2006FAIL,23115927,43275535,47783141,2,2
2006,tt0422720,Marie Antoinette,ok,ok,PASS,40000000,15962471,60862471,2006PASS,46231854,18449366,70344622,2,2
2006,tt0482546,Miss Potter,ok,ok,PASS,30000000,3005605,35891257,2006PASS,34673890,3473867,41482984,2,2
2006,tt0385880,Monster House,ok,ok,PASS,75000000,73661010,141267370,2006PASS,86684726,85137126,163276310,2,2
2006,tt0457510,Nacho Libre,nowomen-disagree,nowomen,FAIL,32000000,80197993,99296462,2006FAIL,36985483,92692547,114766488,2,2
2006,tt0477347,Night at the Museum,ok,ok,PASS,110000000,250863268,574480841,2006PASS,127137598,289946849,663982857,2,2
2006,tt0465551,Notes on a Scandal,ok,ok,PASS,27500000,17510118,49752391,2006PASS,31784400,20238130,57503632,2,2
2006,tt0907657,Once,men,men,FAIL,150000,9445857,18997174,2006FAIL,173369,10917487,21956864,2,2
2006,tt0400717,Open Season,notalk,notalk,FAIL,85000000,85105259,189901703,2006FAIL,98242689,98364347,219487695,2,2
2006,tt0401711,Paris je t&#39;aime,dubious,dubious,FAIL,13000000,4857374,4857374,2006FAIL,15025353,5614135,5614135,2,2
2006,tt0396171,Perfume: The Story of a Murderer,ok,ok,PASS,63700000,2223293,133603463,2006PASS,73624227,2569674,154418394,2,2
2006,tt0383574,Pirates of the Caribbean: Dead Man&#39;s Chest,men-disagree,men,FAIL,225000000,423315812,1060615812,2006FAIL,260054178,489266869,1225855881,2,2
2006,tt0409182,Poseidon,men,men,FAIL,160000000,60674817,181674817,2006FAIL,184927415,70127732,209979090,2,2
2006,tt0451176,Quinceanera,ok,ok,PASS,400000,1692693,2522787,2006PASS,462319,1956408,2915828,2,2
2006,tt0405508,Rang De Basanti,ok,ok,PASS,5300000,2197694,29197694,2006PASS,6125721,2540087,33746588,2,2
2006,tt0439289,Running with Scissors,ok,ok,PASS,12000000,6860000,8706701,2006PASS,13869556,7928763,10063173,2,2
2006,tt0454945,She&#39;s the Man,men-disagree,men,FAIL,25000000,33889159,55279608,2006FAIL,28894909,39168966,63891969,2,2
2006,tt0423169,Sherrybaby,dubious,dubious,FAIL,2000000,199176,622806,2006FAIL,2311593,230207,719837,2,2
2006,tt0367027,Shortbus,ok,ok,PASS,2000000,1985292,1985292,2006PASS,2311593,2294593,2294593,2,2
2006,tt0384537,Silent Hill,ok,ok,PASS,50000000,46982632,99982632,2006PASS,57789817,54302354,115559561,2,2
2006,tt0439815,Slither,ok,ok,PASS,15250000,7802450,12930343,2006PASS,17625894,9018043,14944843,2,2
2006,tt0475394,Smokin&#39; Aces,dubious-disagree,dubious,FAIL,17000000,35662731,56047261,2006FAIL,19648538,41218854,64779219,2,2
2006,tt0417148,Snakes on a Plane,ok,ok,PASS,33000000,34020814,62020814,2006PASS,38141279,39321133,71683430,2,2
2006,tt0405336,Southland Tales,ok,ok,PASS,17000000,275380,364607,2006PASS,19648538,318283,421411,2,2
2006,tt0430634,Stick It,ok,ok,PASS,20000000,26910736,30399714,2006PASS,23115927,31103330,35135878,2,2
2006,tt0420223,Stranger Than Fiction,ok,ok,PASS,30000000,40435190,45235190,2006PASS,34673890,46734845,52282667,2,2
2006,tt0348150,Superman Returns,notalk,notalk,FAIL,232000000,200120000,390874000,2006FAIL,268144752,231297965,451770741,2,2
2006,tt0446046,Take the Lead,ok,ok,PASS,30000000,34742066,65390493,2006PASS,34673890,40154753,75578093,2,2
2006,tt0429589,The Ant Bully,men,men,FAIL,45000000,28142535,49610898,2006FAIL,52010836,32527039,57340095,2,2
2006,tt0452594,The Break Up,notalk,notalk,FAIL,52000000,118806699,202944203,2006FAIL,60101410,137316349,234562168,2,2
2006,tt0382625,The Da Vinci Code,notalk,notalk,FAIL,125000000,217536138,767820459,2006FAIL,144474543,251427474,887444081,2,2
2006,tt0783238,The Dead Girl,ok,ok,PASS,3300000,19875,19875,2006PASS,3814128,22971,22971,2,2
2006,tt0407887,The Departed,notalk,notalk,FAIL,90000000,133311000,290539042,2006FAIL,104021671,154080367,335803963,2,2
2006,tt0458352,The Devil Wears Prada,ok,ok,PASS,35000000,124740460,326551094,2006PASS,40452872,144174568,377426561,2,2
2006,tt0414993,The Fountain,dubious,dubious,FAIL,35000000,10144010,15461638,2006FAIL,40452872,11724410,17870505,2,2
2006,tt0433386,The Grudge 2,ok,ok,PASS,20000000,39143839,70743839,2006PASS,23115927,45242306,81765471,2,2
2006,tt0464049,The History Boys,notalk,notalk,FAIL,3700000,2730296,13425589,2006FAIL,4276446,3155666,15517247,2,2
2006,tt0457939,The Holiday,ok-disagree,ok,PASS,85000000,63280000,205190324,2006PASS,98242689,73138793,237158227,2,2
2006,tt0468492,The Host,ok,ok,PASS,50000000,26623701,58188384,2006PASS,57789817,30771576,67253922,2,2
2006,tt0443543,The Illusionist,nowomen,nowomen,FAIL,16500000,39868642,83792062,2006FAIL,19070640,46080031,96846559,2,2
2006,tt0410297,The Lake House,dubious,dubious,FAIL,40000000,52330111,114830111,2006FAIL,46231854,60482951,132720223,2,2
2006,tt0446755,The Painted Veil,dubious,dubious,FAIL,19400000,8060487,15118795,2006FAIL,22422449,9316281,17474248,2,2
2006,tt0482571,The Prestige,notalk,notalk,FAIL,40000000,53089891,107896006,2006FAIL,46231854,61361102,124705810,2,2
2006,tt0454921,The Pursuit of Happyness,nowomen-disagree,nowomen,FAIL,55000000,162586036,307325633,2006FAIL,63568799,187916346,355205844,2,2
2006,tt0436697,The Queen,dubious-disagree,dubious,FAIL,15000000,56441711,128885873,2006FAIL,17336945,65235123,148965821,2,2
2006,tt0460989,The Wind That Shakes the Barley,notalk-disagree,notalk,FAIL,8300000,1829142,25670174,2006FAIL,9593110,2114116,29669493,2,2
2006,tt0370032,Ultraviolet,notalk,notalk,FAIL,30000000,18522064,20722064,2006FAIL,34673890,21407734,23950486,2,2
2006,tt0441909,Volver,ok,ok,PASS,9400000,12899867,85599867,2006PASS,10864486,14909619,98936014,2,2
2006,tt0758794,We Are Marshall,notalk,notalk,FAIL,65000000,43545364,43545364,2006FAIL,75126763,50329573,50329573,2,2
2006,tt0455857,When a Stranger Calls,ok,ok,PASS,15000000,47860214,66944472,2006PASS,17336945,55316660,77374176,2,2
2006,tt0477139,Wristcutters: A Love Story,notalk,notalk,FAIL,1000000,446165,460136,2006FAIL,1155796,515676,531824,2,2
2006,tt0376994,X-Men: The Last Stand,ok,ok,PASS,210000000,234362462,459359555,2006PASS,242717233,270875277,530926095,2,2
2006,tt0463034,"You, Me and Dupree",notalk,notalk,FAIL,54000000,75802010,130402010,2006FAIL,62413003,87611686,150718167,2,2
2006,tt0383060,Zoom,ok,ok,PASS,35000000,11989328,12506188,2006PASS,40452872,13857222,14454606,2,2
2006,tt0389557,Zwartboek,ok,ok,PASS,22000000,4398532,27238354,2006PASS,25427520,5083807,31481990,2,2
2005,tt0402022,AEon Flux,ok,ok,PASS,55000000,25857987,47953341,2005PASS,65616822,30849435,57209924,2,2
2005,tt0398712,Assault on Precinct 13,ok,ok,PASS,30000000,20040895,36040895,2005PASS,35790994,23909452,42997982,2,2
2005,tt0372784,Batman Begins,notalk,notalk,FAIL,150000000,205343774,373298774,2005FAIL,178954969,244981925,445357804,2,2
2005,tt0388500,Beauty Shop,ok,ok,PASS,25000000,36351350,38351350,2005PASS,29825828,43368365,45754431,2,2
2005,tt0374536,Bewitched,ok,ok,PASS,80000000,63313159,131159306,2005PASS,95442650,75534696,156477397,2,2
2005,tt0383222,BloodRayne,dubious,dubious,FAIL,25000000,2405420,3605420,2005FAIL,29825828,2869746,4301386,2,2
2005,tt0357507,Boogeyman,men,men,FAIL,20000000,46752382,67192859,2005FAIL,23860663,55777141,80163307,2,2
2005,tt0439478,Boynton Beach Club,ok,ok,PASS,2900000,3127472,3127472,2005PASS,3459796,3731178,3731178,2,2
2005,tt0393109,Brick,notalk,notalk,FAIL,450000,2075743,4087493,2005FAIL,536865,2476430,4876515,2,2
2005,tt0388795,Brokeback Mountain,notalk,notalk,FAIL,13900000,83043761,174097801,2005FAIL,16583160,99073958,207704444,2,2
2005,tt0379725,Capote,dubious,dubious,FAIL,7000000,28750530,49924079,2005FAIL,8351232,34300335,59561080,2,2
2005,tt0367594,Charlie and the Chocolate Factory,ok,ok,PASS,150000000,206459076,474459076,2005PASS,178954969,246312517,566045396,2,2
2005,tt0451094,Chinjeolhan geumjassi,ok,ok,PASS,4500000,211667,23471871,2005PASS,5368649,252526,28002720,2,2
2005,tt0352248,Cinderella Man,men,men,FAIL,88000000,61649911,108539911,2005FAIL,104986915,73550386,129491710,2,2
2005,tt0393162,Coach Carter,ok,ok,PASS,45000000,67264877,76669806,2005PASS,53686491,80249227,91469619,2,2
2005,tt0360486,Constantine,notalk,notalk,FAIL,75000000,75976178,230884728,2005FAIL,89477485,90642097,275453129,2,2
2005,tt0435623,Conversations with Other Women,nowomen-disagree,nowomen,FAIL,450000,379418,909061,2005FAIL,536865,452658,1084540,2,2
2005,tt0121164,Corpse Bride,dubious,dubious,FAIL,30000000,53359111,114770654,2005FAIL,35790994,63659187,136925192,2,2
2005,tt0257516,Cursed,ok,ok,PASS,35000000,19294901,25114901,2005PASS,41756160,23019456,29962909,2,2
2005,tt0342258,Danny the dog,notalk,notalk,FAIL,43000000,24537621,49037621,2005FAIL,51300425,29274195,58503506,2,2
2005,tt0382628,Dark Water,ok,ok,PASS,60000000,25473093,49473093,2005PASS,71581988,30390244,59023039,2,2
