poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,methodology,partisan,polldate,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand2_name,cand2_id,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,advancedplusminus,comment
2599,3206,7375,2008,2008_Pres-R_NJ,NJ,Pres-P,Pres-R,Zogby Interactive/JZ Analytics,395,Live Phone,,2/3/2008,862,John McCain,44,REP,53,Mitt Romney,48,REP,24,5,29,2/5/2008,55.36,28.33,27.03,1.97,,1,-4.683744681082795,
2584,3189,7377,2008,2008_Pres-D_NY,NY,Pres-P,Pres-D,Public Policy Polling,263,IVR,,2/3/2008,747,Hillary Rodham Clinton,45,DEM,51,Barack Obama,41,DEM,32,,19,2/5/2008,57.37,40.32,17.05,1.95,,1,-2.169083597685708,
2616,3232,7377,2008,2008_Pres-D_NY,NY,Pres-P,Pres-D,SurveyUSA,325,IVR,,2/3/2008,774,Hillary Rodham Clinton,45,DEM,56,Barack Obama,41,DEM,38,,18,2/5/2008,57.37,40.32,17.05,.95,,1,-3.414252317146522,
2584,3191,7378,2008,2008_Pres-R_NY,NY,Pres-P,Pres-R,Public Policy Polling,263,IVR,,2/3/2008,780,John McCain,44,REP,49,Mitt Romney,48,REP,24,9,25,2/5/2008,51.8,27.69,24.1,.9,,1,-7.666636762485282,
2616,3224,7378,2008,2008_Pres-R_NY,NY,Pres-P,Pres-R,SurveyUSA,325,IVR,,2/3/2008,356,John McCain,44,REP,56,Mitt Romney,48,REP,23,8,33,2/5/2008,51.8,27.69,24.1,8.9,,1,1.215304058613539,
2598,3205,7378,2008,2008_Pres-R_NY,NY,Pres-P,Pres-R,Zogby Interactive/JZ Analytics,395,Live Phone,,2/3/2008,836,John McCain,44,REP,56,Mitt Romney,48,REP,20,7,36,2/5/2008,51.8,27.69,24.1,11.9,,1,4.394721414565667,
2597,3204,7379,2008,2008_Pres-D_OK,OK,Pres-P,Pres-D,SurveyUSA,325,IVR,,2/3/2008,673,Hillary Rodham Clinton,45,DEM,54,Barack Obama,41,DEM,27,,27,2/5/2008,54.76,31.19,23.57,3.43,,1,-5.687772028122652,
2597,3236,7380,2008,2008_Pres-R_OK,OK,Pres-P,Pres-R,SurveyUSA,325,IVR,,2/3/2008,445,John McCain,44,REP,37,Mike Huckabee,47,REP,32,23,5,2/5/2008,36.64,33.4,3.25,1.75,,1,-8.156407492301833,
2619,3229,7389,2008,2008_Pres-D_WA,WA,Pres-P,Pres-D,SurveyUSA,325,IVR,,2/3/2008,575,Barack Obama,41,DEM,53,Hillary Rodham Clinton,45,DEM,40,,13,2/9/2008,67.67,31.2,36.46,23.46,,1,13.54867138540864,among registered voters
2587,3192,7343,2008,2008_Pres-D_AL,AL,Pres-P,Pres-D,Opinion Savvy/InsiderAdvantage,243,Live Phone,,2/4/2008,435,Barack Obama,41,DEM,45,Hillary Rodham Clinton,45,DEM,43,,2,2/5/2008,55.96,41.57,14.39,12.39,,1,1.703530845354449,
2593,3198,7351,2008,2008_Pres-D_CA,CA,Pres-P,Pres-D,American Research Group,9,Live Phone,,2/4/2008,600,Hillary Rodham Clinton,45,DEM,49,Barack Obama,41,DEM,45,,4,2/5/2008,51.47,43.16,8.32,4.32,,1,-2.152485852469592,
2592,3199,7351,2008,2008_Pres-D_CA,CA,Pres-P,Pres-D,SurveyUSA,325,IVR,,2/4/2008,872,Hillary Rodham Clinton,45,DEM,52,Barack Obama,41,DEM,42,,10,2/5/2008,51.47,43.16,8.32,1.68,,1,-4.621480490737414,
2585,3190,7351,2008,2008_Pres-D_CA,CA,Pres-P,Pres-D,Zogby Interactive/JZ Analytics,395,Live Phone,,2/4/2008,895,Hillary Rodham Clinton,45,DEM,36,Barack Obama,41,DEM,49,,-13,2/5/2008,51.47,43.16,8.32,21.32,,0,16.59227329824057,
2593,3200,7352,2008,2008_Pres-R_CA,CA,Pres-P,Pres-R,American Research Group,9,Live Phone,,2/4/2008,600,John McCain,44,REP,35,Mitt Romney,48,REP,37,14,-2,2/5/2008,42.25,34.56,7.69,9.69,,0,5.027563237557837,
2592,3197,7352,2008,2008_Pres-R_CA,CA,Pres-P,Pres-R,SurveyUSA,325,IVR,,2/4/2008,556,John McCain,44,REP,39,Mitt Romney,48,REP,38,11,1,2/5/2008,42.25,34.56,7.69,6.69,,1,1.758101785994608,
2583,3188,7360,2008,2008_Pres-R_GA,GA,Pres-P,Pres-R,Opinion Savvy/InsiderAdvantage,243,Live Phone,,2/4/2008,1212,Mike Huckabee,47,REP,32,John McCain,44,REP,32,29,0,2/5/2008,33.92,31.63,2.3,2.3,,.5,-4.954870541123964,
2582,3187,7374,2008,2008_Pres-D_NJ,NJ,Pres-P,Pres-D,Rasmussen Reports/Pulse Opinion Research,277,IVR,,2/4/2008,835,Hillary Rodham Clinton,45,DEM,49,Barack Obama,41,DEM,43,,6,2/5/2008,53.76,43.93,9.83,3.83,,1,-.5588791243992864,
2595,3202,7381,2008,2008_Pres-D_TN,TN,Pres-P,Pres-D,American Research Group,9,Live Phone,,2/4/2008,600,Hillary Rodham Clinton,45,DEM,59,Barack Obama,41,DEM,37,,22,2/5/2008,53.82,40.48,13.34,8.66,,1,1.889583079713653,
2595,3201,7382,2008,2008_Pres-R_TN,TN,Pres-P,Pres-R,American Research Group,9,Live Phone,,2/4/2008,600,Mike Huckabee,47,REP,36,John McCain,44,REP,30,27,6,2/5/2008,34.47,31.8,2.67,3.33,,1,-3.261069397354104,
2568,3172,7392,2008,2008_Pres-D_MD,MD,Pres-P,Pres-D,Rasmussen Reports/Pulse Opinion Research,277,IVR,,2/6/2008,925,Barack Obama,41,DEM,57,Hillary Rodham Clinton,45,DEM,31,,26,2/12/2008,60.66,35.78,24.88,1.12,,1,-6.283252555616134,
2566,3170,7393,2008,2008_Pres-R_MD,MD,Pres-P,Pres-R,SurveyUSA,325,IVR,,2/7/2008,360,John McCain,44,REP,56,Mike Huckabee,47,REP,17,,39,2/12/2008,54.84,28.54,26.31,12.69,,1,6.640346193180005,
2558,3161,7394,2008,2008_Pres-D_VA,VA,Pres-P,Pres-D,Opinion Savvy/InsiderAdvantage,243,Live Phone,,2/7/2008,501,Barack Obama,41,DEM,52,Hillary Rodham Clinton,45,DEM,37,,15,2/12/2008,63.66,35.47,28.19,13.19,,1,3.645610845701347,
2575,3180,7394,2008,2008_Pres-D_VA,VA,Pres-P,Pres-D,Rasmussen Reports/Pulse Opinion Research,277,IVR,,2/7/2008,719,Barack Obama,41,DEM,55,Hillary Rodham Clinton,45,DEM,37,,18,2/12/2008,63.66,35.47,28.19,10.19,,1,.5444438113906006,
2574,3178,7400,2008,2008_Pres-D_WI,WI,Pres-P,Pres-D,American Research Group,9,Live Phone,,2/7/2008,600,Barack Obama,41,DEM,41,Hillary Rodham Clinton,45,DEM,50,,-9,2/19/2008,58.08,40.76,17.32,26.32,,0,15.70304141386357,
2559,3166,7389,2008,2008_Pres-D_WA,WA,Pres-P,Pres-D,SurveyUSA,325,IVR,,2/8/2008,598,Barack Obama,41,DEM,50,Hillary Rodham Clinton,45,DEM,45,,5,2/9/2008,67.67,31.2,36.46,31.46,,1,22.434284903964,
2557,3160,7392,2008,2008_Pres-D_MD,MD,Pres-P,Pres-D,Constituent Dynamics,58,IVR,,2/8/2008,6486,Barack Obama,41,DEM,53,Hillary Rodham Clinton,45,DEM,36,,17,2/12/2008,60.66,35.78,24.88,7.88,,1,1.616050018938681,
2550,3158,7392,2008,2008_Pres-D_MD,MD,Pres-P,Pres-D,Mason-Dixon Polling & Strategy,197,Live Phone,,2/8/2008,400,Barack Obama,41,DEM,53,Hillary Rodham Clinton,45,DEM,35,,18,2/12/2008,60.66,35.78,24.88,6.88,,1,.2145559417682104,
2553,3155,7392,2008,2008_Pres-D_MD,MD,Pres-P,Pres-D,SurveyUSA,325,IVR,,2/8/2008,737,Barack Obama,41,DEM,52,Hillary Rodham Clinton,45,DEM,33,,19,2/12/2008,60.66,35.78,24.88,5.88,,1,-.8110190502968251,
2550,3152,7393,2008,2008_Pres-R_MD,MD,Pres-P,Pres-R,Mason-Dixon Polling & Strategy,197,Live Phone,,2/8/2008,400,John McCain,44,REP,54,Mike Huckabee,47,REP,23,,31,2/12/2008,54.84,28.54,26.31,4.69,,1,-1.953952233814248,
2552,3154,7394,2008,2008_Pres-D_VA,VA,Pres-P,Pres-D,Constituent Dynamics,58,IVR,,2/8/2008,6596,Barack Obama,41,DEM,51,Hillary Rodham Clinton,45,DEM,34,,17,2/12/2008,63.66,35.47,28.19,11.19,,1,2.014333782674933,
2555,3162,7394,2008,2008_Pres-D_VA,VA,Pres-P,Pres-D,Mason-Dixon Polling & Strategy,197,Live Phone,,2/8/2008,400,Barack Obama,41,DEM,53,Hillary Rodham Clinton,45,DEM,37,,16,2/12/2008,63.66,35.47,28.19,12.19,,1,2.764061367910616,
2561,3167,7394,2008,2008_Pres-D_VA,VA,Pres-P,Pres-D,SurveyUSA,325,IVR,,2/8/2008,588,Barack Obama,41,DEM,59,Hillary Rodham Clinton,45,DEM,39,,20,2/12/2008,63.66,35.47,28.19,8.19,,1,-1.707839542530896,
2555,3157,7395,2008,2008_Pres-R_VA,VA,Pres-P,Pres-R,Mason-Dixon Polling & Strategy,197,Live Phone,,2/8/2008,400,John McCain,44,REP,55,Mike Huckabee,47,REP,27,5,28,2/12/2008,50.04,40.67,9.37,18.63,,1,9.583370795665921,
2561,3165,7395,2008,2008_Pres-R_VA,VA,Pres-P,Pres-R,SurveyUSA,325,IVR,,2/8/2008,382,John McCain,44,REP,57,Mike Huckabee,47,REP,25,9,32,2/12/2008,50.04,40.67,9.37,22.63,,1,13.22670761279425,
58985,100989,7396,2008,2008_Pres-D_DC,DC,Pres-P,Pres-D,Constituent Dynamics,58,IVR,,2/8/2008,1194,Barack Obama,41,DEM,63,Hillary Rodham Clinton,45,DEM,27,,36,2/12/2008,75.31,23.77,51.55,15.55,,1,6.159964421034463,
2559,3163,7399,2008,2008_Pres-R_WA,WA,Pres-P,Pres-R,SurveyUSA,325,IVR,,2/8/2008,433,John McCain,44,REP,54,Mike Huckabee,47,REP,25,,29,2/19/2008,49.5,24.09,25.41,3.59,,1,-7.14121470671329,
2544,3149,7392,2008,2008_Pres-D_MD,MD,Pres-P,Pres-D,American Research Group,9,Live Phone,,2/9/2008,600,Barack Obama,41,DEM,55,Hillary Rodham Clinton,45,DEM,37,,18,2/12/2008,60.66,35.78,24.88,6.88,,1,.7363328190552825,
2544,3144,7393,2008,2008_Pres-R_MD,MD,Pres-P,Pres-R,American Research Group,9,Live Phone,,2/9/2008,600,John McCain,44,REP,50,Mike Huckabee,47,REP,25,,25,2/12/2008,54.84,28.54,26.31,1.31,,1,-6.111938992928249,
2548,3150,7394,2008,2008_Pres-D_VA,VA,Pres-P,Pres-D,American Research Group,9,Live Phone,,2/9/2008,600,Barack Obama,41,DEM,56,Hillary Rodham Clinton,45,DEM,38,,18,2/12/2008,63.66,35.47,28.19,10.19,,1,.9334966152687186,
2548,3148,7395,2008,2008_Pres-R_VA,VA,Pres-P,Pres-R,American Research Group,9,Live Phone,,2/9/2008,600,John McCain,44,REP,54,Mike Huckabee,47,REP,32,5,22,2/12/2008,50.04,40.67,9.37,12.63,,1,1.801445154857306,
2543,3143,7400,2008,2008_Pres-D_WI,WI,Pres-P,Pres-D,Strategic Vision LLC,320,Live Phone,,2/9/2008,600,Barack Obama,41,DEM,45,Hillary Rodham Clinton,45,DEM,41,,4,2/19/2008,58.08,40.76,17.32,13.32,,1,1.322826430897993,sample size unavailable; estimated at 600 as a default
2543,3142,7401,2008,2008_Pres-R_WI,WI,Pres-P,Pres-R,Strategic Vision LLC,320,Live Phone,,2/9/2008,600,John McCain,44,REP,45,Mike Huckabee,47,REP,27,7,18,2/19/2008,54.74,36.95,17.79,.21,,1,-8.470589300782665,sample size unavailable; estimated at 600 as a default
2537,3135,7392,2008,2008_Pres-D_MD,MD,Pres-P,Pres-D,SurveyUSA,325,IVR,,2/10/2008,774,Barack Obama,41,DEM,55,Hillary Rodham Clinton,45,DEM,32,,23,2/12/2008,60.66,35.78,24.88,1.88,,1,-4.360946597831399,
2537,3137,7393,2008,2008_Pres-R_MD,MD,Pres-P,Pres-R,SurveyUSA,325,IVR,,2/10/2008,368,John McCain,44,REP,52,Mike Huckabee,47,REP,26,,26,2/12/2008,54.84,28.54,26.31,.31,,1,-5.209447011285418,
2541,3141,7394,2008,2008_Pres-D_VA,VA,Pres-P,Pres-D,SurveyUSA,325,IVR,,2/10/2008,596,Barack Obama,41,DEM,60,Hillary Rodham Clinton,45,DEM,38,,22,2/12/2008,63.66,35.47,28.19,6.19,,1,-3.26352374686762,
2541,3140,7395,2008,2008_Pres-R_VA,VA,Pres-P,Pres-R,SurveyUSA,325,IVR,,2/10/2008,385,John McCain,44,REP,48,Mike Huckabee,47,REP,37,7,11,2/12/2008,50.04,40.67,9.37,1.63,,1,-7.429421097043609,
2531,3129,7392,2008,2008_Pres-D_MD,MD,Pres-P,Pres-D,American Research Group,9,Live Phone,,2/11/2008,600,Barack Obama,41,DEM,55,Hillary Rodham Clinton,45,DEM,38,,17,2/12/2008,60.66,35.78,24.88,7.88,,1,2.176421251322611,
2531,3127,7393,2008,2008_Pres-R_MD,MD,Pres-P,Pres-R,American Research Group,9,Live Phone,,2/11/2008,600,John McCain,44,REP,53,Mike Huckabee,47,REP,27,,26,2/12/2008,54.84,28.54,26.31,.31,,1,-6.697237336979888,
2530,3131,7394,2008,2008_Pres-D_VA,VA,Pres-P,Pres-D,American Research Group,9,Live Phone,,2/11/2008,600,Barack Obama,41,DEM,57,Hillary Rodham Clinton,45,DEM,40,,17,2/12/2008,63.66,35.47,28.19,11.19,,1,2.36924209075068,
2530,3126,7395,2008,2008_Pres-R_VA,VA,Pres-P,Pres-R,American Research Group,9,Live Phone,,2/11/2008,600,John McCain,44,REP,47,Mike Huckabee,47,REP,39,4,8,2/12/2008,50.04,40.67,9.37,1.37,,1,-9.0522108135676,
2522,3117,7400,2008,2008_Pres-D_WI,WI,Pres-P,Pres-D,Public Policy Polling,263,IVR,,2/11/2008,642,Barack Obama,41,DEM,50,Hillary Rodham Clinton,45,DEM,39,,11,2/19/2008,58.08,40.76,17.32,6.32,,1,-6.654810916149193,
2522,3122,7401,2008,2008_Pres-R_WI,WI,Pres-P,Pres-R,Public Policy Polling,263,IVR,,2/11/2008,700,John McCain,44,REP,53,Mike Huckabee,47,REP,32,7,21,2/19/2008,54.74,36.95,17.79,3.21,,1,-4.606302632569873,
2524,3119,7406,2008,2008_Pres-D_TX,TX,Pres-P,Pres-D,Public Opinion Strategies/Hamilton Campaigns (Texas Credit Union League),261,Live Phone,,2/12/2008,400,Hillary Rodham Clinton,45,DEM,49,Barack Obama,41,DEM,41,,8,3/4/2008,50.88,47.39,3.49,4.51,,1,-2.87053528832568,
2524,3123,7407,2008,2008_Pres-R_TX,TX,Pres-P,Pres-R,Public Opinion Strategies/Hamilton Campaigns (Texas Credit Union League),261,Live Phone,,2/12/2008,400,John McCain,44,REP,45,Mike Huckabee,47,REP,41,6,4,3/4/2008,51.22,38.02,13.2,9.2,,1,-2.597497125705968,
2516,3111,7400,2008,2008_Pres-D_WI,WI,Pres-P,Pres-D,Rasmussen Reports/Pulse Opinion Research,277,IVR,,2/13/2008,855,Barack Obama,41,DEM,47,Hillary Rodham Clinton,45,DEM,43,,4,2/19/2008,58.08,40.76,17.32,13.32,,1,2.189603768576179,
2513,3106,7402,2008,2008_Pres-D_OH,OH,Pres-P,Pres-D,Rasmussen Reports/Pulse Opinion Research,277,IVR,,2/13/2008,754,Hillary Rodham Clinton,45,DEM,51,Barack Obama,41,DEM,37,,14,3/4/2008,53.49,44.84,8.66,5.34,,1,-1.556706568617727,
2513,3107,7403,2008,2008_Pres-R_OH,OH,Pres-P,Pres-R,Rasmussen Reports/Pulse Opinion Research,277,IVR,,2/13/2008,668,John McCain,44,REP,50,Mike Huckabee,47,REP,33,5,17,3/4/2008,54.56,32.41,22.15,5.15,,1,-6.929308436640838,
2512,3108,7400,2008,2008_Pres-D_WI,WI,Pres-P,Pres-D,Research 2000,281,Live Phone,,2/14/2008,400,Barack Obama,41,DEM,47,Hillary Rodham Clinton,45,DEM,42,,5,2/19/2008,58.08,40.76,17.32,12.32,,1,1.039626083012978,
2512,3105,7401,2008,2008_Pres-R_WI,WI,Pres-P,Pres-R,Research 2000,281,Live Phone,,2/14/2008,400,John McCain,44,REP,48,Mike Huckabee,47,REP,32,7,16,2/19/2008,54.74,36.95,17.79,1.79,,1,-5.936919677427142,
2515,3110,7406,2008,2008_Pres-D_TX,TX,Pres-P,Pres-D,American Research Group,9,Live Phone,,2/14/2008,600,Hillary Rodham Clinton,45,DEM,42,Barack Obama,41,DEM,48,,-6,3/4/2008,50.88,47.39,3.49,9.49,,0,2.862566762568316,
2503,3096,7406,2008,2008_Pres-D_TX,TX,Pres-P,Pres-D,Opinion Savvy/InsiderAdvantage,243,Live Phone,,2/14/2008,403,Hillary Rodham Clinton,45,DEM,48,Barack Obama,41,DEM,41,,7,3/4/2008,50.88,47.39,3.49,3.51,,1,-3.805707574356742,
2504,3099,7406,2008,2008_Pres-D_TX,TX,Pres-P,Pres-D,Rasmussen Reports/Pulse Opinion Research,277,IVR,,2/14/2008,577,Hillary Rodham Clinton,45,DEM,54,Barack Obama,41,DEM,38,,16,3/4/2008,50.88,47.39,3.49,12.51,,1,5.699208640845002,
2515,3109,7407,2008,2008_Pres-R_TX,TX,Pres-P,Pres-R,American Research Group,9,Live Phone,,2/14/2008,600,John McCain,44,REP,42,Mike Huckabee,47,REP,36,11,6,3/4/2008,51.22,38.02,13.2,7.2,,1,-3.276674330104432,
2504,3097,7407,2008,2008_Pres-R_TX,TX,Pres-P,Pres-R,Rasmussen Reports/Pulse Opinion Research,277,IVR,,2/14/2008,796,John McCain,44,REP,45,Mike Huckabee,47,REP,37,7,8,3/4/2008,51.22,38.02,13.2,5.2,,1,-6.660121437121426,
2499,3091,7400,2008,2008_Pres-D_WI,WI,Pres-P,Pres-D,American Research Group,9,Live Phone,,2/16/2008,600,Barack Obama,41,DEM,43,Hillary Rodham Clinton,45,DEM,49,,-6,2/19/2008,58.08,40.76,17.32,23.32,,0,14.44501335747342,
2499,3092,7401,2008,2008_Pres-R_WI,WI,Pres-P,Pres-R,American Research Group,9,Live Phone,,2/16/2008,600,John McCain,44,REP,46,Mike Huckabee,47,REP,42,4,4,2/19/2008,54.74,36.95,17.79,13.79,,1,8.431735728309409,
17960,3100,7406,2008,2008_Pres-D_TX,TX,Pres-P,Pres-D,CNN/Opinion Research Corp.,37,Live Phone,,2/16/2008,529,Hillary Rodham Clinton,45,DEM,50,Barack Obama,41,DEM,48,,2,3/4/2008,50.88,47.39,3.49,1.49,,1,-5.242580021790362,for CNN
17960,3101,7407,2008,2008_Pres-R_TX,TX,Pres-P,Pres-R,CNN/Opinion Research Corp.,37,Live Phone,,2/16/2008,553,John McCain,44,REP,55,Mike Huckabee,47,REP,32,11,23,3/4/2008,51.22,38.02,13.2,9.8,,1,-1.219518453877322,for CNN
2492,3084,7400,2008,2008_Pres-D_WI,WI,Pres-P,Pres-D,Public Policy Polling,263,IVR,,2/17/2008,822,Barack Obama,41,DEM,53,Hillary Rodham Clinton,45,DEM,40,,13,2/19/2008,58.08,40.76,17.32,4.32,,1,-7.353395778690023,
2492,3088,7401,2008,2008_Pres-R_WI,WI,Pres-P,Pres-R,Public Policy Polling,263,IVR,,2/17/2008,654,John McCain,44,REP,50,Mike Huckabee,47,REP,39,6,11,2/19/2008,54.74,36.95,17.79,6.79,,1,.1576951401891911,
2493,3087,7406,2008,2008_Pres-D_TX,TX,Pres-P,Pres-D,SurveyUSA,325,IVR,,2/17/2008,660,Hillary Rodham Clinton,45,DEM,50,Barack Obama,41,DEM,45,,5,3/4/2008,50.88,47.39,3.49,1.51,,1,-4.840966329116347,
2493,3085,7407,2008,2008_Pres-R_TX,TX,Pres-P,Pres-R,SurveyUSA,325,IVR,,2/17/2008,505,John McCain,44,REP,50,Mike Huckabee,47,REP,37,7,13,3/4/2008,51.22,38.02,13.2,.2,,1,-11.09363285676456,
2486,3077,7400,2008,2008_Pres-D_WI,WI,Pres-P,Pres-D,American Research Group,9,Live Phone,,2/18/2008,600,Barack Obama,41,DEM,52,Hillary Rodham Clinton,45,DEM,42,,10,2/19/2008,58.08,40.76,17.32,7.32,,1,-1.115626952094872,
2486,3080,7401,2008,2008_Pres-R_WI,WI,Pres-P,Pres-R,American Research Group,9,Live Phone,,2/18/2008,600,John McCain,44,REP,51,Mike Huckabee,47,REP,43,3,8,2/19/2008,54.74,36.95,17.79,9.79,,1,4.848294201715131,
2491,3083,7402,2008,2008_Pres-D_OH,OH,Pres-P,Pres-D,ABC News/The Washington Post,3,Live Phone,,2/18/2008,611,Hillary Rodham Clinton,45,DEM,50,Barack Obama,41,DEM,43,,7,3/4/2008,53.49,44.84,8.66,1.66,,1,-4.548513167555098,for The Washington Post
2487,3078,7402,2008,2008_Pres-D_OH,OH,Pres-P,Pres-D,SurveyUSA,325,IVR,,2/18/2008,773,Hillary Rodham Clinton,45,DEM,52,Barack Obama,41,DEM,43,,9,3/4/2008,53.49,44.84,8.66,.34,,1,-5.870814339240411,
2487,3079,7403,2008,2008_Pres-R_OH,OH,Pres-P,Pres-R,SurveyUSA,325,IVR,,2/18/2008,478,John McCain,44,REP,61,Mike Huckabee,47,REP,29,5,32,3/4/2008,54.56,32.41,22.15,9.85,,1,-.6880686083205173,
2494,3086,7406,2008,2008_Pres-D_TX,TX,Pres-P,Pres-D,ABC News/The Washington Post,3,Live Phone,,2/18/2008,603,Hillary Rodham Clinton,45,DEM,48,Barack Obama,41,DEM,47,,1,3/4/2008,50.88,47.39,3.49,2.49,,1,-3.866142439099996,for The Washington Post
2485,3075,7406,2008,2008_Pres-D_TX,TX,Pres-P,Pres-D,Constituent Dynamics,58,IVR,,2/18/2008,600,Hillary Rodham Clinton,45,DEM,46,Barack Obama,41,DEM,45,,1,3/4/2008,50.88,47.39,3.49,2.49,,1,-3.903459751586151,sample size unavailable; estimated at 600 as a default; among registered voters
2485,3076,7407,2008,2008_Pres-R_TX,TX,Pres-P,Pres-R,Constituent Dynamics,58,IVR,,2/18/2008,600,John McCain,44,REP,52,Mike Huckabee,47,REP,30,9,22,3/4/2008,51.22,38.02,13.2,8.8,,1,-1.886570885046298,sample size unavailable; estimated at 600 as a default; among registered voters
2466,3060,7406,2008,2008_Pres-D_TX,TX,Pres-P,Pres-D,IVR Polls,146,IVR,,2/20/2008,582,Hillary Rodham Clinton,45,DEM,50,Barack Obama,41,DEM,45,,5,3/4/2008,50.88,47.39,3.49,1.51,,1,-4.470008663710324,
2465,3051,7406,2008,2008_Pres-D_TX,TX,Pres-P,Pres-D,Rasmussen Reports/Pulse Opinion Research,277,IVR,,2/20/2008,577,Hillary Rodham Clinton,45,DEM,47,Barack Obama,41,DEM,44,,3,3/4/2008,50.88,47.39,3.49,.49,,1,-5.32268114630254,
2466,3052,7407,2008,2008_Pres-R_TX,TX,Pres-P,Pres-R,IVR Polls,146,IVR,,2/20/2008,612,John McCain,44,REP,54,Mike Huckabee,47,REP,29,8,25,3/4/2008,51.22,38.02,13.2,11.8,,1,1.530526193707088,
2465,3054,7407,2008,2008_Pres-R_TX,TX,Pres-P,Pres-R,Rasmussen Reports/Pulse Opinion Research,277,IVR,,2/20/2008,762,John McCain,44,REP,46,Mike Huckabee,47,REP,37,8,9,3/4/2008,51.22,38.02,13.2,4.2,,1,-6.657679437848381,
2475,3064,7409,2008,2008_Pres-D_VT,VT,Pres-P,Pres-D,Research 2000,281,Live Phone,,2/20/2008,400,Barack Obama,41,DEM,53,Hillary Rodham Clinton,45,DEM,39,,14,3/4/2008,59.31,38.59,20.71,6.71,,1,-1.181090446809392,
2475,3063,7410,2008,2008_Pres-R_VT,VT,Pres-P,Pres-R,Research 2000,281,Live Phone,,2/20/2008,400,John McCain,44,REP,52,Mike Huckabee,47,REP,32,7,20,3/4/2008,71.32,14.3,57.02,37.02,,1,28.27306967190376,
2481,3070,7402,2008,2008_Pres-D_OH,OH,Pres-P,Pres-D,Quinnipiac University,267,Live Phone,,2/21/2008,741,Hillary Rodham Clinton,45,DEM,51,Barack Obama,41,DEM,40,,11,3/4/2008,53.49,44.84,8.66,2.34,,1,-3.19834015044183,
2450,3036,7402,2008,2008_Pres-D_OH,OH,Pres-P,Pres-D,Rasmussen Reports/Pulse Opinion Research,277,IVR,,2/21/2008,902,Hillary Rodham Clinton,45,DEM,48,Barack Obama,41,DEM,40,,8,3/4/2008,53.49,44.84,8.66,.66,,1,-4.85452556242022,
2450,3041,7403,2008,2008_Pres-R_OH,OH,Pres-P,Pres-R,Rasmussen Reports/Pulse Opinion Research,277,IVR,,2/21/2008,730,John McCain,44,REP,57,Mike Huckabee,47,REP,30,4,27,3/4/2008,54.56,32.41,22.15,4.85,,1,-5.871973606836693,
2464,3056,7404,2008,2008_Pres-D_RI,RI,Pres-P,Pres-D,American Research Group,9,Live Phone,,2/21/2008,600,Hillary Rodham Clinton,45,DEM,52,Barack Obama,41,DEM,40,,12,3/4/2008,58.44,40.4,18.04,6.04,,1,-2.941765361596972,
2464,3050,7405,2008,2008_Pres-R_RI,RI,Pres-P,Pres-R,American Research Group,9,Live Phone,,2/21/2008,600,John McCain,44,REP,65,Mike Huckabee,47,REP,18,7,47,3/4/2008,64.75,21.66,43.09,3.91,,1,-6.875387729392981,
2471,3059,7409,2008,2008_Pres-D_VT,VT,Pres-P,Pres-D,American Research Group,9,Live Phone,,2/21/2008,600,Barack Obama,41,DEM,60,Hillary Rodham Clinton,45,DEM,34,,26,3/4/2008,59.31,38.59,20.71,5.29,,1,-2.649425706800478,
2471,3058,7410,2008,2008_Pres-R_VT,VT,Pres-P,Pres-R,American Research Group,9,Live Phone,,2/21/2008,600,John McCain,44,REP,73,Mike Huckabee,47,REP,9,11,64,3/4/2008,71.32,14.3,57.02,6.98,,1,-7.418183234232303,
73714,138280,1812,2008,2008_House-GS_IL-14,IL-14,House-G,House-GS,Global Strategy Group,118,Live Phone,D,2/23/2008,402,Bill Foster,16370,DEM,45,James D. Oberweis,16371,REP,41,,4,3/8/2008,52.53,47.47,5.06,1.06,-1.06,1,-4.155365399508237,for Bill Foster
2451,3046,7402,2008,2008_Pres-D_OH,OH,Pres-P,Pres-D,University of Cincinnati (Ohio Poll),346,Live Phone,,2/23/2008,529,Hillary Rodham Clinton,45,DEM,47,Barack Obama,41,DEM,39,9,8,3/4/2008,53.49,44.84,8.66,.66,,1,-4.773559952207665,
2451,3037,7403,2008,2008_Pres-R_OH,OH,Pres-P,Pres-R,University of Cincinnati (Ohio Poll),346,Live Phone,,2/23/2008,312,John McCain,44,REP,55,Mike Huckabee,47,REP,20,5,35,3/4/2008,54.56,32.41,22.15,12.85,,1,3.216205896085464,
2435,3019,7404,2008,2008_Pres-D_RI,RI,Pres-P,Pres-D,Rasmussen Reports/Pulse Opinion Research,277,IVR,,2/23/2008,646,Hillary Rodham Clinton,45,DEM,53,Barack Obama,41,DEM,38,,15,3/4/2008,58.44,40.4,18.04,3.04,,1,-5.862755471006239,
2448,3034,7406,2008,2008_Pres-D_TX,TX,Pres-P,Pres-D,CNN/Opinion Research Corp.,37,Live Phone,,2/23/2008,861,Hillary Rodham Clinton,45,DEM,46,Barack Obama,41,DEM,50,,-4,3/4/2008,50.88,47.39,3.49,7.49,,0,2.132889090279927,for CNN
