question_id,start_date,end_date,pollster_id,pollster,sponsors,sample_size,population,methodology,url,politician,favorable,unfavorable,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
102475,2019-09-08,2019-09-10,568,YouGov,Economist,1179,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Steve Bullock,17,25,4,13,11,14
102479,2019-09-08,2019-09-10,568,YouGov,Economist,1177,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Pete Buttigieg,37,35,16,21,10,25
102483,2019-09-08,2019-09-10,568,YouGov,Economist,1179,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Julián Castro,33,35,10,23,10,25
102487,2019-09-08,2019-09-10,568,YouGov,Economist,1181,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Bill de Blasio,19,49,4,15,16,33
102491,2019-09-08,2019-09-10,568,YouGov,Economist,1178,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,John K. Delaney,17,30,4,13,13,17
102495,2019-09-08,2019-09-10,568,YouGov,Economist,1178,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Tulsi Gabbard,24,36,5,19,17,19
102499,2019-09-08,2019-09-10,568,YouGov,Economist,1179,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Kamala D. Harris,40,44,17,23,13,31
102503,2019-09-08,2019-09-10,568,YouGov,Economist,1177,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Amy Klobuchar,28,37,9,19,15,22
102507,2019-09-08,2019-09-10,568,YouGov,Economist,1179,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Wayne Messam,9,22,3,6,9,13
102511,2019-09-08,2019-09-10,568,YouGov,Economist,1179,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Beto O'Rourke,35,44,9,26,12,32
102515,2019-09-08,2019-09-10,568,YouGov,Economist,1178,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Tim Ryan,17,35,4,13,17,18
102523,2019-09-08,2019-09-10,568,YouGov,Economist,1178,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Joe Sestak,11,23,4,7,9,14
102527,2019-09-08,2019-09-10,568,YouGov,Economist,1180,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Tom Steyer,19,32,6,13,11,21
102535,2019-09-08,2019-09-10,568,YouGov,Economist,1178,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Marianne Williamson,20,41,5,15,17,24
102539,2019-09-08,2019-09-10,568,YouGov,Economist,1180,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Andrew Yang,33,31,10,23,12,19
114762,2019-09-08,2019-09-10,568,YouGov,Economist,1179,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Donald Trump,42,55,29,13,6,49
102467,2019-09-08,2019-09-10,568,YouGov,Economist,1179,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Joseph R. Biden Jr.,44,49,20,24,19,30
102519,2019-09-08,2019-09-10,568,YouGov,Economist,1176,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,Bernard Sanders,43,51,21,22,14,37
102411,2019-09-05,2019-09-08,1205,Marist College,NPR | PBS NewsHour,1160,rv,Live Phone,http://maristpoll.marist.edu/wp-content/uploads/2019/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1909091558.pdf,Kamala D. Harris,31,42,,,,
102417,2019-09-05,2019-09-08,1205,Marist College,NPR | PBS NewsHour,1160,rv,Live Phone,http://maristpoll.marist.edu/wp-content/uploads/2019/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1909091558.pdf,Elizabeth Warren,41,42,,,,
102408,2019-09-05,2019-09-08,1205,Marist College,NPR | PBS NewsHour,1160,rv,Live Phone,http://maristpoll.marist.edu/wp-content/uploads/2019/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1909091558.pdf,Joseph R. Biden Jr.,45,46,,,,
114687,2019-09-07,2019-09-08,1189,Morning Consult,Politico,1998,rv,Online,https://morningconsult.com/wp-content/uploads/2019/09/85402_190920_crosstabs_POLITICO_RVs_v1_JB.pdf,Donald Trump,42,54,,,,
102414,2019-09-05,2019-09-08,1205,Marist College,NPR | PBS NewsHour,1160,rv,Live Phone,http://maristpoll.marist.edu/wp-content/uploads/2019/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1909091558.pdf,Bernard Sanders,38,55,,,,
102440,2019-09-02,2019-09-05,11,ABC News/Washington Post,,877,rv,Live Phone,https://docs.google.com/spreadsheets/d/1_sQS8N4gMJq1QHww7ymYtubt4q0sU2M_DSnBbI-E9L4/edit?usp=sharing,Elizabeth Warren,45,41,23,22,12,30
102438,2019-09-02,2019-09-05,11,ABC News/Washington Post,,877,rv,Live Phone,https://docs.google.com/spreadsheets/d/1_sQS8N4gMJq1QHww7ymYtubt4q0sU2M_DSnBbI-E9L4/edit?usp=sharing,Bernard Sanders,49,43,24,25,9,34
102436,2019-09-02,2019-09-05,11,ABC News/Washington Post,,877,rv,Live Phone,https://docs.google.com/spreadsheets/d/1_sQS8N4gMJq1QHww7ymYtubt4q0sU2M_DSnBbI-E9L4/edit?usp=sharing,Joseph R. Biden Jr.,53,40,24,30,16,23
102442,2019-09-02,2019-09-05,11,ABC News/Washington Post,,877,rv,Live Phone,https://docs.google.com/spreadsheets/d/1_sQS8N4gMJq1QHww7ymYtubt4q0sU2M_DSnBbI-E9L4/edit?usp=sharing,Kamala D. Harris,38,39,15,23,12,27
102444,2019-09-02,2019-09-05,11,ABC News/Washington Post,,877,rv,Live Phone,https://docs.google.com/spreadsheets/d/1_sQS8N4gMJq1QHww7ymYtubt4q0sU2M_DSnBbI-E9L4/edit?usp=sharing,Pete Buttigieg,37,30,16,21,12,19
114641,2019-09-02,2019-09-05,11,ABC News/Washington Post,,877,rv,Live Phone,https://docs.google.com/spreadsheets/d/1_sQS8N4gMJq1QHww7ymYtubt4q0sU2M_DSnBbI-E9L4/edit?usp=sharing,Donald Trump,41,57,29,11,9,48
102214,2019-09-01,2019-09-03,568,YouGov,Economist,1060,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Elizabeth Warren,44,44,24,20,9,35
102146,2019-09-01,2019-09-03,568,YouGov,Economist,1061,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Michael F. Bennet,17,25,4,13,11,14
102154,2019-09-01,2019-09-03,568,YouGov,Economist,1063,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Cory A. Booker,33,42,11,22,10,32
102158,2019-09-01,2019-09-03,568,YouGov,Economist,1058,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Steve Bullock,15,26,4,11,10,16
102162,2019-09-01,2019-09-03,568,YouGov,Economist,1059,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Pete Buttigieg,32,39,14,18,11,28
102166,2019-09-01,2019-09-03,568,YouGov,Economist,1056,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Julián Castro,30,38,10,20,9,29
102170,2019-09-01,2019-09-03,568,YouGov,Economist,1057,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Bill de Blasio,18,53,6,12,16,37
102174,2019-09-01,2019-09-03,568,YouGov,Economist,1059,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,John K. Delaney,16,31,5,11,14,17
102178,2019-09-01,2019-09-03,568,YouGov,Economist,1055,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Tulsi Gabbard,24,38,8,16,17,21
102182,2019-09-01,2019-09-03,568,YouGov,Economist,1056,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Kamala D. Harris,37,46,13,24,11,35
102186,2019-09-01,2019-09-03,568,YouGov,Economist,1061,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Amy Klobuchar,23,38,6,17,14,24
102190,2019-09-01,2019-09-03,568,YouGov,Economist,1058,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Wayne Messam,9,20,3,6,7,13
102194,2019-09-01,2019-09-03,568,YouGov,Economist,1059,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Beto O'Rourke,33,45,11,22,11,34
102198,2019-09-01,2019-09-03,568,YouGov,Economist,1061,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Tim Ryan,17,34,4,13,15,19
102206,2019-09-01,2019-09-03,568,YouGov,Economist,1060,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Joe Sestak,10,24,3,7,9,15
102210,2019-09-01,2019-09-03,568,YouGov,Economist,1058,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Tom Steyer,14,33,5,9,11,22
102218,2019-09-01,2019-09-03,568,YouGov,Economist,1056,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Marianne Williamson,18,38,6,12,16,22
102222,2019-09-01,2019-09-03,568,YouGov,Economist,1059,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Andrew Yang,30,33,8,22,13,20
114763,2019-09-01,2019-09-03,568,YouGov,Economist,1064,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Donald Trump,46,52,33,13,8,44
102202,2019-09-01,2019-09-03,568,YouGov,Economist,1059,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Bernard Sanders,42,50,20,22,11,39
102150,2019-09-01,2019-09-03,568,YouGov,Economist,1064,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,Joseph R. Biden Jr.,42,51,19,23,16,35
102095,2019-08-26,2019-08-28,1508,Harris Poll,Harvard,2531,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/09/HHP_August2019_Crosstabs_RegisteredVoters.pdf,Bernard Sanders,47,44,17,30,17,27
102099,2019-08-26,2019-08-28,1508,Harris Poll,Harvard,2531,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/09/HHP_August2019_Crosstabs_RegisteredVoters.pdf,Joseph R. Biden Jr.,48,40,17,31,19,21
102101,2019-08-26,2019-08-28,1508,Harris Poll,Harvard,2531,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/09/HHP_August2019_Crosstabs_RegisteredVoters.pdf,Beto O'Rourke,30,36,8,23,13,22
102103,2019-08-26,2019-08-28,1508,Harris Poll,Harvard,2531,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/09/HHP_August2019_Crosstabs_RegisteredVoters.pdf,Pete Buttigieg,29,30,10,19,12,18
102105,2019-08-26,2019-08-28,1508,Harris Poll,Harvard,2531,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/09/HHP_August2019_Crosstabs_RegisteredVoters.pdf,Kamala D. Harris,33,41,11,22,14,27
102097,2019-08-26,2019-08-28,1508,Harris Poll,Harvard,2531,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/09/HHP_August2019_Crosstabs_RegisteredVoters.pdf,Elizabeth Warren,37,41,14,23,14,27
114658,2019-08-26,2019-08-28,1508,Harris Poll,Harvard,2531,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/09/HHP_August2019_Crosstabs_RegisteredVoters.pdf,Donald Trump,42,54,23,19,11,43
102021,2019-08-24,2019-08-27,568,YouGov,Economist,1084,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Elizabeth Warren,44,41,26,18,9,32
101949,2019-08-24,2019-08-27,568,YouGov,Economist,1082,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Michael F. Bennet,17,24,5,12,12,12
101957,2019-08-24,2019-08-27,568,YouGov,Economist,1080,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Cory A. Booker,37,40,12,25,10,30
101961,2019-08-24,2019-08-27,568,YouGov,Economist,1079,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Steve Bullock,15,22,4,11,9,13
101965,2019-08-24,2019-08-27,568,YouGov,Economist,1082,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Pete Buttigieg,37,35,16,21,10,25
101969,2019-08-24,2019-08-27,568,YouGov,Economist,1085,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Julián Castro,32,34,12,20,9,25
101973,2019-08-24,2019-08-27,568,YouGov,Economist,1081,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Bill de Blasio,19,48,5,14,16,32
101977,2019-08-24,2019-08-27,568,YouGov,Economist,1082,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,John K. Delaney,14,30,3,11,15,15
101981,2019-08-24,2019-08-27,568,YouGov,Economist,1080,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Tulsi Gabbard,27,34,8,19,16,18
101985,2019-08-24,2019-08-27,568,YouGov,Economist,1080,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Kirsten E. Gillibrand,28,41,7,21,15,26
101989,2019-08-24,2019-08-27,568,YouGov,Economist,1083,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Kamala D. Harris,38,44,17,21,12,32
101993,2019-08-24,2019-08-27,568,YouGov,Economist,1079,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Amy Klobuchar,29,35,9,20,16,19
101997,2019-08-24,2019-08-27,568,YouGov,Economist,1081,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Wayne Messam,7,19,2,5,7,12
102001,2019-08-24,2019-08-27,568,YouGov,Economist,1086,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Beto O'Rourke,35,40,11,24,11,29
102005,2019-08-24,2019-08-27,568,YouGov,Economist,1083,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Tim Ryan,17,30,4,13,15,15
102013,2019-08-24,2019-08-27,568,YouGov,Economist,1082,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Joe Sestak,9,20,2,7,8,12
102017,2019-08-24,2019-08-27,568,YouGov,Economist,1083,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Tom Steyer,17,29,5,12,11,18
102025,2019-08-24,2019-08-27,568,YouGov,Economist,1081,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Marianne Williamson,18,37,4,14,15,22
102029,2019-08-24,2019-08-27,568,YouGov,Economist,1082,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Andrew Yang,30,31,10,20,13,18
102009,2019-08-24,2019-08-27,568,YouGov,Economist,1079,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Bernard Sanders,46,47,23,23,12,35
101953,2019-08-24,2019-08-27,568,YouGov,Economist,1083,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Joseph R. Biden Jr.,46,46,21,25,16,30
114764,2019-08-24,2019-08-27,568,YouGov,Economist,1086,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,Donald Trump,44,53,31,13,5,48
114747,2019-08-20,2019-08-25,458,Suffolk University,USA Today,1000,rv,Live Phone,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2019/9_9_2019_tables_pdftxt.pdf?la=en&hash=116EBF6BEBCAD4800718A56F40B1739A1DA86651,Donald Trump,41,54,,,,
114688,2019-08-23,2019-08-25,1189,Morning Consult,Politico,1987,rv,Online,https://morningconsult.com/wp-content/uploads/2019/08/190867_crosstabs_POLITICO_RVs_v1_JB.pdf,Donald Trump,41,55,,,,
100966,2019-08-17,2019-08-20,568,YouGov,Economist,1106,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Elizabeth Warren,45,42,26,19,8,34
100886,2019-08-17,2019-08-20,568,YouGov,Economist,1101,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Michael F. Bennet,18,26,4,14,12,14
100894,2019-08-17,2019-08-20,568,YouGov,Economist,1101,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Cory A. Booker,34,43,11,23,11,32
100898,2019-08-17,2019-08-20,568,YouGov,Economist,1097,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Steve Bullock,15,22,4,11,8,14
100902,2019-08-17,2019-08-20,568,YouGov,Economist,1105,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Pete Buttigieg,35,38,17,18,10,28
100906,2019-08-17,2019-08-20,568,YouGov,Economist,1103,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Julián Castro,30,38,9,21,9,29
100910,2019-08-17,2019-08-20,568,YouGov,Economist,1103,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Bill de Blasio,17,52,4,13,17,35
100914,2019-08-17,2019-08-20,568,YouGov,Economist,1106,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,John K. Delaney,15,30,3,12,12,18
100918,2019-08-17,2019-08-20,568,YouGov,Economist,1106,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Tulsi Gabbard,24,38,7,17,17,21
100922,2019-08-17,2019-08-20,568,YouGov,Economist,1103,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Kirsten E. Gillibrand,27,41,6,21,13,28
100926,2019-08-17,2019-08-20,568,YouGov,Economist,1107,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Kamala D. Harris,38,47,18,20,11,36
100930,2019-08-17,2019-08-20,568,YouGov,Economist,1103,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Jay Robert Inslee,19,27,5,14,10,17
100934,2019-08-17,2019-08-20,568,YouGov,Economist,1106,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Amy Klobuchar,26,38,7,19,14,24
100938,2019-08-17,2019-08-20,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Wayne Messam,8,20,3,5,7,13
100942,2019-08-17,2019-08-20,568,YouGov,Economist,1103,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Seth Moulton,11,23,3,8,10,13
100946,2019-08-17,2019-08-20,568,YouGov,Economist,1105,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Beto O'Rourke,34,45,10,24,11,34
100950,2019-08-17,2019-08-20,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Tim Ryan,18,34,4,14,16,18
100958,2019-08-17,2019-08-20,568,YouGov,Economist,1103,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Joe Sestak,10,24,3,7,10,14
100962,2019-08-17,2019-08-20,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Tom Steyer,18,30,5,13,10,20
100970,2019-08-17,2019-08-20,568,YouGov,Economist,1105,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Marianne Williamson,18,39,5,13,16,23
100974,2019-08-17,2019-08-20,568,YouGov,Economist,1109,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Andrew Yang,29,34,9,20,14,20
100954,2019-08-17,2019-08-20,568,YouGov,Economist,1099,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Bernard Sanders,44,50,22,22,13,37
114765,2019-08-17,2019-08-20,568,YouGov,Economist,1100,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Donald Trump,44,54,32,12,7,47
100890,2019-08-17,2019-08-20,568,YouGov,Economist,1100,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,Joseph R. Biden Jr.,42,50,18,24,17,33
114689,2019-08-16,2019-08-18,1189,Morning Consult,Politico,1998,rv,Online,https://morningconsult.com/wp-content/uploads/2019/08/190845_crosstabs_POLITICO_RVs_v1_JB.pdf,Donald Trump,42,53,,,,
100654,2019-08-14,2019-08-15,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-aug-14-15-19-3/,Bernard Sanders,44,43,21,23,16,27
100652,2019-08-14,2019-08-15,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-aug-14-15-19-3/,Joseph R. Biden Jr.,47,40,21,26,16,24
