name,url,date,wins
Jack McAuliffe,http://boxrec.com/boxer/31483,1889-05-14,18
Charley Kemmick,http://boxrec.com/boxer/267338,1889-06-01,7
Charley Kemmick,http://boxrec.com/boxer/267338,1889-07-01,8
Charley Kemmick,http://boxrec.com/boxer/267338,1889-07-16,9
Charley Kemmick,http://boxrec.com/boxer/267338,1889-10-15,10
Charley Kemmick,http://boxrec.com/boxer/267338,1890-01-01,11
Jack McAuliffe,http://boxrec.com/boxer/31483,1890-03-21,19
Charley Kemmick,http://boxrec.com/boxer/267338,1890-04-02,12
Charley Kemmick,http://boxrec.com/boxer/267338,1890-04-22,13
Charley Kemmick,http://boxrec.com/boxer/267338,1890-04-24,14
Charley Kemmick,http://boxrec.com/boxer/267338,1890-04-25,15
Charley Kemmick,http://boxrec.com/boxer/267338,1890-06-01,16
Charley Kemmick,http://boxrec.com/boxer/267338,1890-06-07,17
Charley Kemmick,http://boxrec.com/boxer/267338,1890-06-23,18
Charley Kemmick,http://boxrec.com/boxer/267338,1890-07-03,19
Charley Kemmick,http://boxrec.com/boxer/267338,1890-07-28,20
Charley Kemmick,http://boxrec.com/boxer/267338,1890-08-15,21
Jimmy Barry,http://boxrec.com/boxer/46200,1891-01-01,1
Jimmy Barry,http://boxrec.com/boxer/46200,1891-02-01,2
Young Mitchell,http://boxrec.com/boxer/68444,1891-02-20,4
Jimmy Barry,http://boxrec.com/boxer/46200,1891-03-01,3
Jimmy Barry,http://boxrec.com/boxer/46200,1891-04-01,4
Charley Kemmick,http://boxrec.com/boxer/267338,1891-04-24,22
Jimmy Barry,http://boxrec.com/boxer/46200,1891-05-01,5
Charley Kemmick,http://boxrec.com/boxer/267338,1891-05-08,23
Jimmy Barry,http://boxrec.com/boxer/46200,1891-06-01,6
Jimmy Barry,http://boxrec.com/boxer/46200,1891-06-24,7
Jimmy Barry,http://boxrec.com/boxer/46200,1891-07-10,8
Jimmy Barry,http://boxrec.com/boxer/46200,1891-07-20,9
Jimmy Barry,http://boxrec.com/boxer/46200,1891-07-30,10
Jimmy Barry,http://boxrec.com/boxer/46200,1891-08-01,11
Jimmy Barry,http://boxrec.com/boxer/46200,1891-08-06,12
Jimmy Barry,http://boxrec.com/boxer/46200,1891-08-10,13
Charley Kemmick,http://boxrec.com/boxer/267338,1891-08-21,24
Jimmy Barry,http://boxrec.com/boxer/46200,1891-09-01,14
Jack McAuliffe,http://boxrec.com/boxer/31483,1891-09-11,20
Young Mitchell,http://boxrec.com/boxer/68444,1891-09-23,5
Jimmy Barry,http://boxrec.com/boxer/46200,1891-10-01,15
Jimmy Barry,http://boxrec.com/boxer/46200,1891-11-01,16
Young Mitchell,http://boxrec.com/boxer/68444,1891-12-01,6
Jimmy Barry,http://boxrec.com/boxer/46200,1892-02-01,17
Jimmy Barry,http://boxrec.com/boxer/46200,1892-02-20,18
Jimmy Barry,http://boxrec.com/boxer/46200,1892-03-02,19
Jimmy Barry,http://boxrec.com/boxer/46200,1892-03-12,20
Jimmy Barry,http://boxrec.com/boxer/46200,1892-04-03,21
Jimmy Barry,http://boxrec.com/boxer/46200,1892-05-10,22
Jimmy Barry,http://boxrec.com/boxer/46200,1892-06-08,23
Jack McAuliffe,http://boxrec.com/boxer/31483,1892-06-22,21
Jimmy Barry,http://boxrec.com/boxer/46200,1892-07-04,24
Jimmy Barry,http://boxrec.com/boxer/46200,1892-08-08,25
Jimmy Barry,http://boxrec.com/boxer/46200,1892-09-03,26
Jack McAuliffe,http://boxrec.com/boxer/31483,1892-09-05,22
Jimmy Barry,http://boxrec.com/boxer/46200,1892-10-11,27
Jimmy Barry,http://boxrec.com/boxer/46200,1893-01-08,28
Jimmy Barry,http://boxrec.com/boxer/46200,1893-01-14,29
Jimmy Barry,http://boxrec.com/boxer/46200,1893-01-20,30
Jimmy Barry,http://boxrec.com/boxer/46200,1893-02-12,31
Jimmy Barry,http://boxrec.com/boxer/46200,1893-03-20,32
Jack McAuliffe,http://boxrec.com/boxer/31483,1893-04-01,23
Jimmy Barry,http://boxrec.com/boxer/46200,1893-04-05,33
Jimmy Barry,http://boxrec.com/boxer/46200,1893-07-10,34
Jimmy Barry,http://boxrec.com/boxer/46200,1893-08-07,35
Jimmy Barry,http://boxrec.com/boxer/46200,1893-09-06,36
Jimmy Barry,http://boxrec.com/boxer/46200,1893-11-13,37
Jimmy Barry,http://boxrec.com/boxer/46200,1893-12-05,38
Jack McAuliffe,http://boxrec.com/boxer/31483,1894-01-16,24
Jimmy Barry,http://boxrec.com/boxer/46200,1894-01-22,39
Jimmy Barry,http://boxrec.com/boxer/46200,1894-02-06,40
Jimmy Barry,http://boxrec.com/boxer/46200,1894-02-28,41
Jimmy Barry,http://boxrec.com/boxer/46200,1894-06-02,42
Jimmy Barry,http://boxrec.com/boxer/46200,1894-07-03,43
Jack McAuliffe,http://boxrec.com/boxer/31483,1894-08-27,25
Jimmy Barry,http://boxrec.com/boxer/46200,1894-09-15,44
Jimmy Barry,http://boxrec.com/boxer/46200,1894-11-14,45
Jimmy Barry,http://boxrec.com/boxer/46200,1895-03-21,46
Jimmy Barry,http://boxrec.com/boxer/46200,1895-07-15,47
Jimmy Barry,http://boxrec.com/boxer/46200,1895-09-30,48
Jimmy Barry,http://boxrec.com/boxer/46200,1895-10-21,49
Jimmy Barry,http://boxrec.com/boxer/46200,1896-01-12,50
Jimmy Barry,http://boxrec.com/boxer/46200,1896-02-18,51
Jimmy Barry,http://boxrec.com/boxer/46200,1896-03-15,52
Jack McAuliffe,http://boxrec.com/boxer/31483,1896-04-06,26
Jack McAuliffe,http://boxrec.com/boxer/31483,1896-04-08,27
Jimmy Barry,http://boxrec.com/boxer/46200,1896-04-20,53
Jack McAuliffe,http://boxrec.com/boxer/31483,1896-05-08,28
Jimmy Barry,http://boxrec.com/boxer/46200,1896-08-10,54
Jack McAuliffe,http://boxrec.com/boxer/31483,1896-11-20,29
Jimmy Barry,http://boxrec.com/boxer/46200,1897-01-10,55
Jimmy Barry,http://boxrec.com/boxer/46200,1897-01-18,56
Jimmy Barry,http://boxrec.com/boxer/46200,1897-03-01,57
Jimmy Barry,http://boxrec.com/boxer/46200,1897-04-23,58
Jimmy Barry,http://boxrec.com/boxer/46200,1897-12-06,59
Jimmy Barry,http://boxrec.com/boxer/46200,1898-03-17,60
Jimmy Barry,http://boxrec.com/boxer/46200,1898-03-26,61
